"Mod name","Registry name","Item ID","Display name","Tags"
"Unknown","mcwfurnitures:stripped_spruce_bookshelf_cupboard",11930,"Stripped Spruce Cupboard Bookshelf",""
"Unknown","mcwfurnitures:stripped_spruce_bookshelf_drawer",11933,"Stripped Spruce Bookshelf Drawer",""
"Unknown","mcwfurnitures:stripped_spruce_chair",11945,"Stripped Spruce Chair",""
"Unknown","mcwfurnitures:stripped_spruce_coffee_table",11943,"Stripped Spruce Coffee Table",""
"Unknown","mcwfurnitures:stripped_spruce_counter",11949,"Stripped Spruce Counter",""
"Unknown","mcwfurnitures:stripped_spruce_covered_desk",11939,"Stripped Spruce Covered Desk",""
"Unknown","mcwfurnitures:stripped_spruce_cupboard_counter",11952,"Stripped Spruce Cupboard Counter",""
"Unknown","mcwfurnitures:stripped_spruce_desk",11938,"Stripped Spruce Desk",""
"Unknown","mcwfurnitures:stripped_spruce_double_drawer",11932,"Stripped Spruce Double Drawer",""
"Unknown","mcwfurnitures:stripped_spruce_double_drawer_counter",11951,"Stripped Spruce Double Drawer Counter",""
"Unknown","mcwfurnitures:stripped_spruce_double_kitchen_cabinet",12185,"Stripped Spruce Double Kitchen Cabinet",""
"Unknown","mcwfurnitures:stripped_spruce_double_wardrobe",11928,"Stripped Spruce Double Wardrobe",""
"Unknown","mcwfurnitures:stripped_spruce_drawer",11931,"Stripped Spruce Drawer",""
"Unknown","mcwfurnitures:stripped_spruce_drawer_counter",11950,"Stripped Spruce Drawer Counter",""
"Unknown","mcwfurnitures:stripped_spruce_end_table",11942,"Stripped Spruce End Table",""
"Unknown","mcwfurnitures:stripped_spruce_glass_kitchen_cabinet",12186,"Stripped Spruce Glass Kitchen Cabinet",""
"Unknown","mcwfurnitures:stripped_spruce_glass_table",11944,"Stripped Spruce Glass Table",""
"Unknown","mcwfurnitures:stripped_spruce_kitchen_cabinet",12184,"Stripped Spruce Kitchen Cabinet",""
"Unknown","mcwfurnitures:stripped_spruce_large_drawer",11935,"Stripped Spruce Large Drawer",""
"Unknown","mcwfurnitures:stripped_spruce_lower_bookshelf_drawer",11934,"Stripped Spruce Lower Bookshelf Drawer",""
"Unknown","mcwfurnitures:stripped_spruce_lower_triple_drawer",11936,"Stripped Spruce Lower Triple Drawer",""
"Unknown","mcwfurnitures:stripped_spruce_modern_chair",11946,"Stripped Spruce Modern Chair",""
"Unknown","mcwfurnitures:stripped_spruce_modern_desk",11940,"Stripped Spruce Modern Desk",""
"Unknown","mcwfurnitures:stripped_spruce_modern_wardrobe",11927,"Stripped Spruce Modern Wardrobe",""
"Unknown","mcwfurnitures:stripped_spruce_stool_chair",11948,"Stripped Spruce Stool",""
"Unknown","mcwfurnitures:stripped_spruce_striped_chair",11947,"Stripped Spruce Striped Chair",""
"Unknown","mcwfurnitures:stripped_spruce_table",11941,"Stripped Spruce Table",""
"Unknown","mcwfurnitures:stripped_spruce_triple_drawer",11937,"Stripped Spruce Triple Drawer",""
"Unknown","mcwfurnitures:stripped_spruce_wardrobe",11926,"Stripped Spruce Wardrobe",""
"Unknown","mcwfurnitures:stripped_warped_bookshelf",12064,"Stripped Warped Bookshelf",""
"Unknown","mcwfurnitures:stripped_warped_bookshelf_cupboard",12065,"Stripped Warped Cupboard Bookshelf",""
"Unknown","mcwfurnitures:stripped_warped_bookshelf_drawer",12068,"Stripped Warped Bookshelf Drawer",""
"Unknown","mcwfurnitures:stripped_warped_chair",12080,"Stripped Warped Chair",""
"Unknown","mcwfurnitures:stripped_warped_coffee_table",12078,"Stripped Warped Coffee Table",""
"Unknown","mcwfurnitures:stripped_warped_counter",12084,"Stripped Warped Counter",""
"Unknown","mcwfurnitures:stripped_warped_covered_desk",12074,"Stripped Warped Covered Desk",""
"Unknown","mcwfurnitures:stripped_warped_cupboard_counter",12087,"Stripped Warped Cupboard Counter",""
"Unknown","mcwfurnitures:stripped_warped_desk",12073,"Stripped Warped Desk",""
"Unknown","mcwfurnitures:stripped_warped_double_drawer",12067,"Stripped Warped Double Drawer",""
"Unknown","mcwfurnitures:stripped_warped_double_drawer_counter",12086,"Stripped Warped Double Drawer Counter",""
"Unknown","mcwfurnitures:stripped_warped_double_kitchen_cabinet",12209,"Stripped Warped Double Kitchen Cabinet",""
"Unknown","mcwfurnitures:stripped_warped_double_wardrobe",12063,"Stripped Warped Double Wardrobe",""
"Unknown","mcwfurnitures:stripped_warped_drawer",12066,"Stripped Warped Drawer",""
"Unknown","mcwfurnitures:stripped_warped_drawer_counter",12085,"Stripped Warped Drawer Counter",""
"Unknown","mcwfurnitures:stripped_warped_end_table",12077,"Stripped Warped End Table",""
"Unknown","mcwfurnitures:stripped_warped_glass_kitchen_cabinet",12210,"Stripped Warped Glass Kitchen Cabinet",""
"Unknown","mcwfurnitures:stripped_warped_glass_table",12079,"Stripped Warped Glass Table",""
"Unknown","mcwfurnitures:stripped_warped_kitchen_cabinet",12208,"Stripped Warped Kitchen Cabinet",""
"Unknown","mcwfurnitures:stripped_warped_large_drawer",12070,"Stripped Warped Large Drawer",""
"Unknown","mcwfurnitures:stripped_warped_lower_bookshelf_drawer",12069,"Stripped Warped Lower Bookshelf Drawer",""
"Unknown","mcwfurnitures:stripped_warped_lower_triple_drawer",12071,"Stripped Warped Lower Triple Drawer",""
"Unknown","mcwfurnitures:stripped_warped_modern_chair",12081,"Stripped Warped Modern Chair",""
"Unknown","mcwfurnitures:stripped_warped_modern_desk",12075,"Stripped Warped Modern Desk",""
"Unknown","mcwfurnitures:stripped_warped_modern_wardrobe",12062,"Stripped Warped Modern Wardrobe",""
"Unknown","mcwfurnitures:stripped_warped_stool_chair",12083,"Stripped Warped Stool",""
"Unknown","mcwfurnitures:stripped_warped_striped_chair",12082,"Stripped Warped Striped Chair",""
"Unknown","mcwfurnitures:stripped_warped_table",12076,"Stripped Warped Table",""
"Unknown","mcwfurnitures:stripped_warped_triple_drawer",12072,"Stripped Warped Triple Drawer",""
"Unknown","mcwfurnitures:stripped_warped_wardrobe",12061,"Stripped Warped Wardrobe",""
"Unknown","mcwfurnitures:warped_bookshelf",11821,"Warped Bookshelf",""
"Unknown","mcwfurnitures:warped_bookshelf_cupboard",11822,"Warped Cupboard Bookshelf",""
"Unknown","mcwfurnitures:warped_bookshelf_drawer",11825,"Warped Bookshelf Drawer",""
"Unknown","mcwfurnitures:warped_chair",11837,"Warped Chair",""
"Unknown","mcwfurnitures:warped_coffee_table",11835,"Warped Coffee Table",""
"Unknown","mcwfurnitures:warped_counter",11841,"Warped Counter",""
"Unknown","mcwfurnitures:warped_covered_desk",11831,"Warped Covered Desk",""
"Unknown","mcwfurnitures:warped_cupboard_counter",11844,"Warped Cupboard Counter",""
"Unknown","mcwfurnitures:warped_desk",11830,"Warped Desk",""
"Unknown","mcwfurnitures:warped_double_drawer",11824,"Warped Double Drawer",""
"Unknown","mcwfurnitures:warped_double_drawer_counter",11843,"Warped Double Drawer Counter",""
"Unknown","mcwfurnitures:warped_double_kitchen_cabinet",12206,"Warped Double Kitchen Cabinet",""
"Unknown","mcwfurnitures:warped_double_wardrobe",11820,"Warped Double Wardrobe",""
"Unknown","mcwfurnitures:warped_drawer",11823,"Warped Drawer",""
"Unknown","mcwfurnitures:warped_drawer_counter",11842,"Warped Drawer Counter",""
"Unknown","mcwfurnitures:warped_end_table",11834,"Warped End Table",""
"Unknown","mcwfurnitures:warped_glass_kitchen_cabinet",12207,"Warped Glass Kitchen Cabinet",""
"Unknown","mcwfurnitures:warped_glass_table",11836,"Warped Glass Table",""
"Unknown","mcwfurnitures:warped_kitchen_cabinet",12205,"Warped Kitchen Cabinet",""
"Unknown","mcwfurnitures:warped_large_drawer",11827,"Warped Large Drawer",""
"Unknown","mcwfurnitures:warped_lower_bookshelf_drawer",11826,"Warped Lower Bookshelf Drawer",""
"Unknown","mcwfurnitures:warped_lower_triple_drawer",11828,"Warped Lower Triple Drawer",""
"Unknown","mcwfurnitures:warped_modern_chair",11838,"Warped Modern Chair",""
"Unknown","mcwfurnitures:warped_modern_desk",11832,"Warped Modern Desk",""
"Unknown","mcwfurnitures:warped_modern_wardrobe",11819,"Warped Modern Wardrobe",""
"Unknown","mcwfurnitures:warped_stool_chair",11840,"Warped Stool",""
"Unknown","mcwfurnitures:warped_striped_chair",11839,"Warped Striped Chair",""
"Unknown","mcwfurnitures:warped_table",11833,"Warped Table",""
"Unknown","mcwfurnitures:warped_triple_drawer",11829,"Warped Triple Drawer",""
"Unknown","mcwfurnitures:warped_wardrobe",11818,"Warped Wardrobe",""
"Unknown","mcwfurnituresbop:dead_bookshelf",4800,"Dead Bookshelf",""
"Unknown","mcwfurnituresbop:dead_bookshelf_cupboard",4801,"Dead Cupboard Bookshelf",""
"Unknown","mcwfurnituresbop:dead_bookshelf_drawer",4804,"Dead Bookshelf Drawer",""
"Unknown","mcwfurnituresbop:dead_chair",4816,"Dead Chair",""
"Unknown","mcwfurnituresbop:dead_coffee_table",4814,"Dead Coffee Table",""
"Unknown","mcwfurnituresbop:dead_counter",4820,"Dead Counter",""
"Unknown","mcwfurnituresbop:dead_covered_desk",4810,"Dead Covered Desk",""
"Unknown","mcwfurnituresbop:dead_cupboard_counter",4823,"Dead Cupboard Counter",""
"Unknown","mcwfurnituresbop:dead_desk",4809,"Dead Desk",""
"Unknown","mcwfurnituresbop:dead_double_drawer",4803,"Dead Double Drawer",""
"Unknown","mcwfurnituresbop:dead_double_drawer_counter",4822,"Dead Double Drawer Counter",""
"Unknown","mcwfurnituresbop:dead_double_kitchen_cabinet",4852,"Dead  Double Kitchen",""
"Unknown","mcwfurnituresbop:dead_double_wardrobe",4799,"Dead Double Wardrobe",""
"Unknown","mcwfurnituresbop:dead_drawer",4802,"Dead Drawer",""
"Unknown","mcwfurnituresbop:dead_drawer_counter",4821,"Dead Drawer Counter",""
"Unknown","mcwfurnituresbop:dead_end_table",4813,"Dead End Table",""
"Unknown","mcwfurnituresbop:dead_glass_kitchen_cabinet",4853,"Dead Glass Kitchen Cabinet",""
"Unknown","mcwfurnituresbop:dead_glass_table",4815,"Dead Glass Table",""
"Unknown","mcwfurnituresbop:dead_kitchen_cabinet",4851,"Dead Kitchen Cabinet",""
"Unknown","mcwfurnituresbop:dead_large_drawer",4806,"Dead Large Drawer",""
"Unknown","mcwfurnituresbop:dead_lower_bookshelf_drawer",4805,"Dead Lower Bookshelf Drawer",""
"Unknown","mcwfurnituresbop:dead_lower_triple_drawer",4807,"Dead Lower Triple Drawer",""
"Unknown","mcwfurnituresbop:dead_modern_chair",4817,"Dead Modern Chair",""
"Unknown","mcwfurnituresbop:dead_modern_desk",4811,"Dead Modern Desk",""
"Unknown","mcwfurnituresbop:dead_modern_wardrobe",4798,"Dead Modern Wardrobe",""
"Unknown","mcwfurnituresbop:dead_stool_chair",4819,"Dead Stool",""
"Unknown","mcwfurnituresbop:dead_striped_chair",4818,"Dead Striped Chair",""
"Unknown","mcwfurnituresbop:dead_table",4812,"Dead Table",""
"Unknown","mcwfurnituresbop:dead_triple_drawer",4808,"Dead Triple Drawer",""
"Unknown","mcwfurnituresbop:dead_wardrobe",4797,"Dead Wardrobe",""
"Unknown","mcwfurnituresbop:fir_bookshelf",4860,"Fir Bookshelf",""
"Unknown","mcwfurnituresbop:fir_bookshelf_cupboard",4861,"Fir Cupboard Bookshelf",""
"Unknown","mcwfurnituresbop:fir_bookshelf_drawer",4864,"Fir Bookshelf Drawer",""
"Unknown","mcwfurnituresbop:fir_chair",4876,"Fir Chair",""
"Unknown","mcwfurnituresbop:fir_coffee_table",4874,"Fir Coffee Table",""
"Unknown","mcwfurnituresbop:fir_counter",4880,"Fir Counter",""
"Unknown","mcwfurnituresbop:fir_covered_desk",4870,"Fir Covered Desk",""
"Unknown","mcwfurnituresbop:fir_cupboard_counter",4883,"Fir Cupboard Counter",""
"Unknown","mcwfurnituresbop:fir_desk",4869,"Fir Desk",""
"Unknown","mcwfurnituresbop:fir_double_drawer",4863,"Fir Double Drawer",""
"Unknown","mcwfurnituresbop:fir_double_drawer_counter",4882,"Fir Double Drawer Counter",""
"Unknown","mcwfurnituresbop:fir_double_kitchen_cabinet",4912,"Fir  Double Kitchen",""
"Unknown","mcwfurnituresbop:fir_double_wardrobe",4859,"Fir Double Wardrobe",""
"Unknown","mcwfurnituresbop:fir_drawer",4862,"Fir Drawer",""
"Unknown","mcwfurnituresbop:fir_drawer_counter",4881,"Fir Drawer Counter",""
"Unknown","mcwfurnituresbop:fir_end_table",4873,"Fir End Table",""
"Unknown","mcwfurnituresbop:fir_glass_kitchen_cabinet",4913,"Fir Glass Kitchen Cabinet",""
"Unknown","mcwfurnituresbop:fir_glass_table",4875,"Fir Glass Table",""
"Unknown","mcwfurnituresbop:fir_kitchen_cabinet",4911,"Fir Kitchen Cabinet",""
"Unknown","mcwfurnituresbop:fir_large_drawer",4866,"Fir Large Drawer",""
"Unknown","mcwfurnituresbop:fir_lower_bookshelf_drawer",4865,"Fir Lower Bookshelf Drawer",""
"Unknown","mcwfurnituresbop:fir_lower_triple_drawer",4867,"Fir Lower Triple Drawer",""
"Unknown","mcwfurnituresbop:fir_modern_chair",4877,"Fir Modern Chair",""
"Unknown","mcwfurnituresbop:fir_modern_desk",4871,"Fir Modern Desk",""
"Unknown","mcwfurnituresbop:fir_modern_wardrobe",4858,"Fir Modern Wardrobe",""
"Unknown","mcwfurnituresbop:fir_stool_chair",4879,"Fir Stool",""
"Unknown","mcwfurnituresbop:fir_striped_chair",4878,"Fir Striped Chair",""
"Unknown","mcwfurnituresbop:fir_table",4872,"Fir Table",""
"Unknown","mcwfurnituresbop:fir_triple_drawer",4868,"Fir Triple Drawer",""
"Unknown","mcwfurnituresbop:fir_wardrobe",4857,"Fir Wardrobe",""
"Unknown","mcwfurnituresbop:hellbark_bookshelf",4920,"Hellbark Bookshelf",""
"Unknown","mcwfurnituresbop:hellbark_bookshelf_cupboard",4921,"Hellbark Cupboard Bookshelf",""
"Unknown","mcwfurnituresbop:hellbark_bookshelf_drawer",4924,"Hellbark Bookshelf Drawer",""
"Unknown","mcwfurnituresbop:hellbark_chair",4936,"Hellbark Chair",""
"Unknown","mcwfurnituresbop:hellbark_coffee_table",4934,"Hellbark Coffee Table",""
"Unknown","mcwfurnituresbop:hellbark_counter",4940,"Hellbark Counter",""
"Unknown","mcwfurnituresbop:hellbark_covered_desk",4930,"Hellbark Covered Desk",""
"Unknown","mcwfurnituresbop:hellbark_cupboard_counter",4943,"Hellbark Cupboard Counter",""
"Unknown","mcwfurnituresbop:hellbark_desk",4929,"Hellbark Desk",""
"Unknown","mcwfurnituresbop:hellbark_double_drawer",4923,"Hellbark Double Drawer",""
"Unknown","mcwfurnituresbop:hellbark_double_drawer_counter",4942,"Hellbark Double Drawer Counter",""
"Unknown","mcwfurnituresbop:hellbark_double_kitchen_cabinet",4972,"Hellbark  Double Kitchen",""
"Unknown","mcwfurnituresbop:hellbark_double_wardrobe",4919,"Hellbark Double Wardrobe",""
"Unknown","mcwfurnituresbop:hellbark_drawer",4922,"Hellbark Drawer",""
"Unknown","mcwfurnituresbop:hellbark_drawer_counter",4941,"Hellbark Drawer Counter",""
"Unknown","mcwfurnituresbop:hellbark_end_table",4933,"Hellbark End Table",""
"Unknown","mcwfurnituresbop:hellbark_glass_kitchen_cabinet",4973,"Hellbark Glass Kitchen Cabinet",""
"Unknown","mcwfurnituresbop:hellbark_glass_table",4935,"Hellbark Glass Table",""
"Unknown","mcwfurnituresbop:hellbark_kitchen_cabinet",4971,"Hellbark Kitchen Cabinet",""
"Unknown","mcwfurnituresbop:hellbark_large_drawer",4926,"Hellbark Large Drawer",""
"Unknown","mcwfurnituresbop:hellbark_lower_bookshelf_drawer",4925,"Hellbark Lower Bookshelf Drawer",""
"Unknown","mcwfurnituresbop:hellbark_lower_triple_drawer",4927,"Hellbark Lower Triple Drawer",""
"Unknown","mcwfurnituresbop:hellbark_modern_chair",4937,"Hellbark Modern Chair",""
"Unknown","mcwfurnituresbop:hellbark_modern_desk",4931,"Hellbark Modern Desk",""
"Unknown","mcwfurnituresbop:hellbark_modern_wardrobe",4918,"Hellbark Modern Wardrobe",""
"Unknown","mcwfurnituresbop:hellbark_stool_chair",4939,"Hellbark Stool",""
"Unknown","mcwfurnituresbop:hellbark_striped_chair",4938,"Hellbark Striped Chair",""
"Unknown","mcwfurnituresbop:hellbark_table",4932,"Hellbark Table",""
"Unknown","mcwfurnituresbop:hellbark_triple_drawer",4928,"Hellbark Triple Drawer",""
"Unknown","mcwfurnituresbop:hellbark_wardrobe",4917,"Hellbark Wardrobe",""
"Unknown","mcwfurnituresbop:jacaranda_bookshelf",4980,"Jacaranda Bookshelf",""
"Unknown","mcwfurnituresbop:jacaranda_bookshelf_cupboard",4981,"Jacaranda Cupboard Bookshelf",""
"Unknown","mcwfurnituresbop:jacaranda_bookshelf_drawer",4984,"Jacaranda Bookshelf Drawer",""
"Unknown","mcwfurnituresbop:jacaranda_chair",4996,"Jacaranda Chair",""
"Unknown","mcwfurnituresbop:jacaranda_coffee_table",4994,"Jacaranda Coffee Table",""
"Unknown","mcwfurnituresbop:jacaranda_counter",5000,"Jacaranda Counter",""
"Unknown","mcwfurnituresbop:jacaranda_covered_desk",4990,"Jacaranda Covered Desk",""
"Unknown","mcwfurnituresbop:jacaranda_cupboard_counter",5003,"Jacaranda Cupboard Counter",""
"Unknown","mcwfurnituresbop:jacaranda_desk",4989,"Jacaranda Desk",""
"Unknown","mcwfurnituresbop:jacaranda_double_drawer",4983,"Jacaranda Double Drawer",""
"Unknown","mcwfurnituresbop:jacaranda_double_drawer_counter",5002,"Jacaranda Double Drawer Counter",""
"Unknown","mcwfurnituresbop:jacaranda_double_kitchen_cabinet",5032,"Jacaranda  Double Kitchen",""
"Unknown","mcwfurnituresbop:jacaranda_double_wardrobe",4979,"Jacaranda Double Wardrobe",""
"Unknown","mcwfurnituresbop:jacaranda_drawer",4982,"Jacaranda Drawer",""
"Unknown","mcwfurnituresbop:jacaranda_drawer_counter",5001,"Jacaranda Drawer Counter",""
"Unknown","mcwfurnituresbop:jacaranda_end_table",4993,"Jacaranda End Table",""
"Unknown","mcwfurnituresbop:jacaranda_glass_kitchen_cabinet",5033,"Jacaranda Glass Kitchen Cabinet",""
"Unknown","mcwfurnituresbop:jacaranda_glass_table",4995,"Jacaranda Glass Table",""
"Unknown","mcwfurnituresbop:jacaranda_kitchen_cabinet",5031,"Jacaranda Kitchen Cabinet",""
"Unknown","mcwfurnituresbop:jacaranda_large_drawer",4986,"Jacaranda Large Drawer",""
"Unknown","mcwfurnituresbop:jacaranda_lower_bookshelf_drawer",4985,"Jacaranda Lower Bookshelf Drawer",""
"Unknown","mcwfurnituresbop:jacaranda_lower_triple_drawer",4987,"Jacaranda Lower Triple Drawer",""
"Unknown","mcwfurnituresbop:jacaranda_modern_chair",4997,"Jacaranda Modern Chair",""
"Unknown","mcwfurnituresbop:jacaranda_modern_desk",4991,"Jacaranda Modern Desk",""
"Unknown","mcwfurnituresbop:jacaranda_modern_wardrobe",4978,"Jacaranda Modern Wardrobe",""
"Unknown","mcwfurnituresbop:jacaranda_stool_chair",4999,"Jacaranda Stool",""
"Unknown","mcwfurnituresbop:jacaranda_striped_chair",4998,"Jacaranda Striped Chair",""
"Unknown","mcwfurnituresbop:jacaranda_table",4992,"Jacaranda Table",""
"Unknown","mcwfurnituresbop:jacaranda_triple_drawer",4988,"Jacaranda Triple Drawer",""
"Unknown","mcwfurnituresbop:jacaranda_wardrobe",4977,"Jacaranda Wardrobe",""
"Unknown","mcwfurnituresbop:magic_bookshelf",5040,"Magic Bookshelf",""
"Unknown","mcwfurnituresbop:magic_bookshelf_cupboard",5041,"Magic Cupboard Bookshelf",""
"Unknown","mcwfurnituresbop:magic_bookshelf_drawer",5044,"Magic Bookshelf Drawer",""
"Unknown","mcwfurnituresbop:magic_chair",5056,"Magic Chair",""
"Unknown","mcwfurnituresbop:magic_coffee_table",5054,"Magic Coffee Table",""
"Unknown","mcwfurnituresbop:magic_counter",5060,"Magic Counter",""
"Unknown","mcwfurnituresbop:magic_covered_desk",5050,"Magic Covered Desk",""
"Unknown","mcwfurnituresbop:magic_cupboard_counter",5063,"Magic Cupboard Counter",""
"Unknown","mcwfurnituresbop:magic_desk",5049,"Magic Desk",""
"Unknown","mcwfurnituresbop:magic_double_drawer",5043,"Magic Double Drawer",""
"Unknown","mcwfurnituresbop:magic_double_drawer_counter",5062,"Magic Double Drawer Counter",""
"Unknown","mcwfurnituresbop:magic_double_kitchen_cabinet",5092,"Magic  Double Kitchen",""
"Unknown","mcwfurnituresbop:magic_double_wardrobe",5039,"Magic Double Wardrobe",""
"Unknown","mcwfurnituresbop:magic_drawer",5042,"Magic Drawer",""
"Unknown","mcwfurnituresbop:magic_drawer_counter",5061,"Magic Drawer Counter",""
"Unknown","mcwfurnituresbop:magic_end_table",5053,"Magic End Table",""
"Unknown","mcwfurnituresbop:magic_glass_kitchen_cabinet",5093,"Magic Glass Kitchen Cabinet",""
"Unknown","mcwfurnituresbop:magic_glass_table",5055,"Magic Glass Table",""
"Unknown","mcwfurnituresbop:magic_kitchen_cabinet",5091,"Magic Kitchen Cabinet",""
"Unknown","mcwfurnituresbop:magic_large_drawer",5046,"Magic Large Drawer",""
"Unknown","mcwfurnituresbop:magic_lower_bookshelf_drawer",5045,"Magic Lower Bookshelf Drawer",""
"Unknown","mcwfurnituresbop:magic_lower_triple_drawer",5047,"Magic Lower Triple Drawer",""
"Unknown","mcwfurnituresbop:magic_modern_chair",5057,"Magic Modern Chair",""
"Unknown","mcwfurnituresbop:magic_modern_desk",5051,"Magic Modern Desk",""
"Unknown","mcwfurnituresbop:magic_modern_wardrobe",5038,"Magic Modern Wardrobe",""
"Unknown","mcwfurnituresbop:magic_stool_chair",5059,"Magic Stool",""
"Unknown","mcwfurnituresbop:magic_striped_chair",5058,"Magic Striped Chair",""
"Unknown","mcwfurnituresbop:magic_table",5052,"Magic Table",""
"Unknown","mcwfurnituresbop:magic_triple_drawer",5048,"Magic Triple Drawer",""
"Unknown","mcwfurnituresbop:magic_wardrobe",5037,"Magic Wardrobe",""
"Unknown","mcwfurnituresbop:mahogany_bookshelf",5100,"Mahogany Bookshelf",""
"Unknown","mcwfurnituresbop:mahogany_bookshelf_cupboard",5101,"Mahogany Cupboard Bookshelf",""
"Unknown","mcwfurnituresbop:mahogany_bookshelf_drawer",5104,"Mahogany Bookshelf Drawer",""
"Unknown","mcwfurnituresbop:mahogany_chair",5116,"Mahogany Chair",""
"Unknown","mcwfurnituresbop:mahogany_coffee_table",5114,"Mahogany Coffee Table",""
"Unknown","mcwfurnituresbop:mahogany_counter",5120,"Mahogany Counter",""
"Unknown","mcwfurnituresbop:mahogany_covered_desk",5110,"Mahogany Covered Desk",""
"Unknown","mcwfurnituresbop:mahogany_cupboard_counter",5123,"Mahogany Cupboard Counter",""
"Unknown","mcwfurnituresbop:mahogany_desk",5109,"Mahogany Desk",""
"Unknown","mcwfurnituresbop:mahogany_double_drawer",5103,"Mahogany Double Drawer",""
"Unknown","mcwfurnituresbop:mahogany_double_drawer_counter",5122,"Mahogany Double Drawer Counter",""
"Unknown","mcwfurnituresbop:mahogany_double_kitchen_cabinet",5152,"Mahogany  Double Kitchen",""
"Unknown","mcwfurnituresbop:mahogany_double_wardrobe",5099,"Mahogany Double Wardrobe",""
"Unknown","mcwfurnituresbop:mahogany_drawer",5102,"Mahogany Drawer",""
"Unknown","mcwfurnituresbop:mahogany_drawer_counter",5121,"Mahogany Drawer Counter",""
"Unknown","mcwfurnituresbop:mahogany_end_table",5113,"Mahogany End Table",""
"Unknown","mcwfurnituresbop:mahogany_glass_kitchen_cabinet",5153,"Mahogany Glass Kitchen Cabinet",""
"Unknown","mcwfurnituresbop:mahogany_glass_table",5115,"Mahogany Glass Table",""
"Unknown","mcwfurnituresbop:mahogany_kitchen_cabinet",5151,"Mahogany Kitchen Cabinet",""
"Unknown","mcwfurnituresbop:mahogany_large_drawer",5106,"Mahogany Large Drawer",""
"Unknown","mcwfurnituresbop:mahogany_lower_bookshelf_drawer",5105,"Mahogany Lower Bookshelf Drawer",""
"Unknown","mcwfurnituresbop:mahogany_lower_triple_drawer",5107,"Mahogany Lower Triple Drawer",""
"Unknown","mcwfurnituresbop:mahogany_modern_chair",5117,"Mahogany Modern Chair",""
"Unknown","mcwfurnituresbop:mahogany_modern_desk",5111,"Mahogany Modern Desk",""
"Unknown","mcwfurnituresbop:mahogany_modern_wardrobe",5098,"Mahogany Modern Wardrobe",""
"Unknown","mcwfurnituresbop:mahogany_stool_chair",5119,"Mahogany Stool",""
"Unknown","mcwfurnituresbop:mahogany_striped_chair",5118,"Mahogany Striped Chair",""
"Unknown","mcwfurnituresbop:mahogany_table",5112,"Mahogany Table",""
"Unknown","mcwfurnituresbop:mahogany_triple_drawer",5108,"Mahogany Triple Drawer",""
"Unknown","mcwfurnituresbop:mahogany_wardrobe",5097,"Mahogany Wardrobe",""
"Unknown","mcwfurnituresbop:palm_bookshelf",5160,"Palm Bookshelf",""
"Unknown","mcwfurnituresbop:palm_bookshelf_cupboard",5161,"Palm Cupboard Bookshelf",""
"Unknown","mcwfurnituresbop:palm_bookshelf_drawer",5164,"Palm Bookshelf Drawer",""
"Unknown","mcwfurnituresbop:palm_chair",5176,"Palm Chair",""
"Unknown","mcwfurnituresbop:palm_coffee_table",5174,"Palm Coffee Table",""
"Unknown","mcwfurnituresbop:palm_counter",5180,"Palm Counter",""
"Unknown","mcwfurnituresbop:palm_covered_desk",5170,"Palm Covered Desk",""
"Unknown","mcwfurnituresbop:palm_cupboard_counter",5183,"Palm Cupboard Counter",""
"Unknown","mcwfurnituresbop:palm_desk",5169,"Palm Desk",""
"Unknown","mcwfurnituresbop:palm_double_drawer",5163,"Palm Double Drawer",""
"Unknown","mcwfurnituresbop:palm_double_drawer_counter",5182,"Palm Double Drawer Counter",""
"Unknown","mcwfurnituresbop:palm_double_kitchen_cabinet",5212,"Palm  Double Kitchen",""
"Unknown","mcwfurnituresbop:palm_double_wardrobe",5159,"Palm Double Wardrobe",""
"Unknown","mcwfurnituresbop:palm_drawer",5162,"Palm Drawer",""
"Unknown","mcwfurnituresbop:palm_drawer_counter",5181,"Palm Drawer Counter",""
"Unknown","mcwfurnituresbop:palm_end_table",5173,"Palm End Table",""
"Unknown","mcwfurnituresbop:palm_glass_kitchen_cabinet",5213,"Palm Glass Kitchen Cabinet",""
"Unknown","mcwfurnituresbop:palm_glass_table",5175,"Palm Glass Table",""
"Unknown","mcwfurnituresbop:palm_kitchen_cabinet",5211,"Palm Kitchen Cabinet",""
"Unknown","mcwfurnituresbop:palm_large_drawer",5166,"Palm Large Drawer",""
"Unknown","mcwfurnituresbop:palm_lower_bookshelf_drawer",5165,"Palm Lower Bookshelf Drawer",""
"Unknown","mcwfurnituresbop:palm_lower_triple_drawer",5167,"Palm Lower Triple Drawer",""
"Unknown","mcwfurnituresbop:palm_modern_chair",5177,"Palm Modern Chair",""
"Unknown","mcwfurnituresbop:palm_modern_desk",5171,"Palm Modern Desk",""
"Unknown","mcwfurnituresbop:palm_modern_wardrobe",5158,"Palm Modern Wardrobe",""
"Unknown","mcwfurnituresbop:palm_stool_chair",5179,"Palm Stool",""
"Unknown","mcwfurnituresbop:palm_striped_chair",5178,"Palm Striped Chair",""
"Unknown","mcwfurnituresbop:palm_table",5172,"Palm Table",""
"Unknown","mcwfurnituresbop:palm_triple_drawer",5168,"Palm Triple Drawer",""
"Unknown","mcwfurnituresbop:palm_wardrobe",5157,"Palm Wardrobe",""
"Unknown","mcwfurnituresbop:redwood_bookshelf",5220,"Redwood Bookshelf",""
