"Mod name","Registry name","Item ID","Display name","Tags"
"Unknown","croptopia:starfruit_sapling",9101,"Star Fruit Sapling","sereneseasons:summer_crops, minecraft:saplings, forge:starfruit_saplings, forge:saplings, croptopia:advancements_saplings, quark:seed_pouch_holdable, notreepunching:fire_starter_kindling, forge:saplings/starfruit, alexsmobs:elephant_foodstuffs, sereneseasons:autumn_crops"
"Unknown","croptopia:strawberry_seed",9034,"Strawberry Seeds","forge:seeds, croptopia:advancements_seeds, bakery:seeds, sereneseasons:summer_crops, forge:seeds/strawberry, minecraft:villager_plantable_seeds, forge:strawberry_seeds, habitat:passerine_food, quark:seed_pouch_holdable, naturalist:bird_food_items, alexsmobs:blue_jay_foodstuffs, c:seeds, alexsmobs:jerboa_begs_for, alexsmobs:blue_jay_alert_foods, alexsmobs:crow_foodstuffs"
"Unknown","croptopia:sweetpotato_seed",9036,"Sweet Potato Seeds","naturalist:bird_food_items, quark:seed_pouch_holdable, alexsmobs:jerboa_begs_for, forge:sweetpotato_seeds, forge:seeds/sweetpotato, forge:seeds, habitat:passerine_food, bakery:seeds, alexsmobs:crow_foodstuffs, minecraft:villager_plantable_seeds, alexsmobs:blue_jay_foodstuffs, alexsmobs:blue_jay_alert_foods, c:seeds, sereneseasons:autumn_crops"
"Unknown","croptopia:tea_seed",9038,"Tea Seeds","forge:seeds/tea_leaves, croptopia:advancements_seeds, naturalist:bird_food_items, alexsmobs:jerboa_begs_for, forge:seeds, habitat:passerine_food, forge:tea_seeds, bakery:seeds, alexsmobs:crow_foodstuffs, minecraft:villager_plantable_seeds, alexsmobs:blue_jay_foodstuffs, alexsmobs:blue_jay_alert_foods, c:seeds, quark:seed_pouch_holdable"
"Unknown","croptopia:tomatillo_seed",9040,"Tomatillo Seeds","forge:seeds, croptopia:advancements_seeds, bakery:seeds, sereneseasons:summer_crops, minecraft:villager_plantable_seeds, alexsmobs:blue_jay_foodstuffs, naturalist:bird_food_items, habitat:passerine_food, quark:seed_pouch_holdable, c:seeds, forge:tomatillo_seeds, alexsmobs:jerboa_begs_for, forge:seeds/tomatillo, alexsmobs:blue_jay_alert_foods, alexsmobs:crow_foodstuffs"
"Unknown","croptopia:tomato_seed",9042,"Tomato Seeds","bakery:seeds, minecraft:villager_plantable_seeds, c:seeds, sereneseasons:summer_crops, sereneseasons:spring_crops, alexsmobs:crow_foodstuffs, forge:seeds, croptopia:advancements_seeds, alexsmobs:blue_jay_foodstuffs, quark:seed_pouch_holdable, habitat:passerine_food, alexsmobs:jerboa_begs_for, forge:seeds/tomato, alexsmobs:blue_jay_alert_foods, forge:tomato_seeds, naturalist:bird_food_items"
"Unknown","croptopia:turmeric_seed",9044,"Turmeric Seeds","bakery:seeds, minecraft:villager_plantable_seeds, c:seeds, sereneseasons:summer_crops, forge:turmeric_seeds, sereneseasons:spring_crops, alexsmobs:crow_foodstuffs, forge:seeds, croptopia:advancements_seeds, alexsmobs:blue_jay_foodstuffs, quark:seed_pouch_holdable, habitat:passerine_food, alexsmobs:jerboa_begs_for, forge:seeds/turmeric, alexsmobs:blue_jay_alert_foods, naturalist:bird_food_items"
"Unknown","croptopia:turnip_seed",9046,"Turnip Seeds","bakery:seeds, minecraft:villager_plantable_seeds, forge:turnip_seeds, c:seeds, sereneseasons:spring_crops, alexsmobs:crow_foodstuffs, forge:seeds, croptopia:advancements_seeds, alexsmobs:blue_jay_foodstuffs, quark:seed_pouch_holdable, sereneseasons:winter_crops, habitat:passerine_food, alexsmobs:jerboa_begs_for, forge:seeds/turnip, alexsmobs:blue_jay_alert_foods, naturalist:bird_food_items"
"Unknown","croptopia:vanilla_seeds",9048,"Vanilla Seeds","quark:seed_pouch_holdable, croptopia:advancements_seeds, naturalist:bird_food_items, alexsmobs:jerboa_begs_for, forge:seeds, forge:seeds/vanilla, habitat:passerine_food, forge:vanilla_seeds, bakery:seeds, alexsmobs:crow_foodstuffs, minecraft:villager_plantable_seeds, alexsmobs:blue_jay_foodstuffs, alexsmobs:blue_jay_alert_foods, c:seeds"
"Unknown","croptopia:walnut_sapling",9103,"Walnut Sapling","sereneseasons:summer_crops, minecraft:saplings, forge:walnut_saplings, forge:saplings, quark:seed_pouch_holdable, croptopia:advancements_saplings, forge:saplings/walnut, notreepunching:fire_starter_kindling, alexsmobs:elephant_foodstuffs, sereneseasons:autumn_crops"
"Unknown","croptopia:yam_seed",9050,"Yam Seeds","forge:seeds, croptopia:advancements_seeds, bakery:seeds, sereneseasons:winter_crops, forge:yam_seeds, minecraft:villager_plantable_seeds, forge:seeds/yam, habitat:passerine_food, quark:seed_pouch_holdable, naturalist:bird_food_items, alexsmobs:blue_jay_foodstuffs, c:seeds, alexsmobs:jerboa_begs_for, alexsmobs:blue_jay_alert_foods, alexsmobs:crow_foodstuffs"
"Unknown","croptopia:zucchini_seed",9052,"Zucchini Seeds","bakery:seeds, minecraft:villager_plantable_seeds, forge:seeds/zucchini, c:seeds, sereneseasons:summer_crops, sereneseasons:spring_crops, alexsmobs:crow_foodstuffs, forge:seeds, croptopia:advancements_seeds, alexsmobs:blue_jay_foodstuffs, quark:seed_pouch_holdable, alexsmobs:jerboa_begs_for, habitat:passerine_food, forge:zucchini_seeds, alexsmobs:blue_jay_alert_foods, naturalist:bird_food_items"
"Unknown","culturaldelights:avocado_leaves",13466,"Avocado Leaves","minecraft:completes_find_tree_tutorial, notreepunching:fire_starter_kindling, minecraft:leaves, alexsmobs:elephant_foodstuffs, alexsmobs:gorilla_foodstuffs"
"Unknown","culturaldelights:avocado_pit",13462,"Avocado Pit","habitat:passerine_food, bakery:seeds, c:seeds, alexsmobs:jerboa_begs_for, alexsmobs:crow_foodstuffs, forge:seeds, quark:seed_pouch_holdable, naturalist:bird_food_items, alexsmobs:blue_jay_foodstuffs, alexsmobs:blue_jay_alert_foods"
"Unknown","culturaldelights:avocado_sapling",13463,"Avocado Sapling","minecraft:saplings, quark:seed_pouch_holdable, alexsmobs:elephant_foodstuffs, notreepunching:fire_starter_kindling"
"Unknown","culturaldelights:corn_kernels",13411,"Corn Kernels","habitat:passerine_food, bakery:seeds, c:seeds, alexsmobs:jerboa_begs_for, alexsmobs:crow_foodstuffs, forge:seeds, quark:seed_pouch_holdable, naturalist:bird_food_items, alexsmobs:blue_jay_foodstuffs, alexsmobs:blue_jay_alert_foods"
"Unknown","culturaldelights:cucumber_seeds",13410,"Cucumber Seeds","habitat:passerine_food, bakery:seeds, c:seeds, alexsmobs:jerboa_begs_for, alexsmobs:crow_foodstuffs, forge:seeds, quark:seed_pouch_holdable, naturalist:bird_food_items, alexsmobs:blue_jay_foodstuffs, alexsmobs:blue_jay_alert_foods"
"Unknown","culturaldelights:eggplant_seeds",13412,"Eggplant Seeds","habitat:passerine_food, bakery:seeds, c:seeds, alexsmobs:jerboa_begs_for, alexsmobs:crow_foodstuffs, forge:seeds, quark:seed_pouch_holdable, naturalist:bird_food_items, alexsmobs:blue_jay_foodstuffs, alexsmobs:blue_jay_alert_foods"
"Unknown","culturaldelights:fruiting_avocado_leaves",13467,"Fruiting Avocado Leaves",""
"Unknown","culturaldelights:wild_corn",13460,"Wild Corn",""
"Unknown","culturaldelights:wild_cucumbers",13459,"Wild Cucumbers",""
"Unknown","culturaldelights:wild_eggplants",13461,"Wild Eggplants",""
"Unknown","delightful:cantaloupe_seeds",14867,"Cantaloupe Seeds","quark:seed_pouch_holdable, habitat:passerine_food, c:seeds, alexsmobs:blue_jay_foodstuffs, alexsmobs:jerboa_begs_for, alexsmobs:blue_jay_alert_foods, bakery:seeds, forge:cantaloupe_seeds, naturalist:bird_food_items, forge:seeds/cantaloupe, forge:seeds, sereneseasons:summer_crops, alexsmobs:crow_foodstuffs"
"Unknown","delightful:mini_melon",14865,"Mini Melon",""
"Unknown","delightful:salmonberry_pips",14819,"Salmonberry Pips","naturalist:bird_food_items, c:seeds, quark:seed_pouch_holdable, alexsmobs:crow_foodstuffs, forge:seeds/salmonberry, forge:seeds, alexsmobs:blue_jay_alert_foods, alexsmobs:jerboa_begs_for, bakery:seeds, alexsmobs:blue_jay_foodstuffs, sereneseasons:summer_crops, habitat:passerine_food"
"Unknown","delightful:wild_salmonberries",14820,"Wild Salmonberries","alexsmobs:tarantula_hawk_foodstuffs, bloomingnature:small_flower, minecraft:small_flowers, farmersdelight:wild_crops, minecraft:flowers, alexsmobs:hummingbird_breedables, aquaculture:turtle_edible"
"Unknown","ecologics:azalea_flower",8716,"Azalea Flower","alexsmobs:elephant_foodstuffs, notreepunching:fire_starter_kindling, aquaculture:turtle_edible, minecraft:flowers/azalea, bloomingnature:small_flower, alexsmobs:hummingbird_breedables, minecraft:flowers, minecraft:saplings, quark:seed_pouch_holdable, minecraft:small_flowers, alexsmobs:tarantula_hawk_foodstuffs"
"Unknown","ecologics:coconut_leaves",8651,"Coconut Leaves","minecraft:completes_find_tree_tutorial, notreepunching:fire_starter_kindling, minecraft:leaves, alexsmobs:elephant_foodstuffs, alexsmobs:gorilla_foodstuffs"
"Unknown","ecologics:coconut_seedling",8662,"Coconut Seedling","minecraft:saplings, quark:seed_pouch_holdable, alexsmobs:elephant_foodstuffs, notreepunching:fire_starter_kindling"
"Unknown","ecologics:surface_moss",8717,"Surface Moss",""
"Unknown","ecologics:walnut_leaves",8683,"Walnut Leaves","minecraft:completes_find_tree_tutorial, notreepunching:fire_starter_kindling, minecraft:leaves, alexsmobs:elephant_foodstuffs, alexsmobs:gorilla_foodstuffs"
"Unknown","ecologics:walnut_sapling",8693,"Walnut Sapling","minecraft:saplings, quark:seed_pouch_holdable, alexsmobs:elephant_foodstuffs, notreepunching:fire_starter_kindling"
"Unknown","farmersdelight:brown_mushroom_colony",13215,"Brown Mushroom Colony","createaddition:plants"
"Unknown","farmersdelight:cabbage_seeds",13222,"Cabbage Seeds","sereneseasons:winter_crops, forge:cabbage_seeds, naturalist:bird_food_items, alexsmobs:jerboa_begs_for, forge:seeds, habitat:passerine_food, bakery:seeds, alexsmobs:crow_foodstuffs, alexsmobs:blue_jay_foodstuffs, alexsmobs:blue_jay_alert_foods, c:seeds, sereneseasons:autumn_crops, forge:seeds/cabbage, quark:seed_pouch_holdable"
"Unknown","farmersdelight:onion",13219,"Onion","forge:vegetables/onion, forge:crops, forge:crops/onion, salt:can_be_salted, forge:onions, tconstruct:seeds, forge:vegetables, wildernature:can_be_truffled, sereneseasons:spring_crops, sereneseasons:autumn_crops"
"Unknown","farmersdelight:red_mushroom_colony",13216,"Red Mushroom Colony","createaddition:plants"
"Unknown","farmersdelight:rice",13221,"Rice","alexsmobs:jerboa_begs_for, naturalist:bird_food_items, quark:seed_pouch_holdable, forge:grain, alexsmobs:blue_jay_alert_foods, forge:seeds/rice, sereneseasons:autumn_crops, forge:crops, habitat:passerine_food, forge:rice, bakery:seeds, c:seeds, forge:grain/rice, sereneseasons:summer_crops, forge:crops/rice, alexsmobs:crow_foodstuffs, forge:seeds, alexsmobs:shrimp_rice_fryables, alexsmobs:blue_jay_foodstuffs, forge:rice_seeds"
"Unknown","farmersdelight:sandy_shrub",13207,"Sandy Shrub","createaddition:plants, farmersdelight:straw_plants"
"Unknown","farmersdelight:tomato_seeds",13223,"Tomato Seeds","forge:tomato_seeds, quark:seed_pouch_holdable, habitat:passerine_food, c:seeds, alexsmobs:blue_jay_foodstuffs, alexsmobs:jerboa_begs_for, alexsmobs:blue_jay_alert_foods, bakery:seeds, naturalist:bird_food_items, forge:seeds/tomato, forge:seeds, sereneseasons:summer_crops, alexsmobs:crow_foodstuffs"
"Unknown","farmersdelight:wild_beetroots",13213,"Sea Beet","alexsmobs:tarantula_hawk_foodstuffs, bloomingnature:small_flower, minecraft:small_flowers, farmersdelight:wild_crops, minecraft:flowers, alexsmobs:hummingbird_breedables, aquaculture:turtle_edible"
"Unknown","farmersdelight:wild_cabbages",13208,"Wild Cabbage","alexsmobs:tarantula_hawk_foodstuffs, bloomingnature:small_flower, minecraft:small_flowers, farmersdelight:wild_crops, minecraft:flowers, alexsmobs:hummingbird_breedables, aquaculture:turtle_edible"
"Unknown","farmersdelight:wild_carrots",13211,"Wild Carrot","alexsmobs:tarantula_hawk_foodstuffs, bloomingnature:small_flower, minecraft:small_flowers, farmersdelight:wild_crops, minecraft:flowers, alexsmobs:hummingbird_breedables, aquaculture:turtle_edible"
"Unknown","farmersdelight:wild_onions",13209,"Wild Onion","alexsmobs:tarantula_hawk_foodstuffs, bloomingnature:small_flower, minecraft:small_flowers, farmersdelight:wild_crops, minecraft:flowers, alexsmobs:hummingbird_breedables, aquaculture:turtle_edible"
"Unknown","farmersdelight:wild_potatoes",13212,"Wild Potato","alexsmobs:tarantula_hawk_foodstuffs, bloomingnature:small_flower, minecraft:small_flowers, farmersdelight:wild_crops, minecraft:flowers, alexsmobs:hummingbird_breedables, aquaculture:turtle_edible"
"Unknown","farmersdelight:wild_rice",13214,"Wild Rice","minecraft:flowers, alexsmobs:hummingbird_breedables, farmersdelight:wild_crops, alexsmobs:tarantula_hawk_foodstuffs, minecraft:tall_flowers"
"Unknown","farmersdelight:wild_tomatoes",13210,"Tomato Shrub","alexsmobs:tarantula_hawk_foodstuffs, bloomingnature:small_flower, minecraft:small_flowers, farmersdelight:wild_crops, minecraft:flowers, alexsmobs:hummingbird_breedables, aquaculture:turtle_edible"
"Unknown","farmersrespite:coffee_beans",4067,"Coffee Beans","forge:coffee_beans, forge:crops"
"Unknown","farmersrespite:tea_seeds",4066,"Tea Seeds","habitat:passerine_food, bakery:seeds, c:seeds, alexsmobs:jerboa_begs_for, alexsmobs:crow_foodstuffs, forge:seeds, quark:seed_pouch_holdable, naturalist:bird_food_items, alexsmobs:blue_jay_foodstuffs, alexsmobs:blue_jay_alert_foods"
"Unknown","farmersrespite:wild_coffee_bush",4062,"Wild Coffee Bush",""
"Unknown","farmersrespite:wild_tea_bush",4061,"Wild Tea Bush",""
"Unknown","fruitfulfun:apple_leaves",3438,"Apple Oak Leaves","alexsmobs:elephant_foodstuffs, alexsmobs:gorilla_foodstuffs, sereneseasons:autumn_crops, minecraft:completes_find_tree_tutorial, notreepunching:fire_starter_kindling, sereneseasons:summer_crops, minecraft:leaves"
"Unknown","fruitfulfun:apple_sapling",3459,"Apple Oak Sapling","notreepunching:fire_starter_kindling, sereneseasons:summer_crops, minecraft:saplings, sereneseasons:spring_crops, quark:seed_pouch_holdable, sereneseasons:autumn_crops, sereneseasons:winter_crops, alexsmobs:elephant_foodstuffs"
"Unknown","fruitfulfun:cherry_leaves",3411,"Cherry Fruit Leaves","alexsmobs:elephant_foodstuffs, minecraft:completes_find_tree_tutorial, notreepunching:fire_starter_kindling, minecraft:leaves, alexsmobs:gorilla_foodstuffs, sereneseasons:spring_crops"
"Unknown","fruitfulfun:cherry_sapling",3414,"Cherry Fruit Sapling","alexsmobs:elephant_foodstuffs, sereneseasons:spring_crops, sereneseasons:autumn_crops, notreepunching:fire_starter_kindling, sereneseasons:summer_crops, alexsmobs:hummingbird_breedables, minecraft:flowers, minecraft:saplings, quark:seed_pouch_holdable, alexsmobs:tarantula_hawk_foodstuffs, sereneseasons:winter_crops"
"Unknown","fruitfulfun:citron_leaves",3433,"Citron Leaves","alexsmobs:elephant_foodstuffs, minecraft:completes_find_tree_tutorial, notreepunching:fire_starter_kindling, minecraft:leaves, alexsmobs:gorilla_foodstuffs, sereneseasons:autumn_crops"
"Unknown","fruitfulfun:citron_sapling",3454,"Citron Sapling","notreepunching:fire_starter_kindling, sereneseasons:summer_crops, minecraft:saplings, sereneseasons:spring_crops, quark:seed_pouch_holdable, sereneseasons:autumn_crops, sereneseasons:winter_crops, alexsmobs:elephant_foodstuffs"
"Unknown","fruitfulfun:grapefruit_leaves",3437,"Grapefruit Leaves","alexsmobs:elephant_foodstuffs, minecraft:completes_find_tree_tutorial, notreepunching:fire_starter_kindling, minecraft:leaves, alexsmobs:gorilla_foodstuffs, sereneseasons:autumn_crops"
"Unknown","fruitfulfun:grapefruit_sapling",3458,"Grapefruit Sapling","notreepunching:fire_starter_kindling, sereneseasons:summer_crops, minecraft:saplings, sereneseasons:spring_crops, quark:seed_pouch_holdable, sereneseasons:autumn_crops, sereneseasons:winter_crops, alexsmobs:elephant_foodstuffs"
"Unknown","fruitfulfun:lemon_leaves",3436,"Lemon Leaves","alexsmobs:elephant_foodstuffs, minecraft:completes_find_tree_tutorial, notreepunching:fire_starter_kindling, minecraft:leaves, alexsmobs:gorilla_foodstuffs, sereneseasons:autumn_crops"
"Unknown","fruitfulfun:lemon_sapling",3457,"Lemon Sapling","notreepunching:fire_starter_kindling, sereneseasons:summer_crops, minecraft:saplings, sereneseasons:spring_crops, quark:seed_pouch_holdable, sereneseasons:autumn_crops, sereneseasons:winter_crops, alexsmobs:elephant_foodstuffs"
"Unknown","fruitfulfun:lime_leaves",3432,"Lime Leaves","alexsmobs:elephant_foodstuffs, minecraft:completes_find_tree_tutorial, notreepunching:fire_starter_kindling, minecraft:leaves, alexsmobs:gorilla_foodstuffs, sereneseasons:autumn_crops"
"Unknown","fruitfulfun:lime_sapling",3453,"Lime Sapling","notreepunching:fire_starter_kindling, sereneseasons:summer_crops, minecraft:saplings, sereneseasons:spring_crops, quark:seed_pouch_holdable, sereneseasons:autumn_crops, sereneseasons:winter_crops, alexsmobs:elephant_foodstuffs"
"Unknown","fruitfulfun:orange_leaves",3435,"Orange Leaves","alexsmobs:elephant_foodstuffs, minecraft:completes_find_tree_tutorial, notreepunching:fire_starter_kindling, minecraft:leaves, alexsmobs:gorilla_foodstuffs, sereneseasons:autumn_crops"
"Unknown","fruitfulfun:orange_sapling",3456,"Orange Sapling","notreepunching:fire_starter_kindling, sereneseasons:summer_crops, minecraft:saplings, sereneseasons:spring_crops, quark:seed_pouch_holdable, sereneseasons:autumn_crops, sereneseasons:winter_crops, alexsmobs:elephant_foodstuffs"
"Unknown","fruitfulfun:peach_pink_petals",3413,"Peach Pink Petals","alexsmobs:tarantula_hawk_foodstuffs, alexsmobs:hummingbird_breedables, minecraft:flowers"
"Unknown","fruitfulfun:pomegranate_leaves",3417,"Pomegranate Leaves","alexsmobs:elephant_foodstuffs, minecraft:completes_find_tree_tutorial, notreepunching:fire_starter_kindling, minecraft:leaves, alexsmobs:gorilla_foodstuffs, sereneseasons:autumn_crops"
"Unknown","fruitfulfun:pomegranate_sapling",3418,"Pomegranate Sapling","notreepunching:fire_starter_kindling, sereneseasons:summer_crops, minecraft:saplings, sereneseasons:spring_crops, quark:seed_pouch_holdable, sereneseasons:autumn_crops, sereneseasons:winter_crops, alexsmobs:elephant_foodstuffs"
"Unknown","fruitfulfun:pomelo_leaves",3434,"Pomelo Leaves","alexsmobs:elephant_foodstuffs, minecraft:completes_find_tree_tutorial, notreepunching:fire_starter_kindling, minecraft:leaves, alexsmobs:gorilla_foodstuffs, sereneseasons:autumn_crops"
"Unknown","fruitfulfun:pomelo_sapling",3455,"Pomelo Sapling","notreepunching:fire_starter_kindling, sereneseasons:summer_crops, minecraft:saplings, sereneseasons:spring_crops, quark:seed_pouch_holdable, sereneseasons:autumn_crops, sereneseasons:winter_crops, alexsmobs:elephant_foodstuffs"
"Unknown","fruitfulfun:redlove_leaves",3412,"Redlove Leaves","minecraft:flowers, alexsmobs:hummingbird_breedables, alexsmobs:tarantula_hawk_foodstuffs, sereneseasons:summer_crops, minecraft:leaves, alexsmobs:gorilla_foodstuffs, minecraft:completes_find_tree_tutorial, notreepunching:fire_starter_kindling, alexsmobs:elephant_foodstuffs, sereneseasons:autumn_crops"
"Unknown","fruitfulfun:redlove_sapling",3415,"Redlove Sapling","notreepunching:fire_starter_kindling, sereneseasons:summer_crops, minecraft:saplings, sereneseasons:spring_crops, quark:seed_pouch_holdable, sereneseasons:autumn_crops, sereneseasons:winter_crops, alexsmobs:elephant_foodstuffs"
"Unknown","fruitfulfun:tangerine_leaves",3431,"Tangerine Leaves","alexsmobs:elephant_foodstuffs, minecraft:completes_find_tree_tutorial, notreepunching:fire_starter_kindling, minecraft:leaves, alexsmobs:gorilla_foodstuffs, sereneseasons:autumn_crops"
"Unknown","fruitfulfun:tangerine_sapling",3452,"Tangerine Sapling","notreepunching:fire_starter_kindling, sereneseasons:summer_crops, minecraft:saplings, sereneseasons:spring_crops, quark:seed_pouch_holdable, sereneseasons:autumn_crops, sereneseasons:winter_crops, alexsmobs:elephant_foodstuffs"
"Unknown","fruitsdelight:apple_leaves",4127,"Apple Leaves","minecraft:completes_find_tree_tutorial, notreepunching:fire_starter_kindling, minecraft:leaves, alexsmobs:elephant_foodstuffs, alexsmobs:gorilla_foodstuffs"
"Unknown","fruitsdelight:apple_sapling",4128,"Apple Sapling","quark:seed_pouch_holdable, notreepunching:fire_starter_kindling, minecraft:saplings, alexsmobs:elephant_foodstuffs, sereneseasons:autumn_crops"
"Unknown","fruitsdelight:bayberry_leaves",4132,"Bayberry Leaves","minecraft:completes_find_tree_tutorial, notreepunching:fire_starter_kindling, minecraft:leaves, alexsmobs:elephant_foodstuffs, alexsmobs:gorilla_foodstuffs"
"Unknown","fruitsdelight:bayberry_sapling",4133,"Bayberry Sapling","quark:seed_pouch_holdable, notreepunching:fire_starter_kindling, sereneseasons:summer_crops, minecraft:saplings, alexsmobs:elephant_foodstuffs"
"Unknown","fruitsdelight:blueberry",4147,"Blueberry","forge:fruits, forge:fruits/blueberry, forge:crops, c:berries, c:foods, minecraft:fox_food, c:fruits, sereneseasons:spring_crops, forge:foods, forge:berries, diet:fruits, forge:blueberries"
"Unknown","fruitsdelight:blueberry_bush",4146,"Blueberry Bush",""
"Unknown","fruitsdelight:cranberry",4151,"Cranberry","forge:cranberries, forge:fruits, forge:crops, c:berries, c:foods, minecraft:fox_food, sereneseasons:autumn_crops, forge:foods, forge:berries, c:fruits, diet:fruits, forge:fruits/cranberry"
"Unknown","fruitsdelight:durian_leaves",4141,"Durian Leaves","minecraft:completes_find_tree_tutorial, notreepunching:fire_starter_kindling, minecraft:leaves, alexsmobs:elephant_foodstuffs, alexsmobs:gorilla_foodstuffs"
"Unknown","fruitsdelight:durian_sapling",4142,"Durian Seed","quark:seed_pouch_holdable, notreepunching:fire_starter_kindling, sereneseasons:summer_crops, minecraft:saplings, alexsmobs:elephant_foodstuffs"
"Unknown","fruitsdelight:fig_leaves",4138,"Fig Leaves","minecraft:completes_find_tree_tutorial, notreepunching:fire_starter_kindling, minecraft:leaves, alexsmobs:elephant_foodstuffs, alexsmobs:gorilla_foodstuffs"
"Unknown","fruitsdelight:fig_sapling",4139,"Fig Sapling","quark:seed_pouch_holdable, notreepunching:fire_starter_kindling, minecraft:saplings, alexsmobs:elephant_foodstuffs, sereneseasons:autumn_crops"
"Unknown","fruitsdelight:hamimelon_seeds",4154,"Hamimelon Seeds","quark:seed_pouch_holdable, alexsmobs:blue_jay_alert_foods, c:seeds, sereneseasons:summer_crops, habitat:passerine_food, alexsmobs:crow_foodstuffs, alexsmobs:blue_jay_foodstuffs, bakery:seeds, naturalist:bird_food_items, forge:seeds, alexsmobs:jerboa_begs_for"
"Unknown","fruitsdelight:hawberry_leaves",4109,"Hawberry Leaves","minecraft:completes_find_tree_tutorial, notreepunching:fire_starter_kindling, minecraft:leaves, alexsmobs:elephant_foodstuffs, alexsmobs:gorilla_foodstuffs"
"Unknown","fruitsdelight:hawberry_sapling",4110,"Hawberry Sapling","quark:seed_pouch_holdable, notreepunching:fire_starter_kindling, minecraft:saplings, alexsmobs:elephant_foodstuffs, sereneseasons:winter_crops"
"Unknown","fruitsdelight:kiwi_leaves",4135,"Kiwi Leaves","minecraft:completes_find_tree_tutorial, notreepunching:fire_starter_kindling, minecraft:leaves, alexsmobs:elephant_foodstuffs, alexsmobs:gorilla_foodstuffs"
"Unknown","fruitsdelight:kiwi_sapling",4136,"Kiwi Sapling","quark:seed_pouch_holdable, notreepunching:fire_starter_kindling, minecraft:saplings, alexsmobs:elephant_foodstuffs, sereneseasons:winter_crops"
"Unknown","fruitsdelight:lemon_seeds",4150,"Lemon Seeds","quark:seed_pouch_holdable, alexsmobs:blue_jay_alert_foods, c:seeds, sereneseasons:summer_crops, habitat:passerine_food, alexsmobs:crow_foodstuffs, alexsmobs:blue_jay_foodstuffs, bakery:seeds, naturalist:bird_food_items, forge:seeds, alexsmobs:jerboa_begs_for"
"Unknown","fruitsdelight:lemon_tree",4148,"Lemon Tree",""
"Unknown","fruitsdelight:lychee_leaves",4112,"Lychee Leaves","minecraft:completes_find_tree_tutorial, notreepunching:fire_starter_kindling, minecraft:leaves, alexsmobs:elephant_foodstuffs, alexsmobs:gorilla_foodstuffs"
"Unknown","fruitsdelight:lychee_sapling",4113,"Lychee Sapling","quark:seed_pouch_holdable, notreepunching:fire_starter_kindling, sereneseasons:summer_crops, minecraft:saplings, alexsmobs:elephant_foodstuffs"
"Unknown","fruitsdelight:mango_leaves",4115,"Mango Leaves","minecraft:completes_find_tree_tutorial, notreepunching:fire_starter_kindling, minecraft:leaves, alexsmobs:elephant_foodstuffs, alexsmobs:gorilla_foodstuffs"
"Unknown","fruitsdelight:mango_sapling",4116,"Mango Sapling","quark:seed_pouch_holdable, notreepunching:fire_starter_kindling, sereneseasons:summer_crops, minecraft:saplings, alexsmobs:elephant_foodstuffs"
"Unknown","fruitsdelight:mangosteen_leaves",4129,"Mangosteen Leaves","minecraft:completes_find_tree_tutorial, notreepunching:fire_starter_kindling, minecraft:leaves, alexsmobs:elephant_foodstuffs, alexsmobs:gorilla_foodstuffs"
"Unknown","fruitsdelight:mangosteen_sapling",4130,"Mangosteen Sapling","quark:seed_pouch_holdable, notreepunching:fire_starter_kindling, sereneseasons:summer_crops, minecraft:saplings, alexsmobs:elephant_foodstuffs"
"Unknown","fruitsdelight:orange_leaves",4124,"Orange Leaves","minecraft:completes_find_tree_tutorial, notreepunching:fire_starter_kindling, minecraft:leaves, alexsmobs:elephant_foodstuffs, alexsmobs:gorilla_foodstuffs"
"Unknown","fruitsdelight:orange_sapling",4125,"Orange Sapling","quark:seed_pouch_holdable, notreepunching:fire_starter_kindling, minecraft:saplings, alexsmobs:elephant_foodstuffs, sereneseasons:autumn_crops"
"Unknown","fruitsdelight:peach_leaves",4121,"Peach Leaves","minecraft:completes_find_tree_tutorial, notreepunching:fire_starter_kindling, minecraft:leaves, alexsmobs:elephant_foodstuffs, alexsmobs:gorilla_foodstuffs"
"Unknown","fruitsdelight:peach_sapling",4122,"Peach Sapling","quark:seed_pouch_holdable, notreepunching:fire_starter_kindling, minecraft:saplings, alexsmobs:elephant_foodstuffs, sereneseasons:spring_crops"
"Unknown","fruitsdelight:pear_leaves",4106,"Pear Leaves","minecraft:completes_find_tree_tutorial, notreepunching:fire_starter_kindling, minecraft:leaves, alexsmobs:elephant_foodstuffs, alexsmobs:gorilla_foodstuffs"
"Unknown","fruitsdelight:pear_sapling",4107,"Pear Sapling","quark:seed_pouch_holdable, notreepunching:fire_starter_kindling, minecraft:saplings, alexsmobs:elephant_foodstuffs, sereneseasons:spring_crops"
"Unknown","fruitsdelight:persimmon_leaves",4118,"Persimmon Leaves","minecraft:completes_find_tree_tutorial, notreepunching:fire_starter_kindling, minecraft:leaves, alexsmobs:elephant_foodstuffs, alexsmobs:gorilla_foodstuffs"
"Unknown","fruitsdelight:persimmon_sapling",4119,"Persimmon Sapling","quark:seed_pouch_holdable, notreepunching:fire_starter_kindling, minecraft:saplings, alexsmobs:elephant_foodstuffs, sereneseasons:winter_crops"
"Unknown","fruitsdelight:pineapple_sapling",4158,"Pineapple Sapling","sereneseasons:summer_crops"
"Unknown","galosphere:bowl_lichen",4519,"Bowl Lichen",""
"Unknown","galosphere:lichen_cordyceps",4456,"Lichen Cordyceps",""
"Unknown","goodending:algae",7409,"Algae",""
