"Registry name","ID"
"minecraft:block.stem.fall",863
"minecraft:block.stem.hit",862
"minecraft:block.stem.place",861
"minecraft:block.stem.step",860
"minecraft:block.stone.break",1264
"minecraft:block.stone.fall",1267
"minecraft:block.stone.hit",1268
"minecraft:block.stone.place",1269
"minecraft:block.stone.step",1272
"minecraft:block.stone_button.click_off",1265
"minecraft:block.stone_button.click_on",1266
"minecraft:block.stone_pressure_plate.click_off",1270
"minecraft:block.stone_pressure_plate.click_on",1271
"minecraft:block.suspicious_gravel.break",482
"minecraft:block.suspicious_gravel.fall",486
"minecraft:block.suspicious_gravel.hit",485
"minecraft:block.suspicious_gravel.place",484
"minecraft:block.suspicious_gravel.step",483
"minecraft:block.suspicious_sand.break",477
"minecraft:block.suspicious_sand.fall",481
"minecraft:block.suspicious_sand.hit",480
"minecraft:block.suspicious_sand.place",479
"minecraft:block.suspicious_sand.step",478
"minecraft:block.sweet_berry_bush.break",1277
"minecraft:block.sweet_berry_bush.pick_berries",1279
"minecraft:block.sweet_berry_bush.place",1278
"minecraft:block.tripwire.attach",1295
"minecraft:block.tripwire.click_off",1296
"minecraft:block.tripwire.click_on",1297
"minecraft:block.tripwire.detach",1298
"minecraft:block.tuff.break",1303
"minecraft:block.tuff.fall",1307
"minecraft:block.tuff.hit",1306
"minecraft:block.tuff.place",1305
"minecraft:block.tuff.step",1304
"minecraft:block.vine.break",1357
"minecraft:block.vine.fall",1358
"minecraft:block.vine.hit",1359
"minecraft:block.vine.place",1360
"minecraft:block.vine.step",1361
"minecraft:block.wart_block.break",884
"minecraft:block.wart_block.fall",888
"minecraft:block.wart_block.hit",887
"minecraft:block.wart_block.place",886
"minecraft:block.wart_block.step",885
"minecraft:block.water.ambient",1394
"minecraft:block.weeping_vines.break",879
"minecraft:block.weeping_vines.fall",883
"minecraft:block.weeping_vines.hit",882
"minecraft:block.weeping_vines.place",881
"minecraft:block.weeping_vines.step",880
"minecraft:block.wet_grass.break",1397
"minecraft:block.wet_grass.fall",1398
"minecraft:block.wet_grass.hit",1399
"minecraft:block.wet_grass.place",1400
"minecraft:block.wet_grass.step",1401
"minecraft:block.wood.break",1435
"minecraft:block.wood.fall",1436
"minecraft:block.wood.hit",1437
"minecraft:block.wood.place",1438
"minecraft:block.wood.step",1439
"minecraft:block.wooden_button.click_off",1431
"minecraft:block.wooden_button.click_on",1432
"minecraft:block.wooden_door.close",1427
"minecraft:block.wooden_door.open",1428
"minecraft:block.wooden_pressure_plate.click_off",1433
"minecraft:block.wooden_pressure_plate.click_on",1434
"minecraft:block.wooden_trapdoor.close",1429
"minecraft:block.wooden_trapdoor.open",1430
"minecraft:block.wool.break",1440
"minecraft:block.wool.fall",1441
"minecraft:block.wool.hit",1442
"minecraft:block.wool.place",1443
"minecraft:block.wool.step",1444
"minecraft:enchant.thorns.hit",1284
"minecraft:entity.allay.ambient_with_item",0
"minecraft:entity.allay.ambient_without_item",1
"minecraft:entity.allay.death",2
"minecraft:entity.allay.hurt",3
"minecraft:entity.allay.item_given",4
"minecraft:entity.allay.item_taken",5
"minecraft:entity.allay.item_thrown",6
"minecraft:entity.armor_stand.break",63
"minecraft:entity.armor_stand.fall",64
"minecraft:entity.armor_stand.hit",65
"minecraft:entity.armor_stand.place",66
"minecraft:entity.arrow.hit",67
"minecraft:entity.arrow.hit_player",68
"minecraft:entity.arrow.shoot",69
"minecraft:entity.axolotl.attack",73
"minecraft:entity.axolotl.death",74
"minecraft:entity.axolotl.hurt",75
"minecraft:entity.axolotl.idle_air",76
"minecraft:entity.axolotl.idle_water",77
"minecraft:entity.axolotl.splash",78
"minecraft:entity.axolotl.swim",79
"minecraft:entity.bat.ambient",120
"minecraft:entity.bat.death",121
"minecraft:entity.bat.hurt",122
"minecraft:entity.bat.loop",123
"minecraft:entity.bat.takeoff",124
"minecraft:entity.bee.death",129
"minecraft:entity.bee.hurt",130
"minecraft:entity.bee.loop",132
"minecraft:entity.bee.loop_aggressive",131
"minecraft:entity.bee.pollinate",134
"minecraft:entity.bee.sting",133
"minecraft:entity.blaze.ambient",147
"minecraft:entity.blaze.burn",148
"minecraft:entity.blaze.death",149
"minecraft:entity.blaze.hurt",150
"minecraft:entity.blaze.shoot",151
"minecraft:entity.boat.paddle_land",152
"minecraft:entity.boat.paddle_water",153
"minecraft:entity.camel.ambient",198
"minecraft:entity.camel.dash",199
"minecraft:entity.camel.dash_ready",200
"minecraft:entity.camel.death",201
"minecraft:entity.camel.eat",202
"minecraft:entity.camel.hurt",203
"minecraft:entity.camel.saddle",204
"minecraft:entity.camel.sit",205
"minecraft:entity.camel.stand",206
"minecraft:entity.camel.step",207
"minecraft:entity.camel.step_sand",208
"minecraft:entity.cat.ambient",217
"minecraft:entity.cat.beg_for_food",222
"minecraft:entity.cat.death",219
"minecraft:entity.cat.eat",220
"minecraft:entity.cat.hiss",221
"minecraft:entity.cat.hurt",223
"minecraft:entity.cat.purr",224
"minecraft:entity.cat.purreow",225
"minecraft:entity.cat.stray_ambient",218
"minecraft:entity.chicken.ambient",270
"minecraft:entity.chicken.death",271
"minecraft:entity.chicken.egg",272
"minecraft:entity.chicken.hurt",273
"minecraft:entity.chicken.step",274
"minecraft:entity.cod.ambient",287
"minecraft:entity.cod.death",288
"minecraft:entity.cod.flop",289
"minecraft:entity.cod.hurt",290
"minecraft:entity.cow.ambient",311
"minecraft:entity.cow.death",312
"minecraft:entity.cow.hurt",313
"minecraft:entity.cow.milk",314
"minecraft:entity.cow.step",315
"minecraft:entity.creeper.death",316
"minecraft:entity.creeper.hurt",317
"minecraft:entity.creeper.primed",318
"minecraft:entity.dolphin.ambient",353
"minecraft:entity.dolphin.ambient_water",354
"minecraft:entity.dolphin.attack",355
"minecraft:entity.dolphin.death",356
"minecraft:entity.dolphin.eat",357
"minecraft:entity.dolphin.hurt",358
"minecraft:entity.dolphin.jump",359
"minecraft:entity.dolphin.play",360
"minecraft:entity.dolphin.splash",361
"minecraft:entity.dolphin.swim",362
"minecraft:entity.donkey.ambient",363
"minecraft:entity.donkey.angry",364
"minecraft:entity.donkey.chest",365
"minecraft:entity.donkey.death",366
"minecraft:entity.donkey.eat",367
"minecraft:entity.donkey.hurt",368
"minecraft:entity.dragon_fireball.explode",411
"minecraft:entity.drowned.ambient",386
"minecraft:entity.drowned.ambient_water",387
"minecraft:entity.drowned.death",388
"minecraft:entity.drowned.death_water",389
"minecraft:entity.drowned.hurt",390
"minecraft:entity.drowned.hurt_water",391
"minecraft:entity.drowned.shoot",392
"minecraft:entity.drowned.step",393
"minecraft:entity.drowned.swim",394
"minecraft:entity.egg.throw",396
"minecraft:entity.elder_guardian.ambient",397
"minecraft:entity.elder_guardian.ambient_land",398
"minecraft:entity.elder_guardian.curse",399
"minecraft:entity.elder_guardian.death",400
"minecraft:entity.elder_guardian.death_land",401
"minecraft:entity.elder_guardian.flop",402
"minecraft:entity.elder_guardian.hurt",403
"minecraft:entity.elder_guardian.hurt_land",404
"minecraft:entity.ender_dragon.ambient",409
"minecraft:entity.ender_dragon.death",410
"minecraft:entity.ender_dragon.flap",412
"minecraft:entity.ender_dragon.growl",413
"minecraft:entity.ender_dragon.hurt",414
"minecraft:entity.ender_dragon.shoot",415
"minecraft:entity.ender_eye.death",416
"minecraft:entity.ender_eye.launch",417
"minecraft:entity.ender_pearl.throw",428
"minecraft:entity.enderman.ambient",418
"minecraft:entity.enderman.death",419
"minecraft:entity.enderman.hurt",420
"minecraft:entity.enderman.scream",421
"minecraft:entity.enderman.stare",422
"minecraft:entity.enderman.teleport",423
"minecraft:entity.endermite.ambient",424
"minecraft:entity.endermite.death",425
"minecraft:entity.endermite.hurt",426
"minecraft:entity.endermite.step",427
"minecraft:entity.evoker.ambient",432
"minecraft:entity.evoker.cast_spell",433
"minecraft:entity.evoker.celebrate",434
"minecraft:entity.evoker.death",435
"minecraft:entity.evoker.hurt",437
"minecraft:entity.evoker.prepare_attack",438
"minecraft:entity.evoker.prepare_summon",439
"minecraft:entity.evoker.prepare_wololo",440
"minecraft:entity.evoker_fangs.attack",436
"minecraft:entity.experience_bottle.throw",441
"minecraft:entity.experience_orb.pickup",442
"minecraft:entity.firework_rocket.blast",446
"minecraft:entity.firework_rocket.blast_far",447
"minecraft:entity.firework_rocket.large_blast",448
"minecraft:entity.firework_rocket.large_blast_far",449
"minecraft:entity.firework_rocket.launch",450
"minecraft:entity.firework_rocket.shoot",451
"minecraft:entity.firework_rocket.twinkle",452
"minecraft:entity.firework_rocket.twinkle_far",453
"minecraft:entity.fish.swim",456
"minecraft:entity.fishing_bobber.retrieve",457
"minecraft:entity.fishing_bobber.splash",458
"minecraft:entity.fishing_bobber.throw",459
"minecraft:entity.fox.aggro",466
"minecraft:entity.fox.ambient",467
"minecraft:entity.fox.bite",468
"minecraft:entity.fox.death",469
"minecraft:entity.fox.eat",470
"minecraft:entity.fox.hurt",471
"minecraft:entity.fox.screech",472
"minecraft:entity.fox.sleep",473
"minecraft:entity.fox.sniff",474
"minecraft:entity.fox.spit",475
"minecraft:entity.fox.teleport",476
"minecraft:entity.frog.ambient",498
"minecraft:entity.frog.death",499
"minecraft:entity.frog.eat",500
"minecraft:entity.frog.hurt",501
"minecraft:entity.frog.lay_spawn",502
"minecraft:entity.frog.long_jump",503
"minecraft:entity.frog.step",504
"minecraft:entity.frog.tongue",505
"minecraft:entity.generic.big_fall",512
"minecraft:entity.generic.burn",513
"minecraft:entity.generic.death",514
"minecraft:entity.generic.drink",515
"minecraft:entity.generic.eat",516
"minecraft:entity.generic.explode",517
"minecraft:entity.generic.extinguish_fire",518
"minecraft:entity.generic.hurt",519
"minecraft:entity.generic.small_fall",520
"minecraft:entity.generic.splash",521
"minecraft:entity.generic.swim",522
"minecraft:entity.ghast.ambient",523
"minecraft:entity.ghast.death",524
"minecraft:entity.ghast.hurt",525
"minecraft:entity.ghast.scream",526
"minecraft:entity.ghast.shoot",527
"minecraft:entity.ghast.warn",528
"minecraft:entity.glow_item_frame.add_item",540
"minecraft:entity.glow_item_frame.break",541
"minecraft:entity.glow_item_frame.place",542
"minecraft:entity.glow_item_frame.remove_item",543
"minecraft:entity.glow_item_frame.rotate_item",544
"minecraft:entity.glow_squid.ambient",545
"minecraft:entity.glow_squid.death",546
"minecraft:entity.glow_squid.hurt",547
"minecraft:entity.glow_squid.squirt",548
"minecraft:entity.goat.ambient",549
"minecraft:entity.goat.death",550
"minecraft:entity.goat.eat",551
"minecraft:entity.goat.horn_break",557
"minecraft:entity.goat.hurt",552
"minecraft:entity.goat.long_jump",553
"minecraft:entity.goat.milk",554
"minecraft:entity.goat.prepare_ram",555
"minecraft:entity.goat.ram_impact",556
"minecraft:entity.goat.screaming.ambient",559
"minecraft:entity.goat.screaming.death",560
"minecraft:entity.goat.screaming.eat",561
"minecraft:entity.goat.screaming.horn_break",567
"minecraft:entity.goat.screaming.hurt",562
"minecraft:entity.goat.screaming.long_jump",563
"minecraft:entity.goat.screaming.milk",564
"minecraft:entity.goat.screaming.prepare_ram",565
"minecraft:entity.goat.screaming.ram_impact",566
"minecraft:entity.goat.step",568
"minecraft:entity.guardian.ambient",581
"minecraft:entity.guardian.ambient_land",582
"minecraft:entity.guardian.attack",583
"minecraft:entity.guardian.death",584
"minecraft:entity.guardian.death_land",585
"minecraft:entity.guardian.flop",586
"minecraft:entity.guardian.hurt",587
"minecraft:entity.guardian.hurt_land",588
"minecraft:entity.hoglin.ambient",610
"minecraft:entity.hoglin.angry",611
"minecraft:entity.hoglin.attack",612
"minecraft:entity.hoglin.converted_to_zombified",613
"minecraft:entity.hoglin.death",614
"minecraft:entity.hoglin.hurt",615
"minecraft:entity.hoglin.retreat",616
"minecraft:entity.hoglin.step",617
"minecraft:entity.horse.ambient",634
"minecraft:entity.horse.angry",635
"minecraft:entity.horse.armor",636
"minecraft:entity.horse.breathe",637
"minecraft:entity.horse.death",638
"minecraft:entity.horse.eat",639
"minecraft:entity.horse.gallop",640
"minecraft:entity.horse.hurt",641
"minecraft:entity.horse.jump",642
"minecraft:entity.horse.land",643
"minecraft:entity.horse.saddle",644
"minecraft:entity.horse.step",645
"minecraft:entity.horse.step_wood",646
"minecraft:entity.hostile.big_fall",647
"minecraft:entity.hostile.death",648
"minecraft:entity.hostile.hurt",649
"minecraft:entity.hostile.small_fall",650
"minecraft:entity.hostile.splash",651
"minecraft:entity.hostile.swim",652
"minecraft:entity.husk.ambient",653
"minecraft:entity.husk.converted_to_zombie",654
"minecraft:entity.husk.death",655
"minecraft:entity.husk.hurt",656
"minecraft:entity.husk.step",657
"minecraft:entity.illusioner.ambient",658
"minecraft:entity.illusioner.cast_spell",659
"minecraft:entity.illusioner.death",660
"minecraft:entity.illusioner.hurt",661
"minecraft:entity.illusioner.mirror_move",662
"minecraft:entity.illusioner.prepare_blindness",663
"minecraft:entity.illusioner.prepare_mirror",664
"minecraft:entity.iron_golem.attack",668
"minecraft:entity.iron_golem.damage",669
"minecraft:entity.iron_golem.death",670
"minecraft:entity.iron_golem.hurt",671
"minecraft:entity.iron_golem.repair",672
"minecraft:entity.iron_golem.step",673
"minecraft:entity.item.break",681
"minecraft:entity.item.pickup",682
"minecraft:entity.item_frame.add_item",676
"minecraft:entity.item_frame.break",677
"minecraft:entity.item_frame.place",678
"minecraft:entity.item_frame.remove_item",679
"minecraft:entity.item_frame.rotate_item",680
"minecraft:entity.leash_knot.break",698
"minecraft:entity.leash_knot.place",699
"minecraft:entity.lightning_bolt.impact",701
"minecraft:entity.lightning_bolt.thunder",702
"minecraft:entity.lingering_potion.throw",703
"minecraft:entity.llama.ambient",704
"minecraft:entity.llama.angry",705
"minecraft:entity.llama.chest",706
"minecraft:entity.llama.death",707
"minecraft:entity.llama.eat",708
"minecraft:entity.llama.hurt",709
"minecraft:entity.llama.spit",710
"minecraft:entity.llama.step",711
"minecraft:entity.llama.swag",712
"minecraft:entity.magma_cube.death",720
"minecraft:entity.magma_cube.death_small",713
"minecraft:entity.magma_cube.hurt",721
"minecraft:entity.magma_cube.hurt_small",722
"minecraft:entity.magma_cube.jump",723
"minecraft:entity.magma_cube.squish",724
"minecraft:entity.magma_cube.squish_small",725
"minecraft:entity.minecart.inside",741
"minecraft:entity.minecart.inside.underwater",740
"minecraft:entity.minecart.riding",742
"minecraft:entity.mooshroom.convert",743
"minecraft:entity.mooshroom.eat",744
"minecraft:entity.mooshroom.milk",745
"minecraft:entity.mooshroom.shear",747
"minecraft:entity.mooshroom.suspicious_milk",746
"minecraft:entity.mule.ambient",778
"minecraft:entity.mule.angry",779
"minecraft:entity.mule.chest",780
"minecraft:entity.mule.death",781
"minecraft:entity.mule.eat",782
"minecraft:entity.mule.hurt",783
"minecraft:entity.ocelot.ambient",922
"minecraft:entity.ocelot.death",923
"minecraft:entity.ocelot.hurt",921
"minecraft:entity.painting.break",924
"minecraft:entity.painting.place",925
"minecraft:entity.panda.aggressive_ambient",933
"minecraft:entity.panda.ambient",928
"minecraft:entity.panda.bite",936
"minecraft:entity.panda.cant_breed",932
"minecraft:entity.panda.death",929
"minecraft:entity.panda.eat",930
"minecraft:entity.panda.hurt",935
"minecraft:entity.panda.pre_sneeze",926
"minecraft:entity.panda.sneeze",927
"minecraft:entity.panda.step",931
"minecraft:entity.panda.worried_ambient",934
"minecraft:entity.parrot.ambient",937
"minecraft:entity.parrot.death",938
"minecraft:entity.parrot.eat",939
"minecraft:entity.parrot.fly",940
"minecraft:entity.parrot.hurt",941
"minecraft:entity.parrot.imitate.blaze",942
"minecraft:entity.parrot.imitate.creeper",943
"minecraft:entity.parrot.imitate.drowned",944
"minecraft:entity.parrot.imitate.elder_guardian",945
"minecraft:entity.parrot.imitate.ender_dragon",946
"minecraft:entity.parrot.imitate.endermite",947
"minecraft:entity.parrot.imitate.evoker",948
"minecraft:entity.parrot.imitate.ghast",949
"minecraft:entity.parrot.imitate.guardian",950
"minecraft:entity.parrot.imitate.hoglin",951
"minecraft:entity.parrot.imitate.husk",952
"minecraft:entity.parrot.imitate.illusioner",953
"minecraft:entity.parrot.imitate.magma_cube",954
"minecraft:entity.parrot.imitate.phantom",955
"minecraft:entity.parrot.imitate.piglin",956
"minecraft:entity.parrot.imitate.piglin_brute",957
"minecraft:entity.parrot.imitate.pillager",958
"minecraft:entity.parrot.imitate.ravager",959
"minecraft:entity.parrot.imitate.shulker",960
"minecraft:entity.parrot.imitate.silverfish",961
"minecraft:entity.parrot.imitate.skeleton",962
"minecraft:entity.parrot.imitate.slime",963
"minecraft:entity.parrot.imitate.spider",964
"minecraft:entity.parrot.imitate.stray",965
"minecraft:entity.parrot.imitate.vex",966
"minecraft:entity.parrot.imitate.vindicator",967
"minecraft:entity.parrot.imitate.warden",968
"minecraft:entity.parrot.imitate.witch",969
"minecraft:entity.parrot.imitate.wither",970
"minecraft:entity.parrot.imitate.wither_skeleton",971
"minecraft:entity.parrot.imitate.zoglin",972
"minecraft:entity.parrot.imitate.zombie",973
"minecraft:entity.parrot.imitate.zombie_villager",974
"minecraft:entity.parrot.step",975
"minecraft:entity.phantom.ambient",976
"minecraft:entity.phantom.bite",977
"minecraft:entity.phantom.death",978
"minecraft:entity.phantom.flap",979
"minecraft:entity.phantom.hurt",980
"minecraft:entity.phantom.swoop",981
"minecraft:entity.pig.ambient",982
"minecraft:entity.pig.death",983
"minecraft:entity.pig.hurt",984
"minecraft:entity.pig.saddle",985
"minecraft:entity.pig.step",986
"minecraft:entity.piglin.admiring_item",987
"minecraft:entity.piglin.ambient",988
"minecraft:entity.piglin.angry",989
"minecraft:entity.piglin.celebrate",990
"minecraft:entity.piglin.converted_to_zombified",996
"minecraft:entity.piglin.death",991
"minecraft:entity.piglin.hurt",993
"minecraft:entity.piglin.jealous",992
"minecraft:entity.piglin.retreat",994
"minecraft:entity.piglin.step",995
"minecraft:entity.piglin_brute.ambient",997
"minecraft:entity.piglin_brute.angry",998
"minecraft:entity.piglin_brute.converted_to_zombified",1002
"minecraft:entity.piglin_brute.death",999
"minecraft:entity.piglin_brute.hurt",1000
"minecraft:entity.piglin_brute.step",1001
"minecraft:entity.pillager.ambient",1003
"minecraft:entity.pillager.celebrate",1004
"minecraft:entity.pillager.death",1005
"minecraft:entity.pillager.hurt",1006
"minecraft:entity.player.attack.crit",1009
"minecraft:entity.player.attack.knockback",1010
"minecraft:entity.player.attack.nodamage",1011
"minecraft:entity.player.attack.strong",1012
"minecraft:entity.player.attack.sweep",1013
"minecraft:entity.player.attack.weak",1014
"minecraft:entity.player.big_fall",1015
"minecraft:entity.player.breath",1016
"minecraft:entity.player.burp",1017
"minecraft:entity.player.death",1018
"minecraft:entity.player.hurt",1019
"minecraft:entity.player.hurt_drown",1020
"minecraft:entity.player.hurt_freeze",1021
"minecraft:entity.player.hurt_on_fire",1022
"minecraft:entity.player.hurt_sweet_berry_bush",1023
"minecraft:entity.player.levelup",1024
"minecraft:entity.player.small_fall",1025
"minecraft:entity.player.splash",1026
"minecraft:entity.player.splash.high_speed",1027
"minecraft:entity.player.swim",1028
"minecraft:entity.polar_bear.ambient",1029
"minecraft:entity.polar_bear.ambient_baby",1030
"minecraft:entity.polar_bear.death",1031
"minecraft:entity.polar_bear.hurt",1032
"minecraft:entity.polar_bear.step",1033
"minecraft:entity.polar_bear.warning",1034
"minecraft:entity.puffer_fish.ambient",1048
"minecraft:entity.puffer_fish.blow_out",1049
"minecraft:entity.puffer_fish.blow_up",1050
"minecraft:entity.puffer_fish.death",1051
"minecraft:entity.puffer_fish.flop",1052
"minecraft:entity.puffer_fish.hurt",1053
"minecraft:entity.puffer_fish.sting",1054
"minecraft:entity.rabbit.ambient",1056
"minecraft:entity.rabbit.attack",1057
"minecraft:entity.rabbit.death",1058
"minecraft:entity.rabbit.hurt",1059
"minecraft:entity.rabbit.jump",1060
"minecraft:entity.ravager.ambient",1062
"minecraft:entity.ravager.attack",1063
"minecraft:entity.ravager.celebrate",1064
"minecraft:entity.ravager.death",1065
"minecraft:entity.ravager.hurt",1066
"minecraft:entity.ravager.roar",1069
"minecraft:entity.ravager.step",1067
"minecraft:entity.ravager.stunned",1068
"minecraft:entity.salmon.ambient",1090
"minecraft:entity.salmon.death",1091
"minecraft:entity.salmon.flop",1092
"minecraft:entity.salmon.hurt",1093
"minecraft:entity.sheep.ambient",1135
"minecraft:entity.sheep.death",1136
"minecraft:entity.sheep.hurt",1137
"minecraft:entity.sheep.shear",1138
"minecraft:entity.sheep.step",1139
"minecraft:entity.shulker.ambient",1148
"minecraft:entity.shulker.close",1153
"minecraft:entity.shulker.death",1154
"minecraft:entity.shulker.hurt",1155
"minecraft:entity.shulker.hurt_closed",1156
"minecraft:entity.shulker.open",1157
"minecraft:entity.shulker.shoot",1158
"minecraft:entity.shulker.teleport",1159
"minecraft:entity.shulker_bullet.hit",1151
"minecraft:entity.shulker_bullet.hurt",1152
"minecraft:entity.silverfish.ambient",1160
"minecraft:entity.silverfish.death",1161
"minecraft:entity.silverfish.hurt",1162
"minecraft:entity.silverfish.step",1163
"minecraft:entity.skeleton.ambient",1164
"minecraft:entity.skeleton.converted_to_stray",1165
"minecraft:entity.skeleton.death",1166
"minecraft:entity.skeleton.hurt",1175
"minecraft:entity.skeleton.shoot",1176
"minecraft:entity.skeleton.step",1177
"minecraft:entity.skeleton_horse.ambient",1167
"minecraft:entity.skeleton_horse.ambient_water",1171
"minecraft:entity.skeleton_horse.death",1168
"minecraft:entity.skeleton_horse.gallop_water",1172
"minecraft:entity.skeleton_horse.hurt",1169
"minecraft:entity.skeleton_horse.jump_water",1173
"minecraft:entity.skeleton_horse.step_water",1174
"minecraft:entity.skeleton_horse.swim",1170
"minecraft:entity.slime.attack",1178
"minecraft:entity.slime.death",1179
"minecraft:entity.slime.death_small",1220
"minecraft:entity.slime.hurt",1180
"minecraft:entity.slime.hurt_small",1221
"minecraft:entity.slime.jump",1181
"minecraft:entity.slime.jump_small",1222
"minecraft:entity.slime.squish",1182
"minecraft:entity.slime.squish_small",1223
"minecraft:entity.sniffer.death",1230
"minecraft:entity.sniffer.digging",1235
"minecraft:entity.sniffer.digging_stop",1236
"minecraft:entity.sniffer.drop_seed",1231
"minecraft:entity.sniffer.eat",1227
"minecraft:entity.sniffer.happy",1237
"minecraft:entity.sniffer.hurt",1229
"minecraft:entity.sniffer.idle",1228
"minecraft:entity.sniffer.scenting",1232
"minecraft:entity.sniffer.searching",1234
"minecraft:entity.sniffer.sniffing",1233
"minecraft:entity.sniffer.step",1226
"minecraft:entity.snow_golem.ambient",1244
"minecraft:entity.snow_golem.death",1245
"minecraft:entity.snow_golem.hurt",1246
"minecraft:entity.snow_golem.shear",1248
"minecraft:entity.snow_golem.shoot",1247
"minecraft:entity.snowball.throw",1241
"minecraft:entity.spider.ambient",1252
"minecraft:entity.spider.death",1253
"minecraft:entity.spider.hurt",1254
"minecraft:entity.spider.step",1255
"minecraft:entity.splash_potion.break",1256
"minecraft:entity.splash_potion.throw",1257
"minecraft:entity.squid.ambient",1260
"minecraft:entity.squid.death",1261
"minecraft:entity.squid.hurt",1262
"minecraft:entity.squid.squirt",1263
"minecraft:entity.stray.ambient",1273
"minecraft:entity.stray.death",1274
"minecraft:entity.stray.hurt",1275
"minecraft:entity.stray.step",1276
"minecraft:entity.strider.ambient",1211
"minecraft:entity.strider.death",1214
"minecraft:entity.strider.eat",1218
"minecraft:entity.strider.happy",1212
"minecraft:entity.strider.hurt",1215
"minecraft:entity.strider.retreat",1213
"minecraft:entity.strider.saddle",1219
"minecraft:entity.strider.step",1216
"minecraft:entity.strider.step_lava",1217
"minecraft:entity.tadpole.death",1280
"minecraft:entity.tadpole.flop",1281
"minecraft:entity.tadpole.grow_up",1282
"minecraft:entity.tadpole.hurt",1283
"minecraft:entity.tnt.primed",1285
"minecraft:entity.tropical_fish.ambient",1299
"minecraft:entity.tropical_fish.death",1300
"minecraft:entity.tropical_fish.flop",1301
"minecraft:entity.tropical_fish.hurt",1302
"minecraft:entity.turtle.ambient_land",1308
"minecraft:entity.turtle.death",1309
"minecraft:entity.turtle.death_baby",1310
"minecraft:entity.turtle.egg_break",1311
"minecraft:entity.turtle.egg_crack",1312
"minecraft:entity.turtle.egg_hatch",1313
"minecraft:entity.turtle.hurt",1314
"minecraft:entity.turtle.hurt_baby",1315
"minecraft:entity.turtle.lay_egg",1316
"minecraft:entity.turtle.shamble",1317
"minecraft:entity.turtle.shamble_baby",1318
"minecraft:entity.turtle.swim",1319
"minecraft:entity.vex.ambient",1329
"minecraft:entity.vex.charge",1330
"minecraft:entity.vex.death",1331
"minecraft:entity.vex.hurt",1332
"minecraft:entity.villager.ambient",1333
"minecraft:entity.villager.celebrate",1334
"minecraft:entity.villager.death",1335
"minecraft:entity.villager.hurt",1336
"minecraft:entity.villager.no",1337
"minecraft:entity.villager.trade",1338
"minecraft:entity.villager.work_armorer",1340
"minecraft:entity.villager.work_butcher",1341
"minecraft:entity.villager.work_cartographer",1342
"minecraft:entity.villager.work_cleric",1343
"minecraft:entity.villager.work_farmer",1344
"minecraft:entity.villager.work_fisherman",1345
"minecraft:entity.villager.work_fletcher",1346
"minecraft:entity.villager.work_leatherworker",1347
"minecraft:entity.villager.work_librarian",1348
"minecraft:entity.villager.work_mason",1349
"minecraft:entity.villager.work_shepherd",1350
"minecraft:entity.villager.work_toolsmith",1351
"minecraft:entity.villager.work_weaponsmith",1352
"minecraft:entity.villager.yes",1339
"minecraft:entity.vindicator.ambient",1353
"minecraft:entity.vindicator.celebrate",1354
"minecraft:entity.vindicator.death",1355
"minecraft:entity.vindicator.hurt",1356
"minecraft:entity.wandering_trader.ambient",1363
"minecraft:entity.wandering_trader.death",1364
"minecraft:entity.wandering_trader.disappeared",1365
"minecraft:entity.wandering_trader.drink_milk",1366
"minecraft:entity.wandering_trader.drink_potion",1367
"minecraft:entity.wandering_trader.hurt",1368
"minecraft:entity.wandering_trader.no",1369
"minecraft:entity.wandering_trader.reappeared",1370
"minecraft:entity.wandering_trader.trade",1371
"minecraft:entity.wandering_trader.yes",1372
"minecraft:entity.warden.agitated",1373
"minecraft:entity.warden.ambient",1374
"minecraft:entity.warden.angry",1375
"minecraft:entity.warden.attack_impact",1376
"minecraft:entity.warden.death",1377
"minecraft:entity.warden.dig",1378
"minecraft:entity.warden.emerge",1379
"minecraft:entity.warden.heartbeat",1380
"minecraft:entity.warden.hurt",1381
"minecraft:entity.warden.listening",1382
"minecraft:entity.warden.listening_angry",1383
"minecraft:entity.warden.nearby_close",1384
"minecraft:entity.warden.nearby_closer",1385
"minecraft:entity.warden.nearby_closest",1386
"minecraft:entity.warden.roar",1387
"minecraft:entity.warden.sniff",1388
"minecraft:entity.warden.sonic_boom",1389
"minecraft:entity.warden.sonic_charge",1390
"minecraft:entity.warden.step",1391
"minecraft:entity.warden.tendril_clicks",1392
"minecraft:entity.witch.ambient",1402
"minecraft:entity.witch.celebrate",1403
"minecraft:entity.witch.death",1404
"minecraft:entity.witch.drink",1405
"minecraft:entity.witch.hurt",1406
"minecraft:entity.witch.throw",1407
"minecraft:entity.wither.ambient",1408
"minecraft:entity.wither.break_block",1409
"minecraft:entity.wither.death",1410
"minecraft:entity.wither.hurt",1411
"minecraft:entity.wither.shoot",1412
"minecraft:entity.wither.spawn",1417
"minecraft:entity.wither_skeleton.ambient",1413
"minecraft:entity.wither_skeleton.death",1414
"minecraft:entity.wither_skeleton.hurt",1415
"minecraft:entity.wither_skeleton.step",1416
"minecraft:entity.wolf.ambient",1418
"minecraft:entity.wolf.death",1419
"minecraft:entity.wolf.growl",1420
"minecraft:entity.wolf.howl",1421
"minecraft:entity.wolf.hurt",1422
"minecraft:entity.wolf.pant",1423
"minecraft:entity.wolf.shake",1424
"minecraft:entity.wolf.step",1425
"minecraft:entity.wolf.whine",1426
