"Mod name","Registry name","Entity class name","ID"
"Unknown","insects_recrafted:stickbug","net.mcreator.insectsreforged.entity.StickbugEntity",313
"Unknown","insects_recrafted:turtleant","net.mcreator.insectsreforged.entity.TurtleantEntity",311
"Unknown","insects_recrafted:waterstrider","net.mcreator.insectsreforged.entity.WaterstriderEntity",323
"Unknown","insects_recrafted:waterstriderspawning","net.mcreator.insectsreforged.entity.WaterstriderspawningEntity",324
"Unknown","insects_recrafted:whip_spider","net.mcreator.insectsreforged.entity.WhipSpiderEntity",325
"Unknown","insects_recrafted:worm","net.mcreator.insectsreforged.entity.WormEntity",300
"Unknown","insects_recrafted:yellowbutterfly","net.mcreator.insectsreforged.entity.YellowbutterflyEntity",309
"Unknown","laddaxxs_insects:asian_ladybug","net.mcreator.laddaxxsinsects.entity.AsianLadybugEntity",339
"Unknown","laddaxxs_insects:atlas_beetle","net.mcreator.laddaxxsinsects.entity.AtlasBeetleEntity",333
"Unknown","laddaxxs_insects:brown_rhinoceros_beetle","net.mcreator.laddaxxsinsects.entity.BrownRhinocerosBeetleEntity",336
"Unknown","laddaxxs_insects:chestnut_weevil","net.mcreator.laddaxxsinsects.entity.ChestnutWeevilEntity",344
"Unknown","laddaxxs_insects:common_cockchafer","net.mcreator.laddaxxsinsects.entity.CommonCockchaferEntity",345
"Unknown","laddaxxs_insects:dynaste_hercules","net.mcreator.laddaxxsinsects.entity.DynasteHerculesEntity",327
"Unknown","laddaxxs_insects:eight_spot_bupestrid","net.mcreator.laddaxxsinsects.entity.EightSpotBupestridEntity",343
"Unknown","laddaxxs_insects:elephant_beetle","net.mcreator.laddaxxsinsects.entity.ElephantBeetleEntity",335
"Unknown","laddaxxs_insects:european_rhinoceros_beetle","net.mcreator.laddaxxsinsects.entity.EuropeanRhinocerosBeetleEntity",337
"Unknown","laddaxxs_insects:five_horned_rhinoceros_beetle","net.mcreator.laddaxxsinsects.entity.FiveHornedRhinocerosBeetleEntity",334
"Unknown","laddaxxs_insects:golden_ground_beetle","net.mcreator.laddaxxsinsects.entity.GoldenGroundBeetleEntity",341
"Unknown","laddaxxs_insects:goliath_beetle","net.mcreator.laddaxxsinsects.entity.GoliathBeetleEntity",328
"Unknown","laddaxxs_insects:great_diving_beetle","net.mcreator.laddaxxsinsects.entity.GreatDivingBeetleEntity",340
"Unknown","laddaxxs_insects:japanese_rhinoceros_beetle","net.mcreator.laddaxxsinsects.entity.JapaneseRhinocerosBeetleEntity",332
"Unknown","laddaxxs_insects:pink_orchid_mantiss","net.mcreator.laddaxxsinsects.entity.PinkOrchidMantissEntity",347
"Unknown","laddaxxs_insects:potato_beetle","net.mcreator.laddaxxsinsects.entity.PotatoBeetleEntity",342
"Unknown","laddaxxs_insects:praying_mantis","net.mcreator.laddaxxsinsects.entity.PrayingMantisEntity",346
"Unknown","laddaxxs_insects:rose_chafer","net.mcreator.laddaxxsinsects.entity.RoseChaferEntity",331
"Unknown","laddaxxs_insects:seven_spot_ladybug","net.mcreator.laddaxxsinsects.entity.SevenSpotLadybugEntity",338
"Unknown","laddaxxs_insects:stag_beetle","net.mcreator.laddaxxsinsects.entity.StagBeetleEntity",329
"Unknown","laddaxxs_insects:titan_beetle","net.mcreator.laddaxxsinsects.entity.TitanBeetleEntity",330
"Unknown","mcwfurnitures:chair","com.mcwfurnitures.kikoz.storage.ChairEntity",807
"Unknown","naturalist:alligator","com.starfish_studios.naturalist.common.entity.Alligator",846
"Unknown","naturalist:bass","com.starfish_studios.naturalist.common.entity.Bass",847
"Unknown","naturalist:bear","com.starfish_studios.naturalist.common.entity.Bear",822
"Unknown","naturalist:bluejay","com.starfish_studios.naturalist.common.entity.Bird",829
"Unknown","naturalist:boar","com.starfish_studios.naturalist.common.entity.Boar",843
"Unknown","naturalist:butterfly","com.starfish_studios.naturalist.common.entity.Butterfly",823
"Unknown","naturalist:canary","com.starfish_studios.naturalist.common.entity.Bird",830
"Unknown","naturalist:cardinal","com.starfish_studios.naturalist.common.entity.Bird",831
"Unknown","naturalist:caterpillar","com.starfish_studios.naturalist.common.entity.Caterpillar",835
"Unknown","naturalist:catfish","com.starfish_studios.naturalist.common.entity.Catfish",845
"Unknown","naturalist:coral_snake","com.starfish_studios.naturalist.common.entity.Snake",826
"Unknown","naturalist:deer","com.starfish_studios.naturalist.common.entity.Deer",828
"Unknown","naturalist:dragonfly","com.starfish_studios.naturalist.common.entity.Dragonfly",844
"Unknown","naturalist:duck","com.starfish_studios.naturalist.common.entity.Duck",851
"Unknown","naturalist:duck_egg","com.starfish_studios.naturalist.common.entity.core.projectile.ThrownDuckEgg",820
"Unknown","naturalist:elephant","com.starfish_studios.naturalist.common.entity.Elephant",838
"Unknown","naturalist:finch","com.starfish_studios.naturalist.common.entity.Bird",833
"Unknown","naturalist:firefly","com.starfish_studios.naturalist.common.entity.Firefly",824
"Unknown","naturalist:giraffe","com.starfish_studios.naturalist.common.entity.Giraffe",840
"Unknown","naturalist:hippo","com.starfish_studios.naturalist.common.entity.Hippo",841
"Unknown","naturalist:lion","com.starfish_studios.naturalist.common.entity.Lion",837
"Unknown","naturalist:lizard","com.starfish_studios.naturalist.common.entity.Lizard",848
"Unknown","naturalist:lizard_tail","com.starfish_studios.naturalist.common.entity.LizardTail",849
"Unknown","naturalist:rattlesnake","com.starfish_studios.naturalist.common.entity.Snake",827
"Unknown","naturalist:rhino","com.starfish_studios.naturalist.common.entity.Rhino",836
"Unknown","naturalist:robin","com.starfish_studios.naturalist.common.entity.Bird",832
"Unknown","naturalist:snail","com.starfish_studios.naturalist.common.entity.Snail",821
"Unknown","naturalist:snake","com.starfish_studios.naturalist.common.entity.Snake",825
"Unknown","naturalist:sparrow","com.starfish_studios.naturalist.common.entity.Bird",834
"Unknown","naturalist:tortoise","com.starfish_studios.naturalist.common.entity.Tortoise",850
"Unknown","naturalist:vulture","com.starfish_studios.naturalist.common.entity.Vulture",842
"Unknown","naturalist:zebra","com.starfish_studios.naturalist.common.entity.Zebra",839
"Unknown","nebulus_spiders_plus:basalt_spider","nebulusspidersplus.entity.BasaltSpiderEntity",236
"Unknown","nebulus_spiders_plus:bonde_spider","nebulusspidersplus.entity.BondeSpiderEntity",239
"Unknown","nebulus_spiders_plus:cherryblossom_spider","nebulusspidersplus.entity.CherryblossomSpiderEntity",227
"Unknown","nebulus_spiders_plus:crimson_forst_spider","nebulusspidersplus.entity.CrimsonForstSpiderEntity",243
"Unknown","nebulus_spiders_plus:dark_oak_spider","nebulusspidersplus.entity.DarkOakSpiderEntity",228
"Unknown","nebulus_spiders_plus:dead_spider","nebulusspidersplus.entity.DeadSpiderEntity",229
"Unknown","nebulus_spiders_plus:deep_dark_spider","nebulusspidersplus.entity.DeepDarkSpiderEntity",230
"Unknown","nebulus_spiders_plus:desert_spider","nebulusspidersplus.entity.DesertSpiderEntity",231
"Unknown","nebulus_spiders_plus:driostione_spider","nebulusspidersplus.entity.DriostioneSpiderEntity",232
"Unknown","nebulus_spiders_plus:jungle_spider","nebulusspidersplus.entity.LushSpiderEntity",233
"Unknown","nebulus_spiders_plus:mangrove_spider","nebulusspidersplus.entity.MangroveSpiderEntity",234
"Unknown","nebulus_spiders_plus:nether_wastelands_spider","nebulusspidersplus.entity.NetherWastelandsSpiderEntity",235
"Unknown","nebulus_spiders_plus:snow_spider","nebulusspidersplus.entity.SnowSpiderEntity",237
"Unknown","nebulus_spiders_plus:soulsand_spider","nebulusspidersplus.entity.SoulsandSpiderEntity",238
"Unknown","nebulus_spiders_plus:swamp_spider","nebulusspidersplus.entity.SwampSpiderEntity",240
"Unknown","nebulus_spiders_plus:taiga_spider","nebulusspidersplus.entity.TaigaSpiderEntity",241
"Unknown","nebulus_spiders_plus:warped_forests_arachno","nebulusspidersplus.entity.WarpedForestsArachnoEntity",242
"Unknown","obscure_api:vfx","com.obscuria.obscureapi.api.common.FlatVFX",461
"Unknown","oceans_enhancements:blue_sea_horse","net.mcreator.oceansenhancements.entity.BlueSeaHorseEntity",731
"Unknown","oceans_enhancements:blue_tang_fish","net.mcreator.oceansenhancements.entity.BlueTangFishEntity",730
"Unknown","oceans_enhancements:clown_fish","net.mcreator.oceansenhancements.entity.ClownFishEntity",728
"Unknown","oceans_enhancements:golden_fish","net.mcreator.oceansenhancements.entity.GoldenFishEntity",729
"Unknown","oceans_enhancements:green_seahorse","net.mcreator.oceansenhancements.entity.GreenSeahorseEntity",733
"Unknown","oceans_enhancements:luminiscent_blue_seahorse","net.mcreator.oceansenhancements.entity.LuminiscentBlueSeahorseEntity",732
"Unknown","oceans_enhancements:luminiscent_green_seahorse","net.mcreator.oceansenhancements.entity.LuminiscentGreenSeahorseEntity",734
"Unknown","oceans_enhancements:luminiscent_pink_seahorse","net.mcreator.oceansenhancements.entity.LuminiscentPinkSeahorseEntity",738
"Unknown","oceans_enhancements:luminiscent_yellow_seahorse","net.mcreator.oceansenhancements.entity.LuminiscentYellowSeahorseEntity",736
"Unknown","oceans_enhancements:pink_seahorse","net.mcreator.oceansenhancements.entity.PinkSeahorseEntity",737
"Unknown","oceans_enhancements:red_seahorse","net.mcreator.oceansenhancements.entity.RedSeahorseEntity",739
"Unknown","oceans_enhancements:yellow_seahorse","net.mcreator.oceansenhancements.entity.YellowSeahorseEntity",735
"Unknown","psg:projectile_explosivebundle_projectile","net.mcreator.potassiumandsulfurs.entity.ExplosivebundleProjectileEntity",756
"Unknown","quark:crab","org.violetmoon.quark.content.mobs.entity.Crab",1038
"Unknown","quark:dyed_item_frame","org.violetmoon.quark.content.tweaks.entity.DyedItemFrame",1039
"Unknown","quark:flamerang","org.violetmoon.quark.content.tools.entity.rang.Flamerang",1046
"Unknown","quark:forgotten","org.violetmoon.quark.content.mobs.entity.Forgotten",1040
"Unknown","quark:foxhound","org.violetmoon.quark.content.mobs.entity.Foxhound",1041
"Unknown","quark:glass_frame","org.violetmoon.quark.content.building.entity.GlassItemFrame",1042
"Unknown","quark:gravisand","org.violetmoon.quark.content.automation.entity.Gravisand",1043
"Unknown","quark:parrot_egg","org.violetmoon.quark.content.tools.entity.ParrotEgg",1044
"Unknown","quark:pickarang","org.violetmoon.quark.content.tools.entity.rang.Pickarang",1045
"Unknown","quark:quark_boat","org.violetmoon.quark.base.item.boat.QuarkBoat",1036
"Unknown","quark:quark_chest_boat","org.violetmoon.quark.base.item.boat.QuarkChestBoat",1037
"Unknown","quark:shiba","org.violetmoon.quark.content.mobs.entity.Shiba",1047
"Unknown","quark:skull_pike","org.violetmoon.quark.content.tools.entity.SkullPike",1048
"Unknown","quark:soul_bead","org.violetmoon.quark.content.mobs.entity.SoulBead",1055
"Unknown","quark:stoneling","org.violetmoon.quark.content.mobs.entity.Stoneling",1049
"Unknown","quark:stool","org.violetmoon.quark.content.building.entity.Stool",1050
"Unknown","quark:torch_arrow","org.violetmoon.quark.content.tools.entity.TorchArrow",1051
"Unknown","quark:toretoise","org.violetmoon.quark.content.mobs.entity.Toretoise",1052
"Unknown","quark:totem","org.violetmoon.quark.addons.oddities.entity.TotemOfHoldingEntity",1053
"Unknown","quark:wraith","org.violetmoon.quark.content.mobs.entity.Wraith",1054
"Unknown","regions_unexplored:boat","net.regions_unexplored.entity.custom.RuBoat",1024
"Unknown","regions_unexplored:chest_boat","net.regions_unexplored.entity.custom.RuChestBoat",1025
"Unknown","scorpions:brown_scorpion","com.minecraftserverzone.scorpions.mobs.Scorpion",471
"Unknown","scorpions:emperor_scorpion","com.minecraftserverzone.scorpions.mobs.emperor_scorpion.EmperorScorpion",472
"Unknown","scorpions:nether_scorpion","com.minecraftserverzone.scorpions.mobs.nether_scorpion.NetherScorpion",473
"Unknown","sophisticatedbackpacks:everlasting_backpack_item","net.p3pp3rf1y.sophisticatedbackpacks.upgrades.everlasting.EverlastingBackpackItemEntity",428
"Unknown","spartanweaponry:arrow","com.oblivioussp.spartanweaponry.entity.projectile.ArrowBaseEntity",990
"Unknown","spartanweaponry:bolt","com.oblivioussp.spartanweaponry.entity.projectile.BoltEntity",992
"Unknown","spartanweaponry:boomerang","com.oblivioussp.spartanweaponry.entity.projectile.BoomerangEntity",998
"Unknown","spartanweaponry:dynamite","com.oblivioussp.spartanweaponry.entity.projectile.DynamiteEntity",999
"Unknown","spartanweaponry:explosive_arrow","com.oblivioussp.spartanweaponry.entity.projectile.ArrowExplosiveEntity",991
"Unknown","spartanweaponry:javelin","com.oblivioussp.spartanweaponry.entity.projectile.JavelinEntity",997
"Unknown","spartanweaponry:spectral_bolt","com.oblivioussp.spartanweaponry.entity.projectile.BoltSpectralEntity",993
"Unknown","spartanweaponry:throwing_knife","com.oblivioussp.spartanweaponry.entity.projectile.ThrowingKnifeEntity",995
"Unknown","spartanweaponry:throwing_weapon","com.oblivioussp.spartanweaponry.entity.projectile.ThrowingWeaponEntity",994
"Unknown","spartanweaponry:tomahawk","com.oblivioussp.spartanweaponry.entity.projectile.TomahawkEntity",996
"Unknown","spawn:angler_fish","com.ninni.spawn.entity.AnglerFish",464
"Unknown","spawn:ant","com.ninni.spawn.entity.Ant",470
"Unknown","spawn:hamster","com.ninni.spawn.entity.Hamster",469
"Unknown","spawn:seahorse","com.ninni.spawn.entity.Seahorse",467
"Unknown","spawn:snail","com.ninni.spawn.entity.Snail",468
"Unknown","spawn:tuna","com.ninni.spawn.entity.Tuna",465
"Unknown","spawn:tuna_egg","com.ninni.spawn.entity.TunaEgg",466
"Unknown","terraform:boat","de.cristelknight.doapi.forge.terraform.boat.impl.entity.TerraformBoatEntity",127
"Unknown","terraform:chest_boat","de.cristelknight.doapi.forge.terraform.boat.impl.entity.TerraformChestBoatEntity",128
"Unknown","tumbleweed:tumbleweed","net.konwboy.tumbleweed.common.EntityTumbleweed",462
"Unknown","twigs:pebble","com.ninni.twigs.entity.Pebble",980
"Unknown","untamedwilds:aardvark","untamedwilds.entity.mammal.EntityAardvark",364
"Unknown","untamedwilds:arowana","untamedwilds.entity.fish.EntityArowana",376
"Unknown","untamedwilds:baleen_whale","untamedwilds.entity.mammal.EntityBaleenWhale",371
"Unknown","untamedwilds:bear","untamedwilds.entity.mammal.EntityBear",361
"Unknown","untamedwilds:big_cat","untamedwilds.entity.mammal.EntityBigCat",362
"Unknown","untamedwilds:bison","untamedwilds.entity.mammal.EntityBison",368
"Unknown","untamedwilds:boar","untamedwilds.entity.mammal.EntityBoar",367
"Unknown","untamedwilds:butterfly","untamedwilds.entity.arthropod.EntityButterfly",354
"Unknown","untamedwilds:camel","untamedwilds.entity.mammal.EntityCamel",369
"Unknown","untamedwilds:catfish","untamedwilds.entity.fish.EntityCatfish",381
"Unknown","untamedwilds:football_fish","untamedwilds.entity.fish.EntityFootballFish",378
"Unknown","untamedwilds:giant_clam","untamedwilds.entity.mollusk.EntityGiantClam",360
"Unknown","untamedwilds:giant_salamander","untamedwilds.entity.amphibian.EntityGiantSalamander",384
"Unknown","untamedwilds:hippo","untamedwilds.entity.mammal.EntityHippo",363
"Unknown","untamedwilds:hyena","untamedwilds.entity.mammal.EntityHyena",366
"Unknown","untamedwilds:king_crab","untamedwilds.entity.arthropod.EntityKingCrab",353
"Unknown","untamedwilds:large_snake","untamedwilds.entity.reptile.EntityAnaconda",358
"Unknown","untamedwilds:manatee","untamedwilds.entity.mammal.EntityManatee",370
"Unknown","untamedwilds:monitor","untamedwilds.entity.reptile.EntityMonitor",359
"Unknown","untamedwilds:newt","untamedwilds.entity.amphibian.EntityNewt",385
"Unknown","untamedwilds:opossum","untamedwilds.entity.mammal.EntityOpossum",372
"Unknown","untamedwilds:rhino","untamedwilds.entity.mammal.EntityRhino",365
"Unknown","untamedwilds:sawfish","untamedwilds.entity.fish.EntitySawfish",383
"Unknown","untamedwilds:shark","untamedwilds.entity.fish.EntityShark",377
"Unknown","untamedwilds:snake","untamedwilds.entity.reptile.EntitySnake",355
"Unknown","untamedwilds:softshell_turtle","untamedwilds.entity.reptile.EntitySoftshellTurtle",356
"Unknown","untamedwilds:spadefish","untamedwilds.entity.fish.EntitySpadefish",382
"Unknown","untamedwilds:spit","untamedwilds.entity.ProjectileSpit",388
"Unknown","untamedwilds:spitter","untamedwilds.entity.relict.EntitySpitter",387
"Unknown","untamedwilds:sunfish","untamedwilds.entity.fish.EntitySunfish",374
"Unknown","untamedwilds:tarantula","untamedwilds.entity.arthropod.EntityTarantula",352
"Unknown","untamedwilds:terror_bird","untamedwilds.entity.bird.EntityTerrorBird",386
"Unknown","untamedwilds:tortoise","untamedwilds.entity.reptile.EntityTortoise",357
"Unknown","untamedwilds:trevally","untamedwilds.entity.fish.EntityTrevally",375
"Unknown","untamedwilds:triggerfish","untamedwilds.entity.fish.EntityTriggerfish",380
"Unknown","untamedwilds:whale_shark","untamedwilds.entity.fish.EntityWhaleShark",379
"Unknown","untamedwilds:wildebeest","untamedwilds.entity.mammal.EntityWildebeest",373
"Unknown","upgrade_aquatic:box_jellyfish","com.teamabnormals.upgrade_aquatic.common.entity.animal.jellyfish.BoxJellyfish",1021
"Unknown","upgrade_aquatic:cassiopea_jellyfish","com.teamabnormals.upgrade_aquatic.common.entity.animal.jellyfish.CassiopeaJellyfish",1022
"Unknown","upgrade_aquatic:flare","com.teamabnormals.upgrade_aquatic.common.entity.monster.Flare",1019
"Unknown","upgrade_aquatic:goose","com.teamabnormals.upgrade_aquatic.common.entity.animal.Goose",1020
"Unknown","upgrade_aquatic:great_thrasher","com.teamabnormals.upgrade_aquatic.common.entity.monster.GreatThrasher",1018
"Unknown","upgrade_aquatic:immortal_jellyfish","com.teamabnormals.upgrade_aquatic.common.entity.animal.jellyfish.ImmortalJellyfish",1023
"Unknown","upgrade_aquatic:lionfish","com.teamabnormals.upgrade_aquatic.common.entity.animal.Lionfish",1016
"Unknown","upgrade_aquatic:nautilus","com.teamabnormals.upgrade_aquatic.common.entity.animal.Nautilus",1013
"Unknown","upgrade_aquatic:perch","com.teamabnormals.upgrade_aquatic.common.entity.animal.Perch",1015
"Unknown","upgrade_aquatic:pike","com.teamabnormals.upgrade_aquatic.common.entity.animal.Pike",1014
"Unknown","upgrade_aquatic:sonar_wave","com.teamabnormals.upgrade_aquatic.common.entity.projectile.SonarWave",1012
"Unknown","upgrade_aquatic:thrasher","com.teamabnormals.upgrade_aquatic.common.entity.monster.Thrasher",1017
"Unknown","vinery:mule","net.satisfy.vinery.entity.TraderMuleEntity",1003
"Unknown","vinery:wandering_winemaker","net.satisfy.vinery.entity.WanderingWinemakerEntity",1004
"Unknown","vulture:vulture","com.minecraftserverzone.vulture.ModMob",244
"Unknown","waddles:adelie_penguin","com.girafi.waddles.entity.AdeliePenguinEntity",981
"Unknown","whatareyouvotingfor:armadillo","com.alexander.whatareyouvotingfor.entities.Armadillo",134
"Unknown","whatareyouvotingfor:crab","com.alexander.whatareyouvotingfor.entities.Crab",133
"Unknown","whatareyouvotingfor:penguin","com.alexander.whatareyouvotingfor.entities.Penguin",135
"Unknown","wildernature:bison","net.satisfy.wildernature.entity.BisonEntity",1056
"Unknown","wildernature:boar","net.satisfy.wildernature.entity.BoarEntity",1057
"Unknown","wildernature:bullet","net.satisfy.wildernature.entity.BulletEntity",1071
"Unknown","wildernature:cassowary","net.satisfy.wildernature.entity.CassowaryEntity",1058
"Unknown","wildernature:deer","net.satisfy.wildernature.entity.DeerEntity",1059
"Unknown","wildernature:dog","net.satisfy.wildernature.entity.DogEntity",1060
"Unknown","wildernature:flamingo","net.satisfy.wildernature.entity.FlamingoEntity",1061
"Unknown","wildernature:hedgehog","net.satisfy.wildernature.entity.HedgehogEntity",1062
"Unknown","wildernature:minisheep","net.satisfy.wildernature.entity.MiniSheepEntity",1063
"Unknown","wildernature:owl","net.satisfy.wildernature.entity.OwlEntity",1064
"Unknown","wildernature:pelican","net.satisfy.wildernature.entity.PelicanEntity",1065
"Unknown","wildernature:penguin","net.satisfy.wildernature.entity.PenguinEntity",1066
"Unknown","wildernature:raccoon","net.satisfy.wildernature.entity.RaccoonEntity",1067
"Unknown","wildernature:red_wolf","net.satisfy.wildernature.entity.RedWolfEntity",1068
"Unknown","wildernature:squirrel","net.satisfy.wildernature.entity.SquirrelEntity",1069
"Unknown","wildernature:turkey","net.satisfy.wildernature.entity.TurkeyEntity",1070
"Unknown","wizard_animals_plus:alligator","net.mcreator.wizardanimalsplus.entity.AlligatorEntity",625
"Unknown","wizard_animals_plus:alligator_egg_entity","net.mcreator.wizardanimalsplus.entity.AlligatorEggEntityEntity",626
"Unknown","wizard_animals_plus:anaconda_green","net.mcreator.wizardanimalsplus.entity.AnacondaGreenEntity",585
"Unknown","wizard_animals_plus:ant_giant_amazonian","net.mcreator.wizardanimalsplus.entity.AntGiantAmazonianEntity",510
"Unknown","wizard_animals_plus:armadillo_ball","net.mcreator.wizardanimalsplus.entity.ArmadilloBallEntity",528
"Unknown","wizard_animals_plus:armadillo_giant","net.mcreator.wizardanimalsplus.entity.ArmadilloGiantEntity",527
"Unknown","wizard_animals_plus:bait_bird","net.mcreator.wizardanimalsplus.entity.BaitBirdEntity",538
"Unknown","wizard_animals_plus:bat_flying_fox","net.mcreator.wizardanimalsplus.entity.BatFlyingFoxEntity",547
"Unknown","wizard_animals_plus:beetle_celestial_blue","net.mcreator.wizardanimalsplus.entity.BeetleCelestialBlueEntity",608
"Unknown","wizard_animals_plus:beetle_dead_nettle","net.mcreator.wizardanimalsplus.entity.BeetleDeadNettleEntity",476
"Unknown","wizard_animals_plus:beetle_ladybug","net.mcreator.wizardanimalsplus.entity.BeetleLadybugEntity",569
"Unknown","wizard_animals_plus:beetle_scarlet_leaf","net.mcreator.wizardanimalsplus.entity.BeetleScarletLeafEntity",609
"Unknown","wizard_animals_plus:beetle_titan","net.mcreator.wizardanimalsplus.entity.BeetleTitanEntity",570
"Unknown","wizard_animals_plus:beetle_yellow_stag","net.mcreator.wizardanimalsplus.entity.BeetleYellowStagEntity",548
"Unknown","wizard_animals_plus:beluga","net.mcreator.wizardanimalsplus.entity.BelugaEntity",549
"Unknown","wizard_animals_plus:bison","net.mcreator.wizardanimalsplus.entity.BisonEntity",573
"Unknown","wizard_animals_plus:bison_male","net.mcreator.wizardanimalsplus.entity.BisonMaleEntity",524
"Unknown","wizard_animals_plus:blue_jay","net.mcreator.wizardanimalsplus.entity.BlueJayEntity",571
"Unknown","wizard_animals_plus:blue_jay_egg_entity","net.mcreator.wizardanimalsplus.entity.BlueJayEggEntityEntity",529
"Unknown","wizard_animals_plus:boto","net.mcreator.wizardanimalsplus.entity.BotoEntity",508
"Unknown","wizard_animals_plus:butterfly_giant_saturn","net.mcreator.wizardanimalsplus.entity.ButterflyGiantSaturnEntity",545
"Unknown","wizard_animals_plus:butterfly_mexican_shoemaker","net.mcreator.wizardanimalsplus.entity.ButterflyMexicanShoemakerEntity",564
"Unknown","wizard_animals_plus:butterfly_pink_glass","net.mcreator.wizardanimalsplus.entity.ButterflyPinkGlassEntity",565
"Unknown","wizard_animals_plus:butterfly_priamus_birdwing","net.mcreator.wizardanimalsplus.entity.ButterflyPriamusBirdwingEntity",566
"Unknown","wizard_animals_plus:butterfly_red_agrias","net.mcreator.wizardanimalsplus.entity.ButterflyRedAgriasEntity",567
"Unknown","wizard_animals_plus:butterfly_red_glider","net.mcreator.wizardanimalsplus.entity.ButterflyRedGliderEntity",568
"Unknown","wizard_animals_plus:canguru_antilopino","net.mcreator.wizardanimalsplus.entity.CanguruAntilopinoEntity",584
"Unknown","wizard_animals_plus:canguru_grey","net.mcreator.wizardanimalsplus.entity.CanguruGreyEntity",583
"Unknown","wizard_animals_plus:canguru_red","net.mcreator.wizardanimalsplus.entity.CanguruRedEntity",582
"Unknown","wizard_animals_plus:capivara","net.mcreator.wizardanimalsplus.entity.CapivaraEntity",477
"Unknown","wizard_animals_plus:capuchin_blond","net.mcreator.wizardanimalsplus.entity.CapuchinBlondEntity",475
"Unknown","wizard_animals_plus:capuchin_blond_sit","net.mcreator.wizardanimalsplus.entity.CapuchinBlondSitEntity",550
"Unknown","wizard_animals_plus:capuchin_brown","net.mcreator.wizardanimalsplus.entity.CapuchinBrownEntity",474
"Unknown","wizard_animals_plus:capuchin_brown_sit","net.mcreator.wizardanimalsplus.entity.CapuchinBrownSitEntity",705
"Unknown","wizard_animals_plus:capuchin_white_head","net.mcreator.wizardanimalsplus.entity.CapuchinWhiteHeadEntity",478
"Unknown","wizard_animals_plus:capuchin_white_head_sit","net.mcreator.wizardanimalsplus.entity.CapuchinWhiteHeadSitEntity",706
"Unknown","wizard_animals_plus:cheetah","net.mcreator.wizardanimalsplus.entity.CheetahEntity",586
"Unknown","wizard_animals_plus:cheetah_chinchilla","net.mcreator.wizardanimalsplus.entity.CheetahChinchillaEntity",589
"Unknown","wizard_animals_plus:cheetah_chinchilla_male","net.mcreator.wizardanimalsplus.entity.CheetahChinchillaMaleEntity",590
"Unknown","wizard_animals_plus:cheetah_male","net.mcreator.wizardanimalsplus.entity.CheetahMaleEntity",587
"Unknown","wizard_animals_plus:cheetah_maltese","net.mcreator.wizardanimalsplus.entity.CheetahMalteseEntity",592
"Unknown","wizard_animals_plus:cheetah_maltese_male","net.mcreator.wizardanimalsplus.entity.CheetahMalteseMaleEntity",593
"Unknown","wizard_animals_plus:cheetah_strawberry","net.mcreator.wizardanimalsplus.entity.CheetahStrawberryEntity",588
"Unknown","wizard_animals_plus:cheetah_strawberry_male","net.mcreator.wizardanimalsplus.entity.CheetahStrawberryMaleEntity",591
"Unknown","wizard_animals_plus:chimpanze","net.mcreator.wizardanimalsplus.entity.ChimpanzeEntity",480
"Unknown","wizard_animals_plus:cockateil","net.mcreator.wizardanimalsplus.entity.CockateilEntity",629
"Unknown","wizard_animals_plus:cockateil_egg","net.mcreator.wizardanimalsplus.entity.CockateilEggEntity",543
"Unknown","wizard_animals_plus:cockateil_male","net.mcreator.wizardanimalsplus.entity.CockateilMaleEntity",630
"Unknown","wizard_animals_plus:cockatoo_pink","net.mcreator.wizardanimalsplus.entity.CockatooPinkEntity",581
"Unknown","wizard_animals_plus:cockatoo_pink_egg","net.mcreator.wizardanimalsplus.entity.CockatooPinkEggEntity",542
"Unknown","wizard_animals_plus:crab_red","net.mcreator.wizardanimalsplus.entity.CrabRedEntity",678
"Unknown","wizard_animals_plus:crocodile","net.mcreator.wizardanimalsplus.entity.CrocodileEntity",631
"Unknown","wizard_animals_plus:crocodile_egg_entity","net.mcreator.wizardanimalsplus.entity.CrocodileEggEntityEntity",632
"Unknown","wizard_animals_plus:dog_chihuahua","net.mcreator.wizardanimalsplus.entity.DogChihuahuaEntity",712
"Unknown","wizard_animals_plus:dog_chihuahua_sit","net.mcreator.wizardanimalsplus.entity.DogChihuahuaSitEntity",713
"Unknown","wizard_animals_plus:dog_husky","net.mcreator.wizardanimalsplus.entity.DogHuskyEntity",714
"Unknown","wizard_animals_plus:dog_husky_sit","net.mcreator.wizardanimalsplus.entity.DogHuskySitEntity",715
"Unknown","wizard_animals_plus:dragonfly_cardinal","net.mcreator.wizardanimalsplus.entity.DragonflyCardinalEntity",670
"Unknown","wizard_animals_plus:dragonfly_green_darner","net.mcreator.wizardanimalsplus.entity.DragonflyGreenDarnerEntity",672
"Unknown","wizard_animals_plus:dragonfly_roseate","net.mcreator.wizardanimalsplus.entity.DragonflyRoseateEntity",671
"Unknown","wizard_animals_plus:dromedarius","net.mcreator.wizardanimalsplus.entity.DromedariusEntity",481
"Unknown","wizard_animals_plus:dromedarius_cargo","net.mcreator.wizardanimalsplus.entity.DromedariusCargoEntity",507
"Unknown","wizard_animals_plus:dwarf_rabbit_albino","net.mcreator.wizardanimalsplus.entity.DwarfRabbitAlbinoEntity",723
"Unknown","wizard_animals_plus:dwarf_rabbit_black_white","net.mcreator.wizardanimalsplus.entity.DwarfRabbitBlackWhiteEntity",721
