"Mod name","Registry name","Item ID","Display name"
"Unknown","macawsbridgesbyg:rope_jacaranda_bridge",4631,"Rope Jacaranda Bridge"
"Unknown","macawsbridgesbyg:rope_mahogany_bridge",4637,"Rope Mahogany Bridge"
"Unknown","macawsbridgesbyg:rope_maple_bridge",4643,"Rope Maple Bridge"
"Unknown","macawsbridgesbyg:rope_palm_bridge",4649,"Rope Palm Bridge"
"Unknown","macawsbridgesbyg:rope_pine_bridge",4655,"Rope Pine Bridge"
"Unknown","macawsbridgesbyg:rope_rainbow_eucalyptus_bridge",4661,"Rope Rainbow Eucalyptus Bridge"
"Unknown","macawsbridgesbyg:rope_redwood_bridge",4667,"Rope Redwood Bridge"
"Unknown","macawsbridgesbyg:rope_sakura_bridge",4673,"Rope Sakura Bridge"
"Unknown","macawsbridgesbyg:rope_skyris_bridge",4679,"Rope Skyris Bridge"
"Unknown","macawsbridgesbyg:rope_white_mangrove_bridge",4685,"Rope White Mangrove Bridge"
"Unknown","macawsbridgesbyg:rope_willow_bridge",4691,"Rope Willow Bridge"
"Unknown","macawsbridgesbyg:rope_witch_hazel_bridge",4697,"Rope Witch Hazel Bridge"
"Unknown","macawsbridgesbyg:rope_zelkova_bridge",4703,"Rope Zelkova Bridge"
"Unknown","macawsbridgesbyg:sakura_bridge_pier",4674,"Sakura Bridge Support"
"Unknown","macawsbridgesbyg:sakura_log_bridge_middle",4672,"Sakura Bridge"
"Unknown","macawsbridgesbyg:sakura_log_bridge_stair",4675,"Sakura Bridge Stair"
"Unknown","macawsbridgesbyg:sakura_rail_bridge",4677,"Sakura Rail Bridge"
"Unknown","macawsbridgesbyg:sakura_rope_bridge_stair",4676,"Sakura Rope Bridge Stair"
"Unknown","macawsbridgesbyg:skyris_bridge_pier",4680,"Skyris Bridge Support"
"Unknown","macawsbridgesbyg:skyris_log_bridge_middle",4678,"Skyris Bridge"
"Unknown","macawsbridgesbyg:skyris_log_bridge_stair",4681,"Skyris Bridge Stair"
"Unknown","macawsbridgesbyg:skyris_rail_bridge",4683,"Skyris Rail Bridge"
"Unknown","macawsbridgesbyg:skyris_rope_bridge_stair",4682,"Skyris Rope Bridge Stair"
"Unknown","macawsbridgesbyg:white_mangrove_bridge_pier",4686,"White Mangrove Bridge Support"
"Unknown","macawsbridgesbyg:white_mangrove_log_bridge_middle",4684,"White Mangrove Bridge"
"Unknown","macawsbridgesbyg:white_mangrove_log_bridge_stair",4687,"White Mangrove Bridge Stair"
"Unknown","macawsbridgesbyg:white_mangrove_rail_bridge",4689,"White Mangrove Rail Bridge"
"Unknown","macawsbridgesbyg:white_mangrove_rope_bridge_stair",4688,"White Mangrove Rope Bridge Stair"
"Unknown","macawsbridgesbyg:white_sandstone_bridge",4726,"White Sandstone Bridge"
"Unknown","macawsbridgesbyg:white_sandstone_bridge_pier",4727,"White Sandstone Bridge Support"
"Unknown","macawsbridgesbyg:white_sandstone_bridge_stair",4728,"White Sandstone Bridge Stair"
"Unknown","macawsbridgesbyg:willow_bridge_pier",4692,"Willow Bridge Support"
"Unknown","macawsbridgesbyg:willow_log_bridge_middle",4690,"Willow Bridge"
"Unknown","macawsbridgesbyg:willow_log_bridge_stair",4693,"Willow Bridge Stair"
"Unknown","macawsbridgesbyg:willow_rail_bridge",4695,"Willow Rail Bridge"
"Unknown","macawsbridgesbyg:willow_rope_bridge_stair",4694,"Willow Rope Bridge Stair"
"Unknown","macawsbridgesbyg:windswept_sandstone_bridge",4742,"Windswept Sandstone Bridge"
"Unknown","macawsbridgesbyg:windswept_sandstone_bridge_pier",4743,"Windswept Sandstone Bridge Support"
"Unknown","macawsbridgesbyg:windswept_sandstone_bridge_stair",4744,"Windswept Sandstone Bridge Stair"
"Unknown","macawsbridgesbyg:witch_hazel_bridge_pier",4698,"Witch Hazel Bridge Support"
"Unknown","macawsbridgesbyg:witch_hazel_log_bridge_middle",4696,"Witch Hazel Bridge"
"Unknown","macawsbridgesbyg:witch_hazel_log_bridge_stair",4699,"Witch Hazel Bridge Stair"
"Unknown","macawsbridgesbyg:witch_hazel_rail_bridge",4701,"Witch Hazel Rail Bridge"
"Unknown","macawsbridgesbyg:witch_hazel_rope_bridge_stair",4700,"Witch Hazel Rope Bridge Stair"
"Unknown","macawsbridgesbyg:zelkova_bridge_pier",4704,"Zelkova Bridge Support"
"Unknown","macawsbridgesbyg:zelkova_log_bridge_middle",4702,"Zelkova Bridge"
"Unknown","macawsbridgesbyg:zelkova_log_bridge_stair",4705,"Zelkova Bridge Stair"
"Unknown","macawsbridgesbyg:zelkova_rail_bridge",4707,"Zelkova Rail Bridge"
"Unknown","macawsbridgesbyg:zelkova_rope_bridge_stair",4706,"Zelkova Rope Bridge Stair"
"Unknown","macawsroofsbop:dead_attic_roof",11428,"Dead Attic Roof"
"Unknown","macawsroofsbop:dead_lower_roof",11430,"Dead Lower Base Roof"
"Unknown","macawsroofsbop:dead_planks_attic_roof",11498,"Dead Planks Attic Roof"
"Unknown","macawsroofsbop:dead_planks_lower_roof",11500,"Dead Planks Lower Base Roof"
"Unknown","macawsroofsbop:dead_planks_roof",11497,"Dead Planks Roof"
"Unknown","macawsroofsbop:dead_planks_steep_roof",11501,"Dead Planks Steep Base Roof"
"Unknown","macawsroofsbop:dead_planks_top_roof",11499,"Dead Planks Top Roof"
"Unknown","macawsroofsbop:dead_planks_upper_lower_roof",11502,"Dead Planks Lower Top Roof"
"Unknown","macawsroofsbop:dead_planks_upper_steep_roof",11503,"Dead Planks Steep Top Roof"
"Unknown","macawsroofsbop:dead_roof",11427,"Dead Roof"
"Unknown","macawsroofsbop:dead_steep_roof",11431,"Dead Steep Base Roof"
"Unknown","macawsroofsbop:dead_top_roof",11429,"Dead Top Roof"
"Unknown","macawsroofsbop:dead_upper_lower_roof",11432,"Dead Lower Top Roof"
"Unknown","macawsroofsbop:dead_upper_steep_roof",11433,"Dead Steep Top Roof"
"Unknown","macawsroofsbop:fir_attic_roof",11435,"Fir Attic Roof"
"Unknown","macawsroofsbop:fir_lower_roof",11437,"Fir Lower Base Roof"
"Unknown","macawsroofsbop:fir_planks_attic_roof",11505,"Fir Planks Attic Roof"
"Unknown","macawsroofsbop:fir_planks_lower_roof",11507,"Fir Planks Lower Base Roof"
"Unknown","macawsroofsbop:fir_planks_roof",11504,"Fir Planks Roof"
"Unknown","macawsroofsbop:fir_planks_steep_roof",11508,"Fir Planks Steep Base Roof"
"Unknown","macawsroofsbop:fir_planks_top_roof",11506,"Fir Planks Top Roof"
"Unknown","macawsroofsbop:fir_planks_upper_lower_roof",11509,"Fir Planks Lower Top Roof"
"Unknown","macawsroofsbop:fir_planks_upper_steep_roof",11510,"Fir Planks Steep Top Roof"
"Unknown","macawsroofsbop:fir_roof",11434,"Fir Roof"
"Unknown","macawsroofsbop:fir_steep_roof",11438,"Fir Steep Base Roof"
"Unknown","macawsroofsbop:fir_top_roof",11436,"Fir Top Roof"
"Unknown","macawsroofsbop:fir_upper_lower_roof",11439,"Fir Lower Top Roof"
"Unknown","macawsroofsbop:fir_upper_steep_roof",11440,"Fir Steep Top Roof"
"Unknown","macawsroofsbop:hellbark_attic_roof",11442,"Hellbark Attic Roof"
"Unknown","macawsroofsbop:hellbark_lower_roof",11444,"Hellbark Lower Base Roof"
"Unknown","macawsroofsbop:hellbark_planks_attic_roof",11512,"Hellbark Planks Attic Roof"
"Unknown","macawsroofsbop:hellbark_planks_lower_roof",11514,"Hellbark Planks Lower Base Roof"
"Unknown","macawsroofsbop:hellbark_planks_roof",11511,"Hellbark Planks Roof"
"Unknown","macawsroofsbop:hellbark_planks_steep_roof",11515,"Hellbark Planks Steep Base Roof"
"Unknown","macawsroofsbop:hellbark_planks_top_roof",11513,"Hellbark Planks Top Roof"
"Unknown","macawsroofsbop:hellbark_planks_upper_lower_roof",11516,"Hellbark Planks Lower Top Roof"
"Unknown","macawsroofsbop:hellbark_planks_upper_steep_roof",11517,"Hellbark Planks Steep Top Roof"
"Unknown","macawsroofsbop:hellbark_roof",11441,"Hellbark Roof"
"Unknown","macawsroofsbop:hellbark_steep_roof",11445,"Hellbark Steep Base Roof"
"Unknown","macawsroofsbop:hellbark_top_roof",11443,"Hellbark Top Roof"
"Unknown","macawsroofsbop:hellbark_upper_lower_roof",11446,"Hellbark Lower Top Roof"
"Unknown","macawsroofsbop:hellbark_upper_steep_roof",11447,"Hellbark Steep Top Roof"
"Unknown","macawsroofsbop:jacaranda_attic_roof",11449,"Jacaranda Attic Roof"
"Unknown","macawsroofsbop:jacaranda_lower_roof",11451,"Jacaranda Lower Base Roof"
"Unknown","macawsroofsbop:jacaranda_planks_attic_roof",11519,"jacaranda_planks Attic Roof"
"Unknown","macawsroofsbop:jacaranda_planks_lower_roof",11521,"Jacaranda Planks Lower Base Roof"
"Unknown","macawsroofsbop:jacaranda_planks_roof",11518,"Jacaranda Planks Roof"
"Unknown","macawsroofsbop:jacaranda_planks_steep_roof",11522,"Jacaranda Planks Steep Base Roof"
"Unknown","macawsroofsbop:jacaranda_planks_top_roof",11520,"Jacaranda Planks Top Roof"
"Unknown","macawsroofsbop:jacaranda_planks_upper_lower_roof",11523,"Jacaranda Planks Lower Top Roof"
"Unknown","macawsroofsbop:jacaranda_planks_upper_steep_roof",11524,"Jacaranda Planks Steep Top Roof"
"Unknown","macawsroofsbop:jacaranda_roof",11448,"Jacaranda Roof"
"Unknown","macawsroofsbop:jacaranda_steep_roof",11452,"Jacaranda Steep Base Roof"
"Unknown","macawsroofsbop:jacaranda_top_roof",11450,"Jacaranda Top Roof"
"Unknown","macawsroofsbop:jacaranda_upper_lower_roof",11453,"Jacaranda Lower Top Roof"
"Unknown","macawsroofsbop:jacaranda_upper_steep_roof",11454,"Jacaranda Steep Top Roof"
"Unknown","macawsroofsbop:magic_attic_roof",11456,"Magic Attic Roof"
"Unknown","macawsroofsbop:magic_lower_roof",11458,"Magic Lower Base Roof"
"Unknown","macawsroofsbop:magic_planks_attic_roof",11526,"Magic Planks Attic Roof"
"Unknown","macawsroofsbop:magic_planks_lower_roof",11528,"Magic Planks Lower Base Roof"
"Unknown","macawsroofsbop:magic_planks_roof",11525,"Magic Planks Roof"
"Unknown","macawsroofsbop:magic_planks_steep_roof",11529,"Magic Planks Steep Base Roof"
"Unknown","macawsroofsbop:magic_planks_top_roof",11527,"Magic Planks Top Roof"
"Unknown","macawsroofsbop:magic_planks_upper_lower_roof",11530,"Magic Planks Lower Top Roof"
"Unknown","macawsroofsbop:magic_planks_upper_steep_roof",11531,"Magic Planks Steep Top Roof"
"Unknown","macawsroofsbop:magic_roof",11455,"Magic Roof"
"Unknown","macawsroofsbop:magic_steep_roof",11459,"Magic Steep Base Roof"
"Unknown","macawsroofsbop:magic_top_roof",11457,"Magic Top Roof"
"Unknown","macawsroofsbop:magic_upper_lower_roof",11460,"Magic Lower Top Roof"
"Unknown","macawsroofsbop:magic_upper_steep_roof",11461,"Magic Steep Top Roof"
"Unknown","macawsroofsbop:mahogany_attic_roof",11463,"Mahogany Attic Roof"
"Unknown","macawsroofsbop:mahogany_lower_roof",11465,"Mahogany Lower Base Roof"
"Unknown","macawsroofsbop:mahogany_planks_attic_roof",11533,"Mahogany Planks Attic Roof"
"Unknown","macawsroofsbop:mahogany_planks_lower_roof",11535,"Mahogany Planks Lower Base Roof"
"Unknown","macawsroofsbop:mahogany_planks_roof",11532,"Mahogany Planks Roof"
"Unknown","macawsroofsbop:mahogany_planks_steep_roof",11536,"Mahogany Planks Steep Base Roof"
"Unknown","macawsroofsbop:mahogany_planks_top_roof",11534,"Mahogany Planks Top Roof"
"Unknown","macawsroofsbop:mahogany_planks_upper_lower_roof",11537,"Mahogany Planks Lower Top Roof"
"Unknown","macawsroofsbop:mahogany_planks_upper_steep_roof",11538,"Mahogany Planks Steep Top Roof"
"Unknown","macawsroofsbop:mahogany_roof",11462,"Mahogany Roof"
"Unknown","macawsroofsbop:mahogany_steep_roof",11466,"Mahogany Steep Base Roof"
"Unknown","macawsroofsbop:mahogany_top_roof",11464,"Mahogany Top Roof"
"Unknown","macawsroofsbop:mahogany_upper_lower_roof",11467,"Mahogany Lower Top Roof"
"Unknown","macawsroofsbop:mahogany_upper_steep_roof",11468,"Mahogany Steep Top Roof"
"Unknown","macawsroofsbop:palm_attic_roof",11470,"Palm Attic Roof"
"Unknown","macawsroofsbop:palm_lower_roof",11472,"Palm Lower Base Roof"
"Unknown","macawsroofsbop:palm_planks_attic_roof",11540,"Palm Planks Attic Roof"
"Unknown","macawsroofsbop:palm_planks_lower_roof",11542,"Palm Planks Lower Base Roof"
"Unknown","macawsroofsbop:palm_planks_roof",11539,"Palm Planks Roof"
"Unknown","macawsroofsbop:palm_planks_steep_roof",11543,"Palm Planks Steep Base Roof"
"Unknown","macawsroofsbop:palm_planks_top_roof",11541,"Palm Planks Top Roof"
"Unknown","macawsroofsbop:palm_planks_upper_lower_roof",11544,"Palm Planks Lower Top Roof"
"Unknown","macawsroofsbop:palm_planks_upper_steep_roof",11545,"Palm Planks Steep Top Roof"
"Unknown","macawsroofsbop:palm_roof",11469,"Palm Roof"
"Unknown","macawsroofsbop:palm_steep_roof",11473,"Palm Steep Base Roof"
"Unknown","macawsroofsbop:palm_top_roof",11471,"Palm Top Roof"
"Unknown","macawsroofsbop:palm_upper_lower_roof",11474,"Palm Lower Top Roof"
"Unknown","macawsroofsbop:palm_upper_steep_roof",11475,"Palm Steep Top Roof"
"Unknown","macawsroofsbop:redwood_attic_roof",11477,"Redwood Attic Roof"
"Unknown","macawsroofsbop:redwood_lower_roof",11479,"Redwood Lower Base Roof"
"Unknown","macawsroofsbop:redwood_planks_attic_roof",11547,"Redwood Planks Attic Roof"
"Unknown","macawsroofsbop:redwood_planks_lower_roof",11549,"Redwood Planks Lower Base Roof"
"Unknown","macawsroofsbop:redwood_planks_roof",11546,"Redwood Planks Roof"
"Unknown","macawsroofsbop:redwood_planks_steep_roof",11550,"Redwood Planks Steep Base Roof"
"Unknown","macawsroofsbop:redwood_planks_top_roof",11548,"Redwood Planks Top Roof"
"Unknown","macawsroofsbop:redwood_planks_upper_lower_roof",11551,"Redwood Planks Lower Top Roof"
"Unknown","macawsroofsbop:redwood_planks_upper_steep_roof",11552,"Redwood Planks Steep Top Roof"
"Unknown","macawsroofsbop:redwood_roof",11476,"Redwood Roof"
"Unknown","macawsroofsbop:redwood_steep_roof",11480,"Redwood Steep Base Roof"
"Unknown","macawsroofsbop:redwood_top_roof",11478,"Redwood Top Roof"
"Unknown","macawsroofsbop:redwood_upper_lower_roof",11481,"Redwood Lower Top Roof"
"Unknown","macawsroofsbop:redwood_upper_steep_roof",11482,"Redwood Steep Top Roof"
"Unknown","macawsroofsbop:umbran_attic_roof",11484,"Umbran Attic Roof"
"Unknown","macawsroofsbop:umbran_lower_roof",11486,"Umbran Lower Base Roof"
"Unknown","macawsroofsbop:umbran_planks_attic_roof",11554,"Umbran Planks Attic Roof"
"Unknown","macawsroofsbop:umbran_planks_lower_roof",11556,"Umbran Planks Lower Base Roof"
"Unknown","macawsroofsbop:umbran_planks_roof",11553,"Umbran Planks Roof"
"Unknown","macawsroofsbop:umbran_planks_steep_roof",11557,"Umbran Planks Steep Base Roof"
"Unknown","macawsroofsbop:umbran_planks_top_roof",11555,"Umbran Planks Top Roof"
"Unknown","macawsroofsbop:umbran_planks_upper_lower_roof",11558,"Umbran Planks Lower Top Roof"
"Unknown","macawsroofsbop:umbran_planks_upper_steep_roof",11559,"Umbran Planks Steep Top Roof"
"Unknown","macawsroofsbop:umbran_roof",11483,"Umbran Roof"
"Unknown","macawsroofsbop:umbran_steep_roof",11487,"Umbran Steep Base Roof"
"Unknown","macawsroofsbop:umbran_top_roof",11485,"Umbran Top Roof"
"Unknown","macawsroofsbop:umbran_upper_lower_roof",11488,"Umbran Lower Top Roof"
"Unknown","macawsroofsbop:umbran_upper_steep_roof",11489,"Umbran Steep Top Roof"
"Unknown","macawsroofsbop:willow_attic_roof",11491,"Willow Attic Roof"
"Unknown","macawsroofsbop:willow_lower_roof",11493,"Willow Lower Base Roof"
"Unknown","macawsroofsbop:willow_planks_attic_roof",11561,"Willow Planks Attic Roof"
"Unknown","macawsroofsbop:willow_planks_lower_roof",11563,"Willow Planks Lower Base Roof"
"Unknown","macawsroofsbop:willow_planks_roof",11560,"Willow Planks Roof"
"Unknown","macawsroofsbop:willow_planks_steep_roof",11564,"Willow Planks Steep Base Roof"
"Unknown","macawsroofsbop:willow_planks_top_roof",11562,"Willow Planks Top Roof"
"Unknown","macawsroofsbop:willow_planks_upper_lower_roof",11565,"Willow Planks Lower Top Roof"
"Unknown","macawsroofsbop:willow_planks_upper_steep_roof",11566,"Willow Planks Steep Top Roof"
"Unknown","macawsroofsbop:willow_roof",11490,"Willow Roof"
"Unknown","macawsroofsbop:willow_steep_roof",11494,"Willow Steep Base Roof"
"Unknown","macawsroofsbop:willow_top_roof",11492,"Willow Top Roof"
"Unknown","macawsroofsbop:willow_upper_lower_roof",11495,"Willow Lower Top Roof"
"Unknown","macawsroofsbop:willow_upper_steep_roof",11496,"Willow Steep Top Roof"
"Unknown","macawsroofsbyg:aspen_attic_roof",1490,"Aspen Attic Roof"
"Unknown","macawsroofsbyg:aspen_lower_roof",1492,"Aspen Lower Base Roof"
"Unknown","macawsroofsbyg:aspen_planks_attic_roof",1497,"Aspen Planks Attic Roof"
"Unknown","macawsroofsbyg:aspen_planks_lower_roof",1499,"Aspen Planks Lower Base Roof"
"Unknown","macawsroofsbyg:aspen_planks_roof",1496,"Aspen Planks Roof"
"Unknown","macawsroofsbyg:aspen_planks_steep_roof",1500,"Aspen Planks Steep Base Roof"
"Unknown","macawsroofsbyg:aspen_planks_top_roof",1498,"Aspen Planks Top Roof"
"Unknown","macawsroofsbyg:aspen_planks_upper_lower_roof",1501,"Aspen Planks Lower Top Roof"
"Unknown","macawsroofsbyg:aspen_planks_upper_steep_roof",1502,"Aspen Planks Steep Top Roof"
"Unknown","macawsroofsbyg:aspen_roof",1489,"Aspen Roof"
"Unknown","macawsroofsbyg:aspen_steep_roof",1493,"Aspen Steep Base Roof"
"Unknown","macawsroofsbyg:aspen_top_roof",1491,"Aspen Top Roof"
"Unknown","macawsroofsbyg:aspen_upper_lower_roof",1494,"Aspen Lower Top Roof"
"Unknown","macawsroofsbyg:aspen_upper_steep_roof",1495,"Aspen Steep Top Roof"
"Unknown","macawsroofsbyg:baobab_attic_roof",1504,"Baobab Attic Roof"
"Unknown","macawsroofsbyg:baobab_lower_roof",1506,"Baobab Lower Base Roof"
"Unknown","macawsroofsbyg:baobab_planks_attic_roof",1511,"Baobab Planks Attic Roof"
"Unknown","macawsroofsbyg:baobab_planks_lower_roof",1513,"Baobab Planks Lower Base Roof"
"Unknown","macawsroofsbyg:baobab_planks_roof",1510,"Baobab Planks Roof"
"Unknown","macawsroofsbyg:baobab_planks_steep_roof",1514,"Baobab Planks Steep Base Roof"
"Unknown","macawsroofsbyg:baobab_planks_top_roof",1512,"Baobab Planks Top Roof"
"Unknown","macawsroofsbyg:baobab_planks_upper_lower_roof",1515,"Baobab Planks Lower Top Roof"
"Unknown","macawsroofsbyg:baobab_planks_upper_steep_roof",1516,"Baobab Planks Steep Top Roof"
"Unknown","macawsroofsbyg:baobab_roof",1503,"Baobab Roof"
"Unknown","macawsroofsbyg:baobab_steep_roof",1507,"Baobab Steep Base Roof"
"Unknown","macawsroofsbyg:baobab_top_roof",1505,"Baobab Top Roof"
"Unknown","macawsroofsbyg:baobab_upper_lower_roof",1508,"Baobab Lower Top Roof"
"Unknown","macawsroofsbyg:baobab_upper_steep_roof",1509,"Baobab Steep Top Roof"
"Unknown","macawsroofsbyg:blue_enchanted_attic_roof",1518,"Blue Enchanted Attic Roof"
"Unknown","macawsroofsbyg:blue_enchanted_lower_roof",1520,"Blue Enchanted Lower Base Roof"
"Unknown","macawsroofsbyg:blue_enchanted_planks_attic_roof",1525,"Blue Enchanted Planks Attic Roof"
"Unknown","macawsroofsbyg:blue_enchanted_planks_lower_roof",1527,"Blue Enchanted Planks Lower Base Roof"
"Unknown","macawsroofsbyg:blue_enchanted_planks_roof",1524,"Blue Enchanted Planks Roof"
"Unknown","macawsroofsbyg:blue_enchanted_planks_steep_roof",1528,"Blue Enchanted Planks Steep Base Roof"
"Unknown","macawsroofsbyg:blue_enchanted_planks_top_roof",1526,"Blue Enchanted Planks Top Roof"
"Unknown","macawsroofsbyg:blue_enchanted_planks_upper_lower_roof",1529,"Blue Enchanted Planks Lower Top Roof"
"Unknown","macawsroofsbyg:blue_enchanted_planks_upper_steep_roof",1530,"Blue Enchanted Planks Steep Top Roof"
"Unknown","macawsroofsbyg:blue_enchanted_roof",1517,"Blue Enchanted Roof"
"Unknown","macawsroofsbyg:blue_enchanted_steep_roof",1521,"Blue Enchanted Steep Base Roof"
"Unknown","macawsroofsbyg:blue_enchanted_top_roof",1519,"Blue Enchanted Top Roof"
"Unknown","macawsroofsbyg:blue_enchanted_upper_lower_roof",1522,"Blue Enchanted Lower Top Roof"
"Unknown","macawsroofsbyg:blue_enchanted_upper_steep_roof",1523,"Blue Enchanted Steep Top Roof"
"Unknown","macawsroofsbyg:cika_attic_roof",1532,"Cika Attic Roof"
"Unknown","macawsroofsbyg:cika_lower_roof",1534,"Cika Lower Base Roof"
"Unknown","macawsroofsbyg:cika_planks_attic_roof",1539,"Cika Planks Attic Roof"
"Unknown","macawsroofsbyg:cika_planks_lower_roof",1541,"Cika Planks Lower Base Roof"
"Unknown","macawsroofsbyg:cika_planks_roof",1538,"Cika Planks Roof"
"Unknown","macawsroofsbyg:cika_planks_steep_roof",1542,"Cika Planks Steep Base Roof"
"Unknown","macawsroofsbyg:cika_planks_top_roof",1540,"Cika Planks Top Roof"
"Unknown","macawsroofsbyg:cika_planks_upper_lower_roof",1543,"Cika Planks Lower Top Roof"
"Unknown","macawsroofsbyg:cika_planks_upper_steep_roof",1544,"Cika Planks Steep Top Roof"
"Unknown","macawsroofsbyg:cika_roof",1531,"Cika Roof"
"Unknown","macawsroofsbyg:cika_steep_roof",1535,"Cika Steep Base Roof"
"Unknown","macawsroofsbyg:cika_top_roof",1533,"Cika Top Roof"
"Unknown","macawsroofsbyg:cika_upper_lower_roof",1536,"Cika Lower Top Roof"
"Unknown","macawsroofsbyg:cika_upper_steep_roof",1537,"Cika Steep Top Roof"
"Unknown","macawsroofsbyg:cypress_attic_roof",1546,"Cypress Attic Roof"
"Unknown","macawsroofsbyg:cypress_lower_roof",1548,"Cypress Lower Base Roof"
"Unknown","macawsroofsbyg:cypress_planks_attic_roof",1553,"Cypress Planks Attic Roof"
"Unknown","macawsroofsbyg:cypress_planks_lower_roof",1555,"Cypress Planks Lower Base Roof"
"Unknown","macawsroofsbyg:cypress_planks_roof",1552,"Cypress Planks Roof"
"Unknown","macawsroofsbyg:cypress_planks_steep_roof",1556,"Cypress Planks Steep Base Roof"
"Unknown","macawsroofsbyg:cypress_planks_top_roof",1554,"Cypress Planks Top Roof"
"Unknown","macawsroofsbyg:cypress_planks_upper_lower_roof",1557,"Cypress Planks Lower Top Roof"
"Unknown","macawsroofsbyg:cypress_planks_upper_steep_roof",1558,"Cypress Planks Steep Top Roof"
"Unknown","macawsroofsbyg:cypress_roof",1545,"Cypress Roof"
"Unknown","macawsroofsbyg:cypress_steep_roof",1549,"Cypress Steep Base Roof"
"Unknown","macawsroofsbyg:cypress_top_roof",1547,"Cypress Top Roof"
"Unknown","macawsroofsbyg:cypress_upper_lower_roof",1550,"Cypress Lower Top Roof"
"Unknown","macawsroofsbyg:cypress_upper_steep_roof",1551,"Cypress Steep Top Roof"
"Unknown","macawsroofsbyg:ebony_attic_roof",1560,"Ebony Attic Roof"
"Unknown","macawsroofsbyg:ebony_lower_roof",1562,"Ebony Lower Base Roof"
"Unknown","macawsroofsbyg:ebony_planks_attic_roof",1567,"Ebony Planks Attic Roof"
"Unknown","macawsroofsbyg:ebony_planks_lower_roof",1569,"Ebony Planks Lower Base Roof"
"Unknown","macawsroofsbyg:ebony_planks_roof",1566,"Ebony Planks Roof"
"Unknown","macawsroofsbyg:ebony_planks_steep_roof",1570,"Ebony Planks Steep Base Roof"
"Unknown","macawsroofsbyg:ebony_planks_top_roof",1568,"Ebony Planks Top Roof"
"Unknown","macawsroofsbyg:ebony_planks_upper_lower_roof",1571,"Ebony Planks Lower Top Roof"
"Unknown","macawsroofsbyg:ebony_planks_upper_steep_roof",1572,"Ebony Planks Steep Top Roof"
"Unknown","macawsroofsbyg:ebony_roof",1559,"Ebony Roof"
"Unknown","macawsroofsbyg:ebony_steep_roof",1563,"Ebony Steep Base Roof"
"Unknown","macawsroofsbyg:ebony_top_roof",1561,"Ebony Top Roof"
"Unknown","macawsroofsbyg:ebony_upper_lower_roof",1564,"Ebony Lower Top Roof"
"Unknown","macawsroofsbyg:ebony_upper_steep_roof",1565,"Ebony Steep Top Roof"
"Unknown","macawsroofsbyg:fir_attic_roof",1574,"Fir Attic Roof"
"Unknown","macawsroofsbyg:fir_lower_roof",1576,"Fir Lower Base Roof"
"Unknown","macawsroofsbyg:fir_planks_attic_roof",1581,"Fir Planks Attic Roof"
"Unknown","macawsroofsbyg:fir_planks_lower_roof",1583,"Fir Planks Lower Base Roof"
"Unknown","macawsroofsbyg:fir_planks_roof",1580,"Fir Planks Roof"
"Unknown","macawsroofsbyg:fir_planks_steep_roof",1584,"Fir Planks Steep Base Roof"
"Unknown","macawsroofsbyg:fir_planks_top_roof",1582,"Fir Planks Top Roof"
"Unknown","macawsroofsbyg:fir_planks_upper_lower_roof",1585,"Fir Planks Lower Top Roof"
"Unknown","macawsroofsbyg:fir_planks_upper_steep_roof",1586,"Fir Planks Steep Top Roof"
"Unknown","macawsroofsbyg:fir_roof",1573,"Fir Roof"
"Unknown","macawsroofsbyg:fir_steep_roof",1577,"Fir Steep Base Roof"
"Unknown","macawsroofsbyg:fir_top_roof",1575,"Fir Top Roof"
"Unknown","macawsroofsbyg:fir_upper_lower_roof",1578,"Fir Lower Top Roof"
"Unknown","macawsroofsbyg:fir_upper_steep_roof",1579,"Fir Steep Top Roof"
"Unknown","macawsroofsbyg:florus_attic_roof",1812,"Florus Attic Roof"
"Unknown","macawsroofsbyg:florus_lower_roof",1814,"Florus Lower Base Roof"
"Unknown","macawsroofsbyg:florus_planks_attic_roof",1819,"Florus Planks Attic Roof"
"Unknown","macawsroofsbyg:florus_planks_lower_roof",1821,"Florus Planks Lower Base Roof"
"Unknown","macawsroofsbyg:florus_planks_roof",1818,"Florus Planks Roof"
"Unknown","macawsroofsbyg:florus_planks_steep_roof",1822,"Florus Planks Steep Base Roof"
"Unknown","macawsroofsbyg:florus_planks_top_roof",1820,"Florus Planks Top Roof"
"Unknown","macawsroofsbyg:florus_planks_upper_lower_roof",1823,"Florus Planks Lower Top Roof"
"Unknown","macawsroofsbyg:florus_planks_upper_steep_roof",1824,"Florus Planks Steep Top Roof"
"Unknown","macawsroofsbyg:florus_roof",1811,"Florus Roof"
"Unknown","macawsroofsbyg:florus_steep_roof",1815,"Florus Steep Base Roof"
"Unknown","macawsroofsbyg:florus_top_roof",1813,"Florus Top Roof"
"Unknown","macawsroofsbyg:florus_upper_lower_roof",1816,"Florus Lower Top Roof"
"Unknown","macawsroofsbyg:florus_upper_steep_roof",1817,"Florus Steep Top Roof"
"Unknown","macawsroofsbyg:green_enchanted_attic_roof",1588,"Green Enchanted Attic Roof"
"Unknown","macawsroofsbyg:green_enchanted_lower_roof",1590,"Green Enchanted Lower Base Roof"
"Unknown","macawsroofsbyg:green_enchanted_planks_attic_roof",1595,"Green Enchanted Planks Attic Roof"
"Unknown","macawsroofsbyg:green_enchanted_planks_lower_roof",1597,"Green Enchanted Planks Lower Base Roof"
