"Mod name","Registry name","Hardness","Resistance"
"Unknown","macawsroofsbyg:mahogany_upper_lower_roof",0.50,2.50
"Unknown","macawsroofsbyg:mahogany_upper_steep_roof",0.50,2.50
"Unknown","macawsroofsbyg:maple_attic_roof",0.50,2.50
"Unknown","macawsroofsbyg:maple_lower_roof",0.50,3.00
"Unknown","macawsroofsbyg:maple_planks_attic_roof",0.50,2.50
"Unknown","macawsroofsbyg:maple_planks_lower_roof",0.50,3.00
"Unknown","macawsroofsbyg:maple_planks_roof",0.50,3.00
"Unknown","macawsroofsbyg:maple_planks_steep_roof",0.50,3.00
"Unknown","macawsroofsbyg:maple_planks_top_roof",0.50,2.50
"Unknown","macawsroofsbyg:maple_planks_upper_lower_roof",0.50,2.50
"Unknown","macawsroofsbyg:maple_planks_upper_steep_roof",0.50,2.50
"Unknown","macawsroofsbyg:maple_roof",0.50,3.00
"Unknown","macawsroofsbyg:maple_steep_roof",0.50,3.00
"Unknown","macawsroofsbyg:maple_top_roof",0.50,2.50
"Unknown","macawsroofsbyg:maple_upper_lower_roof",0.50,2.50
"Unknown","macawsroofsbyg:maple_upper_steep_roof",0.50,2.50
"Unknown","macawsroofsbyg:palm_attic_roof",0.50,2.50
"Unknown","macawsroofsbyg:palm_lower_roof",0.50,3.00
"Unknown","macawsroofsbyg:palm_planks_attic_roof",0.50,2.50
"Unknown","macawsroofsbyg:palm_planks_lower_roof",0.50,3.00
"Unknown","macawsroofsbyg:palm_planks_roof",0.50,3.00
"Unknown","macawsroofsbyg:palm_planks_steep_roof",0.50,3.00
"Unknown","macawsroofsbyg:palm_planks_top_roof",0.50,2.50
"Unknown","macawsroofsbyg:palm_planks_upper_lower_roof",0.50,2.50
"Unknown","macawsroofsbyg:palm_planks_upper_steep_roof",0.50,2.50
"Unknown","macawsroofsbyg:palm_roof",0.50,3.00
"Unknown","macawsroofsbyg:palm_steep_roof",0.50,3.00
"Unknown","macawsroofsbyg:palm_top_roof",0.50,2.50
"Unknown","macawsroofsbyg:palm_upper_lower_roof",0.50,2.50
"Unknown","macawsroofsbyg:palm_upper_steep_roof",0.50,2.50
"Unknown","macawsroofsbyg:pine_attic_roof",0.50,2.50
"Unknown","macawsroofsbyg:pine_lower_roof",0.50,3.00
"Unknown","macawsroofsbyg:pine_planks_attic_roof",0.50,2.50
"Unknown","macawsroofsbyg:pine_planks_lower_roof",0.50,3.00
"Unknown","macawsroofsbyg:pine_planks_roof",0.50,3.00
"Unknown","macawsroofsbyg:pine_planks_steep_roof",0.50,3.00
"Unknown","macawsroofsbyg:pine_planks_top_roof",0.50,2.50
"Unknown","macawsroofsbyg:pine_planks_upper_lower_roof",0.50,2.50
"Unknown","macawsroofsbyg:pine_planks_upper_steep_roof",0.50,2.50
"Unknown","macawsroofsbyg:pine_roof",0.50,3.00
"Unknown","macawsroofsbyg:pine_steep_roof",0.50,3.00
"Unknown","macawsroofsbyg:pine_top_roof",0.50,2.50
"Unknown","macawsroofsbyg:pine_upper_lower_roof",0.50,2.50
"Unknown","macawsroofsbyg:pine_upper_steep_roof",0.50,2.50
"Unknown","macawsroofsbyg:rainbow_eucalyptus_attic_roof",0.50,2.50
"Unknown","macawsroofsbyg:rainbow_eucalyptus_lower_roof",0.50,3.00
"Unknown","macawsroofsbyg:rainbow_eucalyptus_planks_attic_roof",0.50,2.50
"Unknown","macawsroofsbyg:rainbow_eucalyptus_planks_lower_roof",0.50,3.00
"Unknown","macawsroofsbyg:rainbow_eucalyptus_planks_roof",0.50,3.00
"Unknown","macawsroofsbyg:rainbow_eucalyptus_planks_steep_roof",0.50,3.00
"Unknown","macawsroofsbyg:rainbow_eucalyptus_planks_top_roof",0.50,2.50
"Unknown","macawsroofsbyg:rainbow_eucalyptus_planks_upper_lower_roof",0.50,2.50
"Unknown","macawsroofsbyg:rainbow_eucalyptus_planks_upper_steep_roof",0.50,2.50
"Unknown","macawsroofsbyg:rainbow_eucalyptus_roof",0.50,3.00
"Unknown","macawsroofsbyg:rainbow_eucalyptus_steep_roof",0.50,3.00
"Unknown","macawsroofsbyg:rainbow_eucalyptus_top_roof",0.50,2.50
"Unknown","macawsroofsbyg:rainbow_eucalyptus_upper_lower_roof",0.50,2.50
"Unknown","macawsroofsbyg:rainbow_eucalyptus_upper_steep_roof",0.50,2.50
"Unknown","macawsroofsbyg:redwood_attic_roof",0.50,2.50
"Unknown","macawsroofsbyg:redwood_lower_roof",0.50,3.00
"Unknown","macawsroofsbyg:redwood_planks_attic_roof",0.50,2.50
"Unknown","macawsroofsbyg:redwood_planks_lower_roof",0.50,3.00
"Unknown","macawsroofsbyg:redwood_planks_roof",0.50,3.00
"Unknown","macawsroofsbyg:redwood_planks_steep_roof",0.50,3.00
"Unknown","macawsroofsbyg:redwood_planks_top_roof",0.50,2.50
"Unknown","macawsroofsbyg:redwood_planks_upper_lower_roof",0.50,2.50
"Unknown","macawsroofsbyg:redwood_planks_upper_steep_roof",0.50,2.50
"Unknown","macawsroofsbyg:redwood_roof",0.50,3.00
"Unknown","macawsroofsbyg:redwood_steep_roof",0.50,3.00
"Unknown","macawsroofsbyg:redwood_top_roof",0.50,2.50
"Unknown","macawsroofsbyg:redwood_upper_lower_roof",0.50,2.50
"Unknown","macawsroofsbyg:redwood_upper_steep_roof",0.50,2.50
"Unknown","macawsroofsbyg:sakura_attic_roof",0.50,2.50
"Unknown","macawsroofsbyg:sakura_lower_roof",0.50,3.00
"Unknown","macawsroofsbyg:sakura_planks_attic_roof",0.50,2.50
"Unknown","macawsroofsbyg:sakura_planks_lower_roof",0.50,3.00
"Unknown","macawsroofsbyg:sakura_planks_roof",0.50,3.00
"Unknown","macawsroofsbyg:sakura_planks_steep_roof",0.50,3.00
"Unknown","macawsroofsbyg:sakura_planks_top_roof",0.50,2.50
"Unknown","macawsroofsbyg:sakura_planks_upper_lower_roof",0.50,2.50
"Unknown","macawsroofsbyg:sakura_planks_upper_steep_roof",0.50,2.50
"Unknown","macawsroofsbyg:sakura_roof",0.50,3.00
"Unknown","macawsroofsbyg:sakura_steep_roof",0.50,3.00
"Unknown","macawsroofsbyg:sakura_top_roof",0.50,2.50
"Unknown","macawsroofsbyg:sakura_upper_lower_roof",0.50,2.50
"Unknown","macawsroofsbyg:sakura_upper_steep_roof",0.50,2.50
"Unknown","macawsroofsbyg:skyris_attic_roof",0.50,2.50
"Unknown","macawsroofsbyg:skyris_lower_roof",0.50,3.00
"Unknown","macawsroofsbyg:skyris_planks_attic_roof",0.50,2.50
"Unknown","macawsroofsbyg:skyris_planks_lower_roof",0.50,3.00
"Unknown","macawsroofsbyg:skyris_planks_roof",0.50,3.00
"Unknown","macawsroofsbyg:skyris_planks_steep_roof",0.50,3.00
"Unknown","macawsroofsbyg:skyris_planks_top_roof",0.50,2.50
"Unknown","macawsroofsbyg:skyris_planks_upper_lower_roof",0.50,2.50
"Unknown","macawsroofsbyg:skyris_planks_upper_steep_roof",0.50,2.50
"Unknown","macawsroofsbyg:skyris_roof",0.50,3.00
"Unknown","macawsroofsbyg:skyris_steep_roof",0.50,3.00
"Unknown","macawsroofsbyg:skyris_top_roof",0.50,2.50
"Unknown","macawsroofsbyg:skyris_upper_lower_roof",0.50,2.50
"Unknown","macawsroofsbyg:skyris_upper_steep_roof",0.50,2.50
"Unknown","macawsroofsbyg:white_mangrove_attic_roof",0.50,2.50
"Unknown","macawsroofsbyg:white_mangrove_lower_roof",0.50,3.00
"Unknown","macawsroofsbyg:white_mangrove_planks_attic_roof",0.50,2.50
"Unknown","macawsroofsbyg:white_mangrove_planks_lower_roof",0.50,3.00
"Unknown","macawsroofsbyg:white_mangrove_planks_roof",0.50,3.00
"Unknown","macawsroofsbyg:white_mangrove_planks_steep_roof",0.50,3.00
"Unknown","macawsroofsbyg:white_mangrove_planks_top_roof",0.50,2.50
"Unknown","macawsroofsbyg:white_mangrove_planks_upper_lower_roof",0.50,2.50
"Unknown","macawsroofsbyg:white_mangrove_planks_upper_steep_roof",0.50,2.50
"Unknown","macawsroofsbyg:white_mangrove_roof",0.50,3.00
"Unknown","macawsroofsbyg:white_mangrove_steep_roof",0.50,3.00
"Unknown","macawsroofsbyg:white_mangrove_top_roof",0.50,2.50
"Unknown","macawsroofsbyg:white_mangrove_upper_lower_roof",0.50,2.50
"Unknown","macawsroofsbyg:white_mangrove_upper_steep_roof",0.50,2.50
"Unknown","macawsroofsbyg:willow_attic_roof",0.50,2.50
"Unknown","macawsroofsbyg:willow_lower_roof",0.50,3.00
"Unknown","macawsroofsbyg:willow_planks_attic_roof",0.50,2.50
"Unknown","macawsroofsbyg:willow_planks_lower_roof",0.50,3.00
"Unknown","macawsroofsbyg:willow_planks_roof",0.50,3.00
"Unknown","macawsroofsbyg:willow_planks_steep_roof",0.50,3.00
"Unknown","macawsroofsbyg:willow_planks_top_roof",0.50,2.50
"Unknown","macawsroofsbyg:willow_planks_upper_lower_roof",0.50,2.50
"Unknown","macawsroofsbyg:willow_planks_upper_steep_roof",0.50,2.50
"Unknown","macawsroofsbyg:willow_roof",0.50,3.00
"Unknown","macawsroofsbyg:willow_steep_roof",0.50,3.00
"Unknown","macawsroofsbyg:willow_top_roof",0.50,2.50
"Unknown","macawsroofsbyg:willow_upper_lower_roof",0.50,2.50
"Unknown","macawsroofsbyg:willow_upper_steep_roof",0.50,2.50
"Unknown","macawsroofsbyg:witch_hazel_attic_roof",0.50,2.50
"Unknown","macawsroofsbyg:witch_hazel_lower_roof",0.50,3.00
"Unknown","macawsroofsbyg:witch_hazel_planks_attic_roof",0.50,2.50
"Unknown","macawsroofsbyg:witch_hazel_planks_lower_roof",0.50,3.00
"Unknown","macawsroofsbyg:witch_hazel_planks_roof",0.50,3.00
"Unknown","macawsroofsbyg:witch_hazel_planks_steep_roof",0.50,3.00
"Unknown","macawsroofsbyg:witch_hazel_planks_top_roof",0.50,2.50
"Unknown","macawsroofsbyg:witch_hazel_planks_upper_lower_roof",0.50,2.50
"Unknown","macawsroofsbyg:witch_hazel_planks_upper_steep_roof",0.50,2.50
"Unknown","macawsroofsbyg:witch_hazel_roof",0.50,3.00
"Unknown","macawsroofsbyg:witch_hazel_steep_roof",0.50,3.00
"Unknown","macawsroofsbyg:witch_hazel_top_roof",0.50,2.50
"Unknown","macawsroofsbyg:witch_hazel_upper_lower_roof",0.50,2.50
"Unknown","macawsroofsbyg:witch_hazel_upper_steep_roof",0.50,2.50
"Unknown","macawsroofsbyg:zelkova_attic_roof",0.50,2.50
"Unknown","macawsroofsbyg:zelkova_lower_roof",0.50,3.00
"Unknown","macawsroofsbyg:zelkova_planks_attic_roof",0.50,2.50
"Unknown","macawsroofsbyg:zelkova_planks_lower_roof",0.50,3.00
"Unknown","macawsroofsbyg:zelkova_planks_roof",0.50,3.00
"Unknown","macawsroofsbyg:zelkova_planks_steep_roof",0.50,3.00
"Unknown","macawsroofsbyg:zelkova_planks_top_roof",0.50,2.50
"Unknown","macawsroofsbyg:zelkova_planks_upper_lower_roof",0.50,2.50
"Unknown","macawsroofsbyg:zelkova_planks_upper_steep_roof",0.50,2.50
"Unknown","macawsroofsbyg:zelkova_roof",0.50,3.00
"Unknown","macawsroofsbyg:zelkova_steep_roof",0.50,3.00
"Unknown","macawsroofsbyg:zelkova_top_roof",0.50,2.50
"Unknown","macawsroofsbyg:zelkova_upper_lower_roof",0.50,2.50
"Unknown","macawsroofsbyg:zelkova_upper_steep_roof",0.50,2.50
"Unknown","mcwbridges:acacia_bridge_pier",2.00,3.00
"Unknown","mcwbridges:acacia_log_bridge_middle",2.00,3.00
"Unknown","mcwbridges:acacia_log_bridge_stair",2.00,3.00
"Unknown","mcwbridges:acacia_rail_bridge",2.00,3.00
"Unknown","mcwbridges:acacia_rope_bridge_stair",2.00,3.00
"Unknown","mcwbridges:andesite_bridge",1.50,6.00
"Unknown","mcwbridges:andesite_bridge_pier",1.50,6.00
"Unknown","mcwbridges:andesite_bridge_stair",1.50,6.00
"Unknown","mcwbridges:asian_red_bridge",2.00,3.00
"Unknown","mcwbridges:asian_red_bridge_pier",2.00,3.00
"Unknown","mcwbridges:asian_red_bridge_stair",2.00,3.00
"Unknown","mcwbridges:balustrade_andesite_bridge",1.50,6.00
"Unknown","mcwbridges:balustrade_blackstone_bridge",1.50,6.00
"Unknown","mcwbridges:balustrade_bricks_bridge",2.00,6.00
"Unknown","mcwbridges:balustrade_cobblestone_bridge",2.00,6.00
"Unknown","mcwbridges:balustrade_deepslate_bricks_bridge",3.50,6.00
"Unknown","mcwbridges:balustrade_deepslate_tiles_bridge",3.50,6.00
"Unknown","mcwbridges:balustrade_diorite_bridge",1.50,6.00
"Unknown","mcwbridges:balustrade_end_stone_bricks_bridge",3.00,9.00
"Unknown","mcwbridges:balustrade_granite_bridge",1.50,6.00
"Unknown","mcwbridges:balustrade_mossy_cobblestone_bridge",2.00,6.00
"Unknown","mcwbridges:balustrade_mossy_stone_bricks_bridge",1.50,6.00
"Unknown","mcwbridges:balustrade_mud_bricks_bridge",1.50,3.00
"Unknown","mcwbridges:balustrade_nether_bricks_bridge",2.00,6.00
"Unknown","mcwbridges:balustrade_orange_sandstone_bridge",0.80,0.80
"Unknown","mcwbridges:balustrade_prismarine_bricks_bridge",1.50,6.00
"Unknown","mcwbridges:balustrade_sandstone_bridge",0.80,0.80
"Unknown","mcwbridges:balustrade_stone_bricks_bridge",1.50,6.00
"Unknown","mcwbridges:bamboo_bridge",2.00,3.00
"Unknown","mcwbridges:bamboo_bridge_pier",2.00,3.00
"Unknown","mcwbridges:bamboo_bridge_stair",2.00,3.00
"Unknown","mcwbridges:birch_bridge_pier",2.00,3.00
"Unknown","mcwbridges:birch_log_bridge_middle",2.00,3.00
"Unknown","mcwbridges:birch_log_bridge_stair",2.00,3.00
"Unknown","mcwbridges:birch_rail_bridge",2.00,3.00
"Unknown","mcwbridges:birch_rope_bridge_stair",2.00,3.00
"Unknown","mcwbridges:blackstone_bridge",1.50,6.00
"Unknown","mcwbridges:blackstone_bridge_pier",1.50,6.00
"Unknown","mcwbridges:blackstone_bridge_stair",1.50,6.00
"Unknown","mcwbridges:brick_bridge",2.00,6.00
"Unknown","mcwbridges:brick_bridge_pier",2.00,6.00
"Unknown","mcwbridges:brick_bridge_stair",2.00,6.00
"Unknown","mcwbridges:bridge_lantern",0.00,0.00
"Unknown","mcwbridges:bridge_torch",0.00,0.00
"Unknown","mcwbridges:cherry_bridge_pier",2.00,3.00
"Unknown","mcwbridges:cherry_log_bridge_middle",2.00,3.00
"Unknown","mcwbridges:cherry_log_bridge_stair",2.00,3.00
"Unknown","mcwbridges:cherry_rail_bridge",2.00,3.00
"Unknown","mcwbridges:cherry_rope_bridge_stair",2.00,3.00
"Unknown","mcwbridges:cobblestone_bridge",2.00,6.00
"Unknown","mcwbridges:cobblestone_bridge_pier",2.00,6.00
"Unknown","mcwbridges:cobblestone_bridge_stair",2.00,6.00
"Unknown","mcwbridges:crimson_bridge_pier",2.00,3.00
"Unknown","mcwbridges:crimson_log_bridge_middle",2.00,3.00
"Unknown","mcwbridges:crimson_log_bridge_stair",2.00,3.00
"Unknown","mcwbridges:crimson_rail_bridge",2.00,3.00
"Unknown","mcwbridges:crimson_rope_bridge_stair",2.00,3.00
"Unknown","mcwbridges:dark_oak_bridge_pier",2.00,3.00
"Unknown","mcwbridges:dark_oak_log_bridge_middle",2.00,3.00
"Unknown","mcwbridges:dark_oak_log_bridge_stair",2.00,3.00
"Unknown","mcwbridges:dark_oak_rail_bridge",2.00,3.00
"Unknown","mcwbridges:dark_oak_rope_bridge_stair",2.00,3.00
"Unknown","mcwbridges:deepslate_brick_bridge",3.50,6.00
"Unknown","mcwbridges:deepslate_brick_bridge_pier",3.50,6.00
"Unknown","mcwbridges:deepslate_brick_bridge_stair",3.50,6.00
"Unknown","mcwbridges:deepslate_tile_bridge",3.50,6.00
"Unknown","mcwbridges:deepslate_tile_bridge_pier",3.50,6.00
"Unknown","mcwbridges:deepslate_tile_bridge_stair",3.50,6.00
"Unknown","mcwbridges:diorite_bridge",1.50,6.00
"Unknown","mcwbridges:diorite_bridge_pier",1.50,6.00
"Unknown","mcwbridges:diorite_bridge_stair",1.50,6.00
"Unknown","mcwbridges:dry_bamboo_bridge",2.00,3.00
"Unknown","mcwbridges:dry_bamboo_bridge_pier",2.00,3.00
"Unknown","mcwbridges:dry_bamboo_bridge_stair",2.00,3.00
"Unknown","mcwbridges:end_stone_bricks_bridge",3.00,9.00
"Unknown","mcwbridges:end_stone_bricks_bridge_pier",3.00,9.00
"Unknown","mcwbridges:end_stone_bricks_bridge_stair",3.00,9.00
"Unknown","mcwbridges:glass_bridge",0.30,0.30
"Unknown","mcwbridges:glass_bridge_pier",0.30,0.30
"Unknown","mcwbridges:glass_bridge_stair",0.30,0.30
"Unknown","mcwbridges:granite_bridge",1.50,6.00
"Unknown","mcwbridges:granite_bridge_pier",1.50,6.00
"Unknown","mcwbridges:granite_bridge_stair",1.50,6.00
"Unknown","mcwbridges:iron_bridge",5.00,6.00
"Unknown","mcwbridges:iron_bridge_pier",5.00,6.00
"Unknown","mcwbridges:iron_bridge_stair",5.00,6.00
"Unknown","mcwbridges:jungle_bridge_pier",2.00,3.00
"Unknown","mcwbridges:jungle_log_bridge_middle",2.00,3.00
"Unknown","mcwbridges:jungle_log_bridge_stair",2.00,3.00
"Unknown","mcwbridges:jungle_rail_bridge",2.00,3.00
"Unknown","mcwbridges:jungle_rope_bridge_stair",2.00,3.00
"Unknown","mcwbridges:mangrove_bridge_pier",2.00,3.00
"Unknown","mcwbridges:mangrove_log_bridge_middle",2.00,3.00
"Unknown","mcwbridges:mangrove_log_bridge_stair",2.00,3.00
"Unknown","mcwbridges:mangrove_rail_bridge",2.00,3.00
"Unknown","mcwbridges:mangrove_rope_bridge_stair",2.00,3.00
"Unknown","mcwbridges:mossy_cobblestone_bridge",2.00,6.00
"Unknown","mcwbridges:mossy_cobblestone_bridge_pier",2.00,6.00
"Unknown","mcwbridges:mossy_cobblestone_bridge_stair",2.00,6.00
"Unknown","mcwbridges:mossy_stone_brick_bridge",1.50,6.00
"Unknown","mcwbridges:mossy_stone_bridge_pier",1.50,6.00
"Unknown","mcwbridges:mossy_stone_bridge_stair",1.50,6.00
"Unknown","mcwbridges:mud_brick_bridge",1.50,3.00
"Unknown","mcwbridges:mud_brick_bridge_pier",1.50,3.00
"Unknown","mcwbridges:mud_brick_bridge_stair",1.50,3.00
"Unknown","mcwbridges:nether_bricks_bridge",2.00,6.00
"Unknown","mcwbridges:nether_bricks_bridge_pier",2.00,6.00
"Unknown","mcwbridges:nether_bricks_bridge_stair",2.00,6.00
"Unknown","mcwbridges:oak_bridge_pier",2.00,3.00
"Unknown","mcwbridges:oak_log_bridge_middle",3.00,3.00
"Unknown","mcwbridges:oak_log_bridge_stair",2.00,3.00
"Unknown","mcwbridges:oak_rail_bridge",2.00,3.00
"Unknown","mcwbridges:oak_rope_bridge_stair",2.00,3.00
"Unknown","mcwbridges:orange_sandstone_bridge",0.80,0.80
"Unknown","mcwbridges:prismarine_bricks_bridge",1.50,6.00
"Unknown","mcwbridges:prismarine_bricks_bridge_pier",1.50,6.00
"Unknown","mcwbridges:prismarine_bricks_bridge_stair",1.50,6.00
"Unknown","mcwbridges:red_sandstone_bridge_pier",0.80,0.80
"Unknown","mcwbridges:red_sandstone_bridge_stair",0.80,0.80
"Unknown","mcwbridges:rope_acacia_bridge",2.00,3.00
"Unknown","mcwbridges:rope_birch_bridge",2.00,3.00
"Unknown","mcwbridges:rope_cherry_bridge",2.00,3.00
"Unknown","mcwbridges:rope_crimson_bridge",2.00,3.00
"Unknown","mcwbridges:rope_dark_oak_bridge",2.00,3.00
"Unknown","mcwbridges:rope_jungle_bridge",2.00,3.00
"Unknown","mcwbridges:rope_mangrove_bridge",2.00,3.00
"Unknown","mcwbridges:rope_oak_bridge",2.00,3.00
"Unknown","mcwbridges:rope_spruce_bridge",2.00,3.00
"Unknown","mcwbridges:rope_warped_bridge",2.00,3.00
"Unknown","mcwbridges:sandstone_bridge",0.80,0.80
"Unknown","mcwbridges:sandstone_bridge_pier",0.80,0.80
"Unknown","mcwbridges:sandstone_bridge_stair",0.80,0.80
"Unknown","mcwbridges:spruce_bridge_pier",2.00,3.00
"Unknown","mcwbridges:spruce_log_bridge_middle",2.00,3.00
"Unknown","mcwbridges:spruce_log_bridge_stair",2.00,3.00
"Unknown","mcwbridges:spruce_rail_bridge",2.00,3.00
"Unknown","mcwbridges:spruce_rope_bridge_stair",2.00,3.00
"Unknown","mcwbridges:stone_brick_bridge",1.50,6.00
"Unknown","mcwbridges:stone_brick_bridge_stair",1.50,6.00
"Unknown","mcwbridges:stone_bridge_pier",1.50,6.00
"Unknown","mcwbridges:warped_bridge_pier",2.00,3.00
"Unknown","mcwbridges:warped_log_bridge_middle",2.00,3.00
"Unknown","mcwbridges:warped_log_bridge_stair",2.00,3.00
"Unknown","mcwbridges:warped_rail_bridge",2.00,3.00
"Unknown","mcwbridges:warped_rope_bridge_stair",2.00,3.00
"Unknown","mcwdoors:acacia_bamboo_door",3.00,3.00
"Unknown","mcwdoors:acacia_bark_glass_door",3.00,3.00
"Unknown","mcwdoors:acacia_barn_door",3.00,3.00
"Unknown","mcwdoors:acacia_barn_glass_door",3.00,3.00
"Unknown","mcwdoors:acacia_beach_door",3.00,3.00
"Unknown","mcwdoors:acacia_classic_door",3.00,3.00
"Unknown","mcwdoors:acacia_cottage_door",3.00,3.00
"Unknown","mcwdoors:acacia_four_panel_door",3.00,3.00
"Unknown","mcwdoors:acacia_glass_door",3.00,3.00
"Unknown","mcwdoors:acacia_japanese2_door",1.50,1.00
"Unknown","mcwdoors:acacia_japanese_door",1.50,1.00
"Unknown","mcwdoors:acacia_modern_door",3.00,3.00
"Unknown","mcwdoors:acacia_mystic_door",3.00,3.00
"Unknown","mcwdoors:acacia_nether_door",3.00,3.00
"Unknown","mcwdoors:acacia_paper_door",3.00,3.00
"Unknown","mcwdoors:acacia_stable_door",3.00,3.00
"Unknown","mcwdoors:acacia_stable_head_door",3.00,3.00
"Unknown","mcwdoors:acacia_swamp_door",3.00,3.00
"Unknown","mcwdoors:acacia_waffle_door",3.00,3.00
"Unknown","mcwdoors:acacia_western_door",3.00,3.00
"Unknown","mcwdoors:bamboo_bark_glass_door",3.00,3.00
"Unknown","mcwdoors:bamboo_barn_door",3.00,3.00
"Unknown","mcwdoors:bamboo_barn_glass_door",3.00,3.00
"Unknown","mcwdoors:bamboo_beach_door",3.00,3.00
"Unknown","mcwdoors:bamboo_classic_door",3.00,3.00
"Unknown","mcwdoors:bamboo_cottage_door",3.00,3.00
"Unknown","mcwdoors:bamboo_four_panel_door",3.00,3.00
"Unknown","mcwdoors:bamboo_glass_door",3.00,3.00
"Unknown","mcwdoors:bamboo_japanese2_door",1.50,1.00
"Unknown","mcwdoors:bamboo_japanese_door",1.50,1.00
"Unknown","mcwdoors:bamboo_modern_door",3.00,3.00
"Unknown","mcwdoors:bamboo_mystic_door",3.00,3.00
"Unknown","mcwdoors:bamboo_nether_door",3.00,3.00
"Unknown","mcwdoors:bamboo_paper_door",3.00,3.00
"Unknown","mcwdoors:bamboo_stable_door",3.00,3.00
"Unknown","mcwdoors:bamboo_stable_head_door",3.00,3.00
"Unknown","mcwdoors:bamboo_swamp_door",3.00,3.00
"Unknown","mcwdoors:bamboo_tropical_door",3.00,3.00
"Unknown","mcwdoors:bamboo_waffle_door",3.00,3.00
"Unknown","mcwdoors:bamboo_western_door",3.00,3.00
"Unknown","mcwdoors:birch_bamboo_door",3.00,3.00
"Unknown","mcwdoors:birch_bark_glass_door",3.00,3.00
"Unknown","mcwdoors:birch_barn_door",3.00,3.00
"Unknown","mcwdoors:birch_barn_glass_door",3.00,3.00
"Unknown","mcwdoors:birch_beach_door",3.00,3.00
"Unknown","mcwdoors:birch_classic_door",3.00,3.00
"Unknown","mcwdoors:birch_cottage_door",3.00,3.00
"Unknown","mcwdoors:birch_four_panel_door",3.00,3.00
"Unknown","mcwdoors:birch_glass_door",3.00,3.00
"Unknown","mcwdoors:birch_japanese2_door",1.50,1.00
"Unknown","mcwdoors:birch_japanese_door",1.50,1.00
"Unknown","mcwdoors:birch_modern_door",3.00,3.00
"Unknown","mcwdoors:birch_mystic_door",3.00,3.00
"Unknown","mcwdoors:birch_nether_door",3.00,3.00
"Unknown","mcwdoors:birch_stable_door",3.00,3.00
"Unknown","mcwdoors:birch_stable_head_door",3.00,3.00
"Unknown","mcwdoors:birch_swamp_door",3.00,3.00
"Unknown","mcwdoors:birch_tropical_door",3.00,3.00
"Unknown","mcwdoors:birch_waffle_door",3.00,3.00
"Unknown","mcwdoors:birch_western_door",3.00,3.00
"Unknown","mcwdoors:cherry_bamboo_door",3.00,3.00
"Unknown","mcwdoors:cherry_bark_glass_door",3.00,3.00
"Unknown","mcwdoors:cherry_barn_door",3.00,3.00
"Unknown","mcwdoors:cherry_barn_glass_door",3.00,3.00
"Unknown","mcwdoors:cherry_beach_door",3.00,3.00
"Unknown","mcwdoors:cherry_classic_door",3.00,3.00
"Unknown","mcwdoors:cherry_cottage_door",3.00,3.00
"Unknown","mcwdoors:cherry_four_panel_door",3.00,3.00
"Unknown","mcwdoors:cherry_glass_door",3.00,3.00
"Unknown","mcwdoors:cherry_japanese2_door",1.50,1.00
"Unknown","mcwdoors:cherry_japanese_door",1.50,1.00
"Unknown","mcwdoors:cherry_modern_door",3.00,3.00
"Unknown","mcwdoors:cherry_mystic_door",3.00,3.00
"Unknown","mcwdoors:cherry_nether_door",3.00,3.00
"Unknown","mcwdoors:cherry_paper_door",3.00,3.00
"Unknown","mcwdoors:cherry_stable_door",3.00,3.00
"Unknown","mcwdoors:cherry_stable_head_door",3.00,3.00
"Unknown","mcwdoors:cherry_swamp_door",3.00,3.00
"Unknown","mcwdoors:cherry_tropical_door",3.00,3.00
"Unknown","mcwdoors:cherry_western_door",3.00,3.00
"Unknown","mcwdoors:crimson_bamboo_door",3.00,3.00
"Unknown","mcwdoors:crimson_barn_door",3.00,3.00
"Unknown","mcwdoors:crimson_barn_glass_door",3.00,3.00
"Unknown","mcwdoors:crimson_beach_door",3.00,3.00
"Unknown","mcwdoors:crimson_classic_door",3.00,3.00
"Unknown","mcwdoors:crimson_cottage_door",3.00,3.00
"Unknown","mcwdoors:crimson_four_panel_door",3.00,3.00
"Unknown","mcwdoors:crimson_glass_door",3.00,3.00
"Unknown","mcwdoors:crimson_japanese2_door",1.50,1.00
"Unknown","mcwdoors:crimson_japanese_door",1.50,1.00
"Unknown","mcwdoors:crimson_modern_door",3.00,3.00
"Unknown","mcwdoors:crimson_mystic_door",3.00,3.00
"Unknown","mcwdoors:crimson_paper_door",3.00,3.00
"Unknown","mcwdoors:crimson_stable_door",3.00,3.00
"Unknown","mcwdoors:crimson_stable_head_door",3.00,3.00
"Unknown","mcwdoors:crimson_stem_glass_door",3.00,3.00
"Unknown","mcwdoors:crimson_swamp_door",3.00,3.00
"Unknown","mcwdoors:crimson_tropical_door",3.00,3.00
"Unknown","mcwdoors:crimson_waffle_door",3.00,3.00
"Unknown","mcwdoors:crimson_western_door",3.00,3.00
"Unknown","mcwdoors:dark_oak_bamboo_door",3.00,3.00
"Unknown","mcwdoors:dark_oak_bark_glass_door",3.00,3.00
"Unknown","mcwdoors:dark_oak_barn_door",3.00,3.00
"Unknown","mcwdoors:dark_oak_barn_glass_door",3.00,3.00
"Unknown","mcwdoors:dark_oak_beach_door",3.00,3.00
"Unknown","mcwdoors:dark_oak_classic_door",3.00,3.00
"Unknown","mcwdoors:dark_oak_cottage_door",3.00,3.00
"Unknown","mcwdoors:dark_oak_glass_door",3.00,3.00
