"Mod name","Registry name","Item ID","Display name","Durability","Tags"
"Unknown","notreepunching:diamond_saw",8331,"Diamond Saw",1561,"notreepunching:h/saws, notreepunching:saws"
"Unknown","notreepunching:fire_starter",8314,"Fire Starter",10,""
"Unknown","notreepunching:flint_axe",8315,"Flint Axe",60,"notreepunching:h/weak_saws, notreepunching:weak_saws"
"Unknown","notreepunching:flint_hoe",8317,"Flint Hoe",60,""
"Unknown","notreepunching:flint_knife",8320,"Flint Knife",60,"notreepunching:h/knives, notreepunching:knives"
"Unknown","notreepunching:flint_pickaxe",8316,"Flint Pickaxe",60,""
"Unknown","notreepunching:flint_shovel",8318,"Flint Shovel",60,""
"Unknown","notreepunching:gold_knife",8322,"Gold Knife",32,"notreepunching:h/knives, notreepunching:knives"
"Unknown","notreepunching:gold_mattock",8326,"Gold Mattock",32,"notreepunching:mattocks, notreepunching:h/mattocks, notreepunching:shovel_tools, notreepunching:hoe_tools, notreepunching:axe_tools"
"Unknown","notreepunching:gold_saw",8330,"Gold Saw",32,"notreepunching:h/saws, notreepunching:saws"
"Unknown","notreepunching:iron_knife",8321,"Iron Knife",250,"notreepunching:h/knives, notreepunching:knives"
"Unknown","notreepunching:iron_mattock",8325,"Iron Mattock",250,"notreepunching:mattocks, notreepunching:h/mattocks, notreepunching:shovel_tools, notreepunching:hoe_tools, notreepunching:axe_tools"
"Unknown","notreepunching:iron_saw",8329,"Iron Saw",250,"notreepunching:h/saws, notreepunching:saws"
"Unknown","notreepunching:macuahuitl",8319,"Macuahuitl",60,""
"Unknown","notreepunching:netherite_knife",8324,"Netherite Knife",2031,"notreepunching:h/knives, notreepunching:knives"
"Unknown","notreepunching:netherite_mattock",8328,"Netherite Mattock",2031,"notreepunching:mattocks, notreepunching:h/mattocks, notreepunching:shovel_tools, notreepunching:hoe_tools, notreepunching:axe_tools"
"Unknown","notreepunching:netherite_saw",8332,"Netherite Saw",2031,"notreepunching:h/saws, notreepunching:saws"
"Unknown","quark:flamerang",19384,"Flamarang",1040,"minecraft:cluster_max_harvestables, forge:tools"
"Unknown","quark:forgotten_hat",19176,"Forgotten Hat",55,"forge:armors/helmets, forge:armors"
"Unknown","quark:pickarang",19383,"Pickarang",800,"minecraft:cluster_max_harvestables, forge:tools"
"Unknown","realistictorches:matchbox",8303,"Matchbox",128,""
"Unknown","simpleknives:diamond_knife",4053,"Diamond Knife",1172,""
"Unknown","simpleknives:golden_knife",4054,"Golden Knife",25,""
"Unknown","simpleknives:iron_knife",4052,"Iron Knife",188,""
"Unknown","simpleknives:netherite_knife",4055,"Netherite Knife",1543,""
"Unknown","simpleknives:stone_knife",4051,"Stone Knife",99,""
"Unknown","simpleknives:wooden_knife",4050,"Wooden Knife",45,""
"Unknown","simpleradio:diamond_module",6566,"Diamond Empty Module",1561,""
"Unknown","simpleradio:gold_module",6565,"Gold Empty Module",32,""
"Unknown","simpleradio:iron_module",6564,"Iron Empty Module",250,""
"Unknown","simpleradio:netherite_module",6567,"Netherite Empty Module",2031,""
"Unknown","spartanweaponry:aluminum_battle_hammer",15100,"Aluminum Battle Hammer",400,"spartanweaponry:oilable_weapons, spartanweaponry:aluminum_weapons, spartanweaponry:battle_hammers, forge:weapons"
"Unknown","spartanweaponry:aluminum_battleaxe",15316,"Aluminum Battleaxe",400,"spartanweaponry:battleaxes, spartanweaponry:oilable_weapons, spartanweaponry:aluminum_weapons, forge:weapons"
"Unknown","spartanweaponry:aluminum_boomerang",15298,"Aluminum Boomerang",100,"spartanweaponry:throwing_weapons, forge:weapons, spartanweaponry:boomerangs, spartanweaponry:has_custom_crosshair, spartanweaponry:aluminum_weapons"
"Unknown","spartanweaponry:aluminum_dagger",14970,"Aluminum Dagger",400,"spartanweaponry:oilable_weapons, spartanweaponry:daggers, spartanweaponry:aluminum_weapons, forge:weapons"
"Unknown","spartanweaponry:aluminum_flanged_mace",15334,"Aluminum Flanged Mace",400,"spartanweaponry:oilable_weapons, spartanweaponry:flanged_maces, spartanweaponry:aluminum_weapons, forge:weapons"
"Unknown","spartanweaponry:aluminum_glaive",15352,"Aluminum Glaive",400,"spartanweaponry:oilable_weapons, spartanweaponry:aluminum_weapons, spartanweaponry:glaives, forge:weapons"
"Unknown","spartanweaponry:aluminum_greatsword",15078,"Aluminum Greatsword",400,"spartanweaponry:oilable_weapons, spartanweaponry:greatswords, spartanweaponry:aluminum_weapons, forge:weapons"
"Unknown","spartanweaponry:aluminum_halberd",15154,"Aluminum Halberd",400,"spartanweaponry:oilable_weapons, spartanweaponry:halberds, spartanweaponry:aluminum_weapons, forge:weapons"
"Unknown","spartanweaponry:aluminum_heavy_crossbow",15226,"Aluminum-Strengthened Heavy Crossbow",600,"spartanweaponry:heavy_crossbows, spartanweaponry:has_custom_crosshair, spartanweaponry:aluminum_weapons, forge:weapons"
"Unknown","spartanweaponry:aluminum_javelin",15280,"Aluminum Javelin",100,"spartanweaponry:throwing_weapons, forge:weapons, spartanweaponry:javelins, spartanweaponry:has_custom_crosshair, spartanweaponry:aluminum_weapons"
"Unknown","spartanweaponry:aluminum_katana",15024,"Aluminum Katana",400,"spartanweaponry:katanas, spartanweaponry:oilable_weapons, spartanweaponry:aluminum_weapons, forge:weapons"
"Unknown","spartanweaponry:aluminum_lance",15190,"Aluminum Lance",400,"spartanweaponry:oilable_weapons, spartanweaponry:lances, spartanweaponry:aluminum_weapons, forge:weapons"
"Unknown","spartanweaponry:aluminum_longbow",15208,"Aluminum-Strengthened Longbow",800,"spartanweaponry:longbows, forge:weapons, spartanweaponry:aluminum_weapons"
"Unknown","spartanweaponry:aluminum_longsword",15006,"Aluminum Longsword",400,"spartanweaponry:oilable_weapons, spartanweaponry:longswords, spartanweaponry:aluminum_weapons, forge:weapons"
"Unknown","spartanweaponry:aluminum_parrying_dagger",14988,"Aluminum Parrying Dagger",400,"spartanweaponry:parrying_daggers, spartanweaponry:oilable_weapons, spartanweaponry:aluminum_weapons, forge:weapons"
"Unknown","spartanweaponry:aluminum_pike",15172,"Aluminum Pike",400,"spartanweaponry:oilable_weapons, spartanweaponry:pikes, spartanweaponry:aluminum_weapons, forge:weapons"
"Unknown","spartanweaponry:aluminum_quarterstaff",15370,"Aluminum Quarterstaff",400,"spartanweaponry:oilable_weapons, spartanweaponry:quarterstaves, spartanweaponry:aluminum_weapons, forge:weapons"
"Unknown","spartanweaponry:aluminum_rapier",15060,"Aluminum Rapier",400,"spartanweaponry:oilable_weapons, spartanweaponry:aluminum_weapons, spartanweaponry:rapiers, forge:weapons"
"Unknown","spartanweaponry:aluminum_saber",15042,"Aluminum Saber",400,"spartanweaponry:oilable_weapons, spartanweaponry:sabers, spartanweaponry:aluminum_weapons, forge:weapons"
"Unknown","spartanweaponry:aluminum_scythe",15388,"Aluminum Scythe",400,"spartanweaponry:oilable_weapons, spartanweaponry:scythes, spartanweaponry:aluminum_weapons, forge:weapons"
"Unknown","spartanweaponry:aluminum_spear",15136,"Aluminum Spear",400,"spartanweaponry:oilable_weapons, spartanweaponry:spears, spartanweaponry:aluminum_weapons, forge:weapons"
"Unknown","spartanweaponry:aluminum_throwing_knife",15244,"Aluminum Throwing Knife",100,"spartanweaponry:throwing_knives, spartanweaponry:throwing_weapons, forge:weapons, spartanweaponry:has_custom_crosshair, spartanweaponry:aluminum_weapons"
"Unknown","spartanweaponry:aluminum_tomahawk",15262,"Aluminum Tomahawk",100,"spartanweaponry:throwing_weapons, forge:weapons, spartanweaponry:tomahawks, spartanweaponry:has_custom_crosshair, spartanweaponry:aluminum_weapons"
"Unknown","spartanweaponry:aluminum_warhammer",15118,"Aluminum Warhammer",400,"spartanweaponry:warhammers, spartanweaponry:oilable_weapons, spartanweaponry:aluminum_weapons, forge:weapons"
"Unknown","spartanweaponry:bronze_battle_hammer",15091,"Bronze Battle Hammer",320,"spartanweaponry:oilable_weapons, spartanweaponry:bronze_weapons, spartanweaponry:battle_hammers, forge:weapons"
"Unknown","spartanweaponry:bronze_battleaxe",15307,"Bronze Battleaxe",320,"spartanweaponry:battleaxes, spartanweaponry:oilable_weapons, spartanweaponry:bronze_weapons, forge:weapons"
"Unknown","spartanweaponry:bronze_boomerang",15289,"Bronze Boomerang",80,"spartanweaponry:bronze_weapons, spartanweaponry:throwing_weapons, forge:weapons, spartanweaponry:boomerangs, spartanweaponry:has_custom_crosshair"
"Unknown","spartanweaponry:bronze_dagger",14961,"Bronze Dagger",320,"spartanweaponry:oilable_weapons, spartanweaponry:bronze_weapons, spartanweaponry:daggers, forge:weapons"
"Unknown","spartanweaponry:bronze_flanged_mace",15325,"Bronze Flanged Mace",320,"spartanweaponry:oilable_weapons, spartanweaponry:bronze_weapons, spartanweaponry:flanged_maces, forge:weapons"
"Unknown","spartanweaponry:bronze_glaive",15343,"Bronze Glaive",320,"spartanweaponry:oilable_weapons, spartanweaponry:bronze_weapons, spartanweaponry:glaives, forge:weapons"
"Unknown","spartanweaponry:bronze_greatsword",15069,"Bronze Greatsword",320,"spartanweaponry:oilable_weapons, spartanweaponry:greatswords, spartanweaponry:bronze_weapons, forge:weapons"
"Unknown","spartanweaponry:bronze_halberd",15145,"Bronze Halberd",320,"spartanweaponry:oilable_weapons, spartanweaponry:halberds, spartanweaponry:bronze_weapons, forge:weapons"
"Unknown","spartanweaponry:bronze_heavy_crossbow",15217,"Bronze-Strengthened Heavy Crossbow",480,"spartanweaponry:heavy_crossbows, spartanweaponry:bronze_weapons, spartanweaponry:has_custom_crosshair, forge:weapons"
"Unknown","spartanweaponry:bronze_javelin",15271,"Bronze Javelin",80,"spartanweaponry:bronze_weapons, spartanweaponry:throwing_weapons, forge:weapons, spartanweaponry:javelins, spartanweaponry:has_custom_crosshair"
"Unknown","spartanweaponry:bronze_katana",15015,"Bronze Katana",320,"spartanweaponry:katanas, spartanweaponry:oilable_weapons, spartanweaponry:bronze_weapons, forge:weapons"
"Unknown","spartanweaponry:bronze_lance",15181,"Bronze Lance",320,"spartanweaponry:oilable_weapons, spartanweaponry:bronze_weapons, spartanweaponry:lances, forge:weapons"
"Unknown","spartanweaponry:bronze_longbow",15199,"Bronze-Strengthened Longbow",640,"spartanweaponry:longbows, spartanweaponry:bronze_weapons, forge:weapons"
"Unknown","spartanweaponry:bronze_longsword",14997,"Bronze Longsword",320,"spartanweaponry:oilable_weapons, spartanweaponry:bronze_weapons, spartanweaponry:longswords, forge:weapons"
"Unknown","spartanweaponry:bronze_parrying_dagger",14979,"Bronze Parrying Dagger",320,"spartanweaponry:parrying_daggers, spartanweaponry:oilable_weapons, spartanweaponry:bronze_weapons, forge:weapons"
"Unknown","spartanweaponry:bronze_pike",15163,"Bronze Pike",320,"spartanweaponry:oilable_weapons, spartanweaponry:bronze_weapons, spartanweaponry:pikes, forge:weapons"
"Unknown","spartanweaponry:bronze_quarterstaff",15361,"Bronze Quarterstaff",320,"spartanweaponry:oilable_weapons, spartanweaponry:bronze_weapons, spartanweaponry:quarterstaves, forge:weapons"
"Unknown","spartanweaponry:bronze_rapier",15051,"Bronze Rapier",320,"spartanweaponry:oilable_weapons, spartanweaponry:bronze_weapons, spartanweaponry:rapiers, forge:weapons"
"Unknown","spartanweaponry:bronze_saber",15033,"Bronze Saber",320,"spartanweaponry:oilable_weapons, spartanweaponry:bronze_weapons, spartanweaponry:sabers, forge:weapons"
"Unknown","spartanweaponry:bronze_scythe",15379,"Bronze Scythe",320,"spartanweaponry:oilable_weapons, spartanweaponry:scythes, spartanweaponry:bronze_weapons, forge:weapons"
"Unknown","spartanweaponry:bronze_spear",15127,"Bronze Spear",320,"spartanweaponry:oilable_weapons, spartanweaponry:spears, spartanweaponry:bronze_weapons, forge:weapons"
"Unknown","spartanweaponry:bronze_throwing_knife",15235,"Bronze Throwing Knife",80,"spartanweaponry:throwing_knives, spartanweaponry:bronze_weapons, spartanweaponry:throwing_weapons, forge:weapons, spartanweaponry:has_custom_crosshair"
"Unknown","spartanweaponry:bronze_tomahawk",15253,"Bronze Tomahawk",80,"spartanweaponry:bronze_weapons, spartanweaponry:throwing_weapons, forge:weapons, spartanweaponry:tomahawks, spartanweaponry:has_custom_crosshair"
"Unknown","spartanweaponry:bronze_warhammer",15109,"Bronze Warhammer",320,"spartanweaponry:warhammers, spartanweaponry:oilable_weapons, spartanweaponry:bronze_weapons, forge:weapons"
"Unknown","spartanweaponry:cestus",15081,"Cestus",128,"forge:weapons, spartanweaponry:cestusae"
"Unknown","spartanweaponry:constantan_battle_hammer",15098,"Constantan Battle Hammer",300,"spartanweaponry:oilable_weapons, spartanweaponry:contantan_weapons, spartanweaponry:battle_hammers, forge:weapons"
"Unknown","spartanweaponry:constantan_battleaxe",15314,"Constantan Battleaxe",300,"spartanweaponry:battleaxes, spartanweaponry:oilable_weapons, spartanweaponry:contantan_weapons, forge:weapons"
"Unknown","spartanweaponry:constantan_boomerang",15296,"Constantan Boomerang",75,"spartanweaponry:contantan_weapons, spartanweaponry:throwing_weapons, forge:weapons, spartanweaponry:boomerangs, spartanweaponry:has_custom_crosshair"
"Unknown","spartanweaponry:constantan_dagger",14968,"Constantan Dagger",300,"spartanweaponry:oilable_weapons, spartanweaponry:contantan_weapons, spartanweaponry:daggers, forge:weapons"
"Unknown","spartanweaponry:constantan_flanged_mace",15332,"Constantan Flanged Mace",300,"spartanweaponry:oilable_weapons, spartanweaponry:contantan_weapons, spartanweaponry:flanged_maces, forge:weapons"
"Unknown","spartanweaponry:constantan_glaive",15350,"Constantan Glaive",300,"spartanweaponry:oilable_weapons, spartanweaponry:contantan_weapons, spartanweaponry:glaives, forge:weapons"
"Unknown","spartanweaponry:constantan_greatsword",15076,"Constantan Greatsword",300,"spartanweaponry:oilable_weapons, spartanweaponry:greatswords, spartanweaponry:contantan_weapons, forge:weapons"
"Unknown","spartanweaponry:constantan_halberd",15152,"Constantan Halberd",300,"spartanweaponry:oilable_weapons, spartanweaponry:halberds, spartanweaponry:contantan_weapons, forge:weapons"
"Unknown","spartanweaponry:constantan_heavy_crossbow",15224,"Constantan-Strengthened Heavy Crossbow",450,"spartanweaponry:contantan_weapons, spartanweaponry:heavy_crossbows, spartanweaponry:has_custom_crosshair, forge:weapons"
"Unknown","spartanweaponry:constantan_javelin",15278,"Constantan Javelin",75,"spartanweaponry:contantan_weapons, spartanweaponry:throwing_weapons, forge:weapons, spartanweaponry:javelins, spartanweaponry:has_custom_crosshair"
"Unknown","spartanweaponry:constantan_katana",15022,"Constantan Katana",300,"spartanweaponry:katanas, spartanweaponry:oilable_weapons, spartanweaponry:contantan_weapons, forge:weapons"
"Unknown","spartanweaponry:constantan_lance",15188,"Constantan Lance",300,"spartanweaponry:oilable_weapons, spartanweaponry:contantan_weapons, spartanweaponry:lances, forge:weapons"
"Unknown","spartanweaponry:constantan_longbow",15206,"Constantan-Strengthened Longbow",600,"spartanweaponry:contantan_weapons, spartanweaponry:longbows, forge:weapons"
"Unknown","spartanweaponry:constantan_longsword",15004,"Constantan Longsword",300,"spartanweaponry:oilable_weapons, spartanweaponry:contantan_weapons, spartanweaponry:longswords, forge:weapons"
"Unknown","spartanweaponry:constantan_parrying_dagger",14986,"Constantan Parrying Dagger",300,"spartanweaponry:parrying_daggers, spartanweaponry:oilable_weapons, spartanweaponry:contantan_weapons, forge:weapons"
"Unknown","spartanweaponry:constantan_pike",15170,"Constantan Pike",300,"spartanweaponry:oilable_weapons, spartanweaponry:contantan_weapons, spartanweaponry:pikes, forge:weapons"
"Unknown","spartanweaponry:constantan_quarterstaff",15368,"Constantan Quarterstaff",300,"spartanweaponry:oilable_weapons, spartanweaponry:contantan_weapons, spartanweaponry:quarterstaves, forge:weapons"
"Unknown","spartanweaponry:constantan_rapier",15058,"Constantan Rapier",300,"spartanweaponry:oilable_weapons, spartanweaponry:contantan_weapons, spartanweaponry:rapiers, forge:weapons"
"Unknown","spartanweaponry:constantan_saber",15040,"Constantan Saber",300,"spartanweaponry:oilable_weapons, spartanweaponry:contantan_weapons, spartanweaponry:sabers, forge:weapons"
"Unknown","spartanweaponry:constantan_scythe",15386,"Constantan Scythe",300,"spartanweaponry:oilable_weapons, spartanweaponry:scythes, spartanweaponry:contantan_weapons, forge:weapons"
"Unknown","spartanweaponry:constantan_spear",15134,"Constantan Spear",300,"spartanweaponry:oilable_weapons, spartanweaponry:contantan_weapons, spartanweaponry:spears, forge:weapons"
"Unknown","spartanweaponry:constantan_throwing_knife",15242,"Constantan Throwing Knife",75,"spartanweaponry:throwing_knives, spartanweaponry:contantan_weapons, spartanweaponry:throwing_weapons, forge:weapons, spartanweaponry:has_custom_crosshair"
"Unknown","spartanweaponry:constantan_tomahawk",15260,"Constantan Tomahawk",75,"spartanweaponry:contantan_weapons, spartanweaponry:throwing_weapons, forge:weapons, spartanweaponry:tomahawks, spartanweaponry:has_custom_crosshair"
"Unknown","spartanweaponry:constantan_warhammer",15116,"Constantan Warhammer",300,"spartanweaponry:warhammers, spartanweaponry:oilable_weapons, spartanweaponry:contantan_weapons, forge:weapons"
"Unknown","spartanweaponry:copper_battle_hammer",15085,"Copper Battle Hammer",200,"spartanweaponry:oilable_weapons, spartanweaponry:copper_weapons, spartanweaponry:battle_hammers, forge:weapons"
"Unknown","spartanweaponry:copper_battleaxe",15301,"Copper Battleaxe",200,"spartanweaponry:battleaxes, spartanweaponry:oilable_weapons, spartanweaponry:copper_weapons, forge:weapons"
"Unknown","spartanweaponry:copper_boomerang",15283,"Copper Boomerang",50,"spartanweaponry:copper_weapons, spartanweaponry:throwing_weapons, forge:weapons, spartanweaponry:boomerangs, spartanweaponry:has_custom_crosshair"
"Unknown","spartanweaponry:copper_dagger",14955,"Copper Dagger",200,"spartanweaponry:oilable_weapons, spartanweaponry:daggers, spartanweaponry:copper_weapons, forge:weapons"
"Unknown","spartanweaponry:copper_flanged_mace",15319,"Copper Flanged Mace",200,"spartanweaponry:oilable_weapons, spartanweaponry:flanged_maces, spartanweaponry:copper_weapons, forge:weapons"
"Unknown","spartanweaponry:copper_glaive",15337,"Copper Glaive",200,"spartanweaponry:oilable_weapons, spartanweaponry:copper_weapons, spartanweaponry:glaives, forge:weapons"
"Unknown","spartanweaponry:copper_greatsword",15063,"Copper Greatsword",200,"spartanweaponry:oilable_weapons, spartanweaponry:greatswords, spartanweaponry:copper_weapons, forge:weapons"
"Unknown","spartanweaponry:copper_halberd",15139,"Copper Halberd",200,"spartanweaponry:oilable_weapons, spartanweaponry:halberds, spartanweaponry:copper_weapons, forge:weapons"
"Unknown","spartanweaponry:copper_heavy_crossbow",15211,"Copper-Strengthened Heavy Crossbow",300,"spartanweaponry:heavy_crossbows, spartanweaponry:has_custom_crosshair, spartanweaponry:copper_weapons, forge:weapons"
"Unknown","spartanweaponry:copper_javelin",15265,"Copper Javelin",50,"spartanweaponry:copper_weapons, spartanweaponry:throwing_weapons, forge:weapons, spartanweaponry:javelins, spartanweaponry:has_custom_crosshair"
"Unknown","spartanweaponry:copper_katana",15009,"Copper Katana",200,"spartanweaponry:katanas, spartanweaponry:oilable_weapons, spartanweaponry:copper_weapons, forge:weapons"
"Unknown","spartanweaponry:copper_lance",15175,"Copper Lance",200,"spartanweaponry:oilable_weapons, spartanweaponry:copper_weapons, spartanweaponry:lances, forge:weapons"
"Unknown","spartanweaponry:copper_longbow",15193,"Copper-Strengthened Longbow",400,"spartanweaponry:longbows, spartanweaponry:copper_weapons, forge:weapons"
"Unknown","spartanweaponry:copper_longsword",14991,"Copper Longsword",200,"spartanweaponry:oilable_weapons, spartanweaponry:longswords, spartanweaponry:copper_weapons, forge:weapons"
"Unknown","spartanweaponry:copper_parrying_dagger",14973,"Copper Parrying Dagger",200,"spartanweaponry:parrying_daggers, spartanweaponry:oilable_weapons, spartanweaponry:copper_weapons, forge:weapons"
"Unknown","spartanweaponry:copper_pike",15157,"Copper Pike",200,"spartanweaponry:oilable_weapons, spartanweaponry:copper_weapons, spartanweaponry:pikes, forge:weapons"
"Unknown","spartanweaponry:copper_quarterstaff",15355,"Copper Quarterstaff",200,"spartanweaponry:oilable_weapons, spartanweaponry:copper_weapons, spartanweaponry:quarterstaves, forge:weapons"
"Unknown","spartanweaponry:copper_rapier",15045,"Copper Rapier",200,"spartanweaponry:oilable_weapons, spartanweaponry:copper_weapons, spartanweaponry:rapiers, forge:weapons"
"Unknown","spartanweaponry:copper_saber",15027,"Copper Saber",200,"spartanweaponry:oilable_weapons, spartanweaponry:sabers, spartanweaponry:copper_weapons, forge:weapons"
"Unknown","spartanweaponry:copper_scythe",15373,"Copper Scythe",200,"spartanweaponry:oilable_weapons, spartanweaponry:scythes, spartanweaponry:copper_weapons, forge:weapons"
"Unknown","spartanweaponry:copper_spear",15121,"Copper Spear",200,"spartanweaponry:oilable_weapons, spartanweaponry:spears, spartanweaponry:copper_weapons, forge:weapons"
"Unknown","spartanweaponry:copper_throwing_knife",15229,"Copper Throwing Knife",50,"spartanweaponry:copper_weapons, spartanweaponry:throwing_knives, spartanweaponry:throwing_weapons, forge:weapons, spartanweaponry:has_custom_crosshair"
"Unknown","spartanweaponry:copper_tomahawk",15247,"Copper Tomahawk",50,"spartanweaponry:copper_weapons, spartanweaponry:throwing_weapons, forge:weapons, spartanweaponry:tomahawks, spartanweaponry:has_custom_crosshair"
"Unknown","spartanweaponry:copper_warhammer",15103,"Copper Warhammer",200,"spartanweaponry:warhammers, spartanweaponry:oilable_weapons, spartanweaponry:copper_weapons, forge:weapons"
"Unknown","spartanweaponry:diamond_battle_hammer",15088,"Diamond Battle Hammer",1561,"spartanweaponry:diamond_weapons, spartanweaponry:oilable_weapons, spartanweaponry:battle_hammers, forge:weapons"
"Unknown","spartanweaponry:diamond_battleaxe",15304,"Diamond Battleaxe",1561,"spartanweaponry:battleaxes, spartanweaponry:oilable_weapons, spartanweaponry:diamond_weapons, forge:weapons"
"Unknown","spartanweaponry:diamond_boomerang",15286,"Diamond Boomerang",390,"spartanweaponry:throwing_weapons, forge:weapons, spartanweaponry:boomerangs, spartanweaponry:has_custom_crosshair, spartanweaponry:diamond_weapons"
"Unknown","spartanweaponry:diamond_dagger",14958,"Diamond Dagger",1561,"spartanweaponry:diamond_weapons, spartanweaponry:oilable_weapons, spartanweaponry:daggers, forge:weapons"
"Unknown","spartanweaponry:diamond_flanged_mace",15322,"Diamond Flanged Mace",1561,"spartanweaponry:diamond_weapons, spartanweaponry:oilable_weapons, spartanweaponry:flanged_maces, forge:weapons"
"Unknown","spartanweaponry:diamond_glaive",15340,"Diamond Glaive",1561,"spartanweaponry:diamond_weapons, spartanweaponry:oilable_weapons, spartanweaponry:glaives, forge:weapons"
"Unknown","spartanweaponry:diamond_greatsword",15066,"Diamond Greatsword",1561,"spartanweaponry:diamond_weapons, spartanweaponry:oilable_weapons, spartanweaponry:greatswords, forge:weapons"
"Unknown","spartanweaponry:diamond_halberd",15142,"Diamond Halberd",1561,"spartanweaponry:diamond_weapons, spartanweaponry:oilable_weapons, spartanweaponry:halberds, forge:weapons"
"Unknown","spartanweaponry:diamond_heavy_crossbow",15214,"Diamond-Strengthened Heavy Crossbow",2341,"spartanweaponry:diamond_weapons, spartanweaponry:heavy_crossbows, spartanweaponry:has_custom_crosshair, forge:weapons"
"Unknown","spartanweaponry:diamond_javelin",15268,"Diamond Javelin",390,"spartanweaponry:throwing_weapons, forge:weapons, spartanweaponry:javelins, spartanweaponry:has_custom_crosshair, spartanweaponry:diamond_weapons"
"Unknown","spartanweaponry:diamond_katana",15012,"Diamond Katana",1561,"spartanweaponry:diamond_weapons, spartanweaponry:oilable_weapons, spartanweaponry:katanas, forge:weapons"
"Unknown","spartanweaponry:diamond_lance",15178,"Diamond Lance",1561,"spartanweaponry:diamond_weapons, spartanweaponry:oilable_weapons, spartanweaponry:lances, forge:weapons"
"Unknown","spartanweaponry:diamond_longbow",15196,"Diamond-Strengthened Longbow",3122,"spartanweaponry:longbows, forge:weapons, spartanweaponry:diamond_weapons"
"Unknown","spartanweaponry:diamond_longsword",14994,"Diamond Longsword",1561,"spartanweaponry:diamond_weapons, spartanweaponry:oilable_weapons, spartanweaponry:longswords, forge:weapons"
"Unknown","spartanweaponry:diamond_parrying_dagger",14976,"Diamond Parrying Dagger",1561,"spartanweaponry:parrying_daggers, spartanweaponry:oilable_weapons, spartanweaponry:diamond_weapons, forge:weapons"
"Unknown","spartanweaponry:diamond_pike",15160,"Diamond Pike",1561,"spartanweaponry:diamond_weapons, spartanweaponry:oilable_weapons, spartanweaponry:pikes, forge:weapons"
"Unknown","spartanweaponry:diamond_quarterstaff",15358,"Diamond Quarterstaff",1561,"spartanweaponry:diamond_weapons, spartanweaponry:oilable_weapons, spartanweaponry:quarterstaves, forge:weapons"
"Unknown","spartanweaponry:diamond_rapier",15048,"Diamond Rapier",1561,"spartanweaponry:diamond_weapons, spartanweaponry:oilable_weapons, spartanweaponry:rapiers, forge:weapons"
"Unknown","spartanweaponry:diamond_saber",15030,"Diamond Saber",1561,"spartanweaponry:diamond_weapons, spartanweaponry:oilable_weapons, spartanweaponry:sabers, forge:weapons"
"Unknown","spartanweaponry:diamond_scythe",15376,"Diamond Scythe",1561,"spartanweaponry:diamond_weapons, spartanweaponry:oilable_weapons, spartanweaponry:scythes, forge:weapons"
"Unknown","spartanweaponry:diamond_spear",15124,"Diamond Spear",1561,"spartanweaponry:diamond_weapons, spartanweaponry:oilable_weapons, spartanweaponry:spears, forge:weapons"
"Unknown","spartanweaponry:diamond_throwing_knife",15232,"Diamond Throwing Knife",390,"spartanweaponry:throwing_knives, spartanweaponry:throwing_weapons, forge:weapons, spartanweaponry:has_custom_crosshair, spartanweaponry:diamond_weapons"
"Unknown","spartanweaponry:diamond_tomahawk",15250,"Diamond Tomahawk",390,"spartanweaponry:throwing_weapons, forge:weapons, spartanweaponry:tomahawks, spartanweaponry:has_custom_crosshair, spartanweaponry:diamond_weapons"
"Unknown","spartanweaponry:diamond_warhammer",15106,"Diamond Warhammer",1561,"spartanweaponry:diamond_weapons, spartanweaponry:oilable_weapons, spartanweaponry:warhammers, forge:weapons"
"Unknown","spartanweaponry:electrum_battle_hammer",15094,"Electrum Battle Hammer",180,"spartanweaponry:oilable_weapons, spartanweaponry:electrum_weapons, spartanweaponry:battle_hammers, forge:weapons"
"Unknown","spartanweaponry:electrum_battleaxe",15310,"Electrum Battleaxe",180,"spartanweaponry:battleaxes, spartanweaponry:oilable_weapons, spartanweaponry:electrum_weapons, forge:weapons"
"Unknown","spartanweaponry:electrum_boomerang",15292,"Electrum Boomerang",45,"spartanweaponry:electrum_weapons, spartanweaponry:throwing_weapons, forge:weapons, spartanweaponry:boomerangs, spartanweaponry:has_custom_crosshair"
"Unknown","spartanweaponry:electrum_dagger",14964,"Electrum Dagger",180,"spartanweaponry:oilable_weapons, spartanweaponry:electrum_weapons, spartanweaponry:daggers, forge:weapons"
"Unknown","spartanweaponry:electrum_flanged_mace",15328,"Electrum Flanged Mace",180,"spartanweaponry:oilable_weapons, spartanweaponry:electrum_weapons, spartanweaponry:flanged_maces, forge:weapons"
"Unknown","spartanweaponry:electrum_glaive",15346,"Electrum Glaive",180,"spartanweaponry:oilable_weapons, spartanweaponry:electrum_weapons, spartanweaponry:glaives, forge:weapons"
"Unknown","spartanweaponry:electrum_greatsword",15072,"Electrum Greatsword",180,"spartanweaponry:greatswords, spartanweaponry:oilable_weapons, spartanweaponry:electrum_weapons, forge:weapons"
"Unknown","spartanweaponry:electrum_halberd",15148,"Electrum Halberd",180,"spartanweaponry:halberds, spartanweaponry:oilable_weapons, spartanweaponry:electrum_weapons, forge:weapons"
"Unknown","spartanweaponry:electrum_heavy_crossbow",15220,"Electrum-Strengthened Heavy Crossbow",270,"spartanweaponry:electrum_weapons, spartanweaponry:heavy_crossbows, spartanweaponry:has_custom_crosshair, forge:weapons"
