"Mod name","Registry name","Item ID","Display name","Recipe name","Tags"
"Unknown","mcwfurnituresbyg:stripped_cika_glass_kitchen_cabinet",9877,"Stripped Cika Glass Kitchen Cabinet","mcwfurnituresbyg:stripped_cika_glass_kitchen_cabinet",""
"Unknown","mcwfurnituresbyg:stripped_cika_glass_table",9863,"Stripped Cika Glass Table","mcwfurnituresbyg:stripped_cika_glass_table",""
"Unknown","mcwfurnituresbyg:stripped_cika_kitchen_cabinet",9875,"Stripped Cika Kitchen Cabinet","mcwfurnituresbyg:stripped_cika_kitchen_cabinet",""
"Unknown","mcwfurnituresbyg:stripped_cika_large_drawer",9854,"Stripped Cika Large Drawer","mcwfurnituresbyg:stripped_cika_large_drawer",""
"Unknown","mcwfurnituresbyg:stripped_cika_lower_bookshelf_drawer",9853,"Stripped Cika Lower Bookshelf Drawer","mcwfurnituresbyg:stripped_cika_lower_bookshelf_drawer",""
"Unknown","mcwfurnituresbyg:stripped_cika_lower_triple_drawer",9855,"Stripped Cika Lower Triple Drawer","mcwfurnituresbyg:stripped_cika_lower_triple_drawer",""
"Unknown","mcwfurnituresbyg:stripped_cika_modern_chair",9865,"Stripped Cika Modern Chair","mcwfurnituresbyg:stripped_cika_modern_chair",""
"Unknown","mcwfurnituresbyg:stripped_cika_modern_desk",9859,"Stripped Cika Modern Desk","mcwfurnituresbyg:stripped_cika_modern_desk",""
"Unknown","mcwfurnituresbyg:stripped_cika_modern_wardrobe",9846,"Stripped Cika Modern Wardrobe","mcwfurnituresbyg:stripped_cika_modern_wardrobe",""
"Unknown","mcwfurnituresbyg:stripped_cika_stool_chair",9867,"Stripped Cika Stool","mcwfurnituresbyg:stripped_cika_stool_chair",""
"Unknown","mcwfurnituresbyg:stripped_cika_striped_chair",9866,"Stripped Cika Striped Chair","mcwfurnituresbyg:stripped_cika_striped_chair",""
"Unknown","mcwfurnituresbyg:stripped_cika_table",9860,"Stripped Cika Table","mcwfurnituresbyg:stripped_cika_table",""
"Unknown","mcwfurnituresbyg:stripped_cika_triple_drawer",9856,"Stripped Cika Triple Drawer","mcwfurnituresbyg:stripped_cika_triple_drawer",""
"Unknown","mcwfurnituresbyg:stripped_cika_wardrobe",9845,"Stripped Cika Wardrobe","mcwfurnituresbyg:stripped_cika_wardrobe",""
"Unknown","mcwfurnituresbyg:stripped_cypress_bookshelf",9908,"Stripped Cypress Bookshelf","mcwfurnituresbyg:stripped_cypress_bookshelf",""
"Unknown","mcwfurnituresbyg:stripped_cypress_bookshelf_cupboard",9909,"Stripped Cypress Cupboard Bookshelf","mcwfurnituresbyg:stripped_cypress_bookshelf_cupboard",""
"Unknown","mcwfurnituresbyg:stripped_cypress_bookshelf_drawer",9912,"Stripped Cypress Bookshelf Drawer","mcwfurnituresbyg:stripped_cypress_bookshelf_drawer",""
"Unknown","mcwfurnituresbyg:stripped_cypress_chair",9924,"Stripped Cypress Chair","mcwfurnituresbyg:stripped_cypress_chair",""
"Unknown","mcwfurnituresbyg:stripped_cypress_coffee_table",9922,"Stripped Cypress Coffee Table","mcwfurnituresbyg:stripped_cypress_coffee_table",""
"Unknown","mcwfurnituresbyg:stripped_cypress_counter",9928,"Stripped Cypress Counter","mcwfurnituresbyg:stripped_cypress_counter",""
"Unknown","mcwfurnituresbyg:stripped_cypress_covered_desk",9918,"Stripped Cypress Covered Desk","mcwfurnituresbyg:stripped_cypress_covered_desk",""
"Unknown","mcwfurnituresbyg:stripped_cypress_cupboard_counter",9931,"Stripped Cypress Cupboard Counter","mcwfurnituresbyg:stripped_cypress_cupboard_counter",""
"Unknown","mcwfurnituresbyg:stripped_cypress_desk",9917,"Stripped Cypress Desk","mcwfurnituresbyg:stripped_cypress_desk",""
"Unknown","mcwfurnituresbyg:stripped_cypress_double_drawer",9911,"Stripped Cypress Double Drawer","mcwfurnituresbyg:stripped_cypress_double_drawer",""
"Unknown","mcwfurnituresbyg:stripped_cypress_double_drawer_counter",9930,"Stripped Cypress Double Drawer Counter","mcwfurnituresbyg:stripped_cypress_double_drawer_counter",""
"Unknown","mcwfurnituresbyg:stripped_cypress_double_kitchen_cabinet",9936,"Stripped Cypress  Double Kitchen","mcwfurnituresbyg:stripped_cypress_double_kitchen_cabinet",""
"Unknown","mcwfurnituresbyg:stripped_cypress_double_wardrobe",9907,"Stripped Cypress Double Wardrobe","mcwfurnituresbyg:stripped_cypress_double_wardrobe",""
"Unknown","mcwfurnituresbyg:stripped_cypress_drawer",9910,"Stripped Cypress Drawer","mcwfurnituresbyg:stripped_cypress_drawer",""
"Unknown","mcwfurnituresbyg:stripped_cypress_drawer_counter",9929,"Stripped Cypress Drawer Counter","mcwfurnituresbyg:stripped_cypress_drawer_counter",""
"Unknown","mcwfurnituresbyg:stripped_cypress_end_table",9921,"Stripped Cypress End Table","mcwfurnituresbyg:stripped_cypress_end_table",""
"Unknown","mcwfurnituresbyg:stripped_cypress_glass_kitchen_cabinet",9937,"Stripped Cypress Glass Kitchen Cabinet","mcwfurnituresbyg:stripped_cypress_glass_kitchen_cabinet",""
"Unknown","mcwfurnituresbyg:stripped_cypress_glass_table",9923,"Stripped Cypress Glass Table","mcwfurnituresbyg:stripped_cypress_glass_table",""
"Unknown","mcwfurnituresbyg:stripped_cypress_kitchen_cabinet",9935,"Stripped Cypress Kitchen Cabinet","mcwfurnituresbyg:stripped_cypress_kitchen_cabinet",""
"Unknown","mcwfurnituresbyg:stripped_cypress_large_drawer",9914,"Stripped Cypress Large Drawer","mcwfurnituresbyg:stripped_cypress_large_drawer",""
"Unknown","mcwfurnituresbyg:stripped_cypress_lower_bookshelf_drawer",9913,"Stripped Cypress Lower Bookshelf Drawer","mcwfurnituresbyg:stripped_cypress_lower_bookshelf_drawer",""
"Unknown","mcwfurnituresbyg:stripped_cypress_lower_triple_drawer",9915,"Stripped Cypress Lower Triple Drawer","mcwfurnituresbyg:stripped_cypress_lower_triple_drawer",""
"Unknown","mcwfurnituresbyg:stripped_cypress_modern_chair",9925,"Stripped Cypress Modern Chair","mcwfurnituresbyg:stripped_cypress_modern_chair",""
"Unknown","mcwfurnituresbyg:stripped_cypress_modern_desk",9919,"Stripped Cypress Modern Desk","mcwfurnituresbyg:stripped_cypress_modern_desk",""
"Unknown","mcwfurnituresbyg:stripped_cypress_modern_wardrobe",9906,"Stripped Cypress Modern Wardrobe","mcwfurnituresbyg:stripped_cypress_modern_wardrobe",""
"Unknown","mcwfurnituresbyg:stripped_cypress_stool_chair",9927,"Stripped Cypress Stool","mcwfurnituresbyg:stripped_cypress_stool_chair",""
"Unknown","mcwfurnituresbyg:stripped_cypress_striped_chair",9926,"Stripped Cypress Striped Chair","mcwfurnituresbyg:stripped_cypress_striped_chair",""
"Unknown","mcwfurnituresbyg:stripped_cypress_table",9920,"Stripped Cypress Table","mcwfurnituresbyg:stripped_cypress_table",""
"Unknown","mcwfurnituresbyg:stripped_cypress_triple_drawer",9916,"Stripped Cypress Triple Drawer","mcwfurnituresbyg:stripped_cypress_triple_drawer",""
"Unknown","mcwfurnituresbyg:stripped_cypress_wardrobe",9905,"Stripped Cypress Wardrobe","mcwfurnituresbyg:stripped_cypress_wardrobe",""
"Unknown","mcwfurnituresbyg:stripped_ebony_bookshelf",9968,"Stripped Ebony Bookshelf","mcwfurnituresbyg:stripped_ebony_bookshelf",""
"Unknown","mcwfurnituresbyg:stripped_ebony_bookshelf_cupboard",9969,"Stripped Ebony Cupboard Bookshelf","mcwfurnituresbyg:stripped_ebony_bookshelf_cupboard",""
"Unknown","mcwfurnituresbyg:stripped_ebony_bookshelf_drawer",9972,"Stripped Ebony Bookshelf Drawer","mcwfurnituresbyg:stripped_ebony_bookshelf_drawer",""
"Unknown","mcwfurnituresbyg:stripped_ebony_chair",9984,"Stripped Ebony Chair","mcwfurnituresbyg:stripped_ebony_chair",""
"Unknown","mcwfurnituresbyg:stripped_ebony_coffee_table",9982,"Stripped Ebony Coffee Table","mcwfurnituresbyg:stripped_ebony_coffee_table",""
"Unknown","mcwfurnituresbyg:stripped_ebony_counter",9988,"Stripped Ebony Counter","mcwfurnituresbyg:stripped_ebony_counter",""
"Unknown","mcwfurnituresbyg:stripped_ebony_covered_desk",9978,"Stripped Ebony Covered Desk","mcwfurnituresbyg:stripped_ebony_covered_desk",""
"Unknown","mcwfurnituresbyg:stripped_ebony_cupboard_counter",9991,"Stripped Ebony Cupboard Counter","mcwfurnituresbyg:stripped_ebony_cupboard_counter",""
"Unknown","mcwfurnituresbyg:stripped_ebony_desk",9977,"Stripped Ebony Desk","mcwfurnituresbyg:stripped_ebony_desk",""
"Unknown","mcwfurnituresbyg:stripped_ebony_double_drawer",9971,"Stripped Ebony Double Drawer","mcwfurnituresbyg:stripped_ebony_double_drawer",""
"Unknown","mcwfurnituresbyg:stripped_ebony_double_drawer_counter",9990,"Stripped Ebony Double Drawer Counter","mcwfurnituresbyg:stripped_ebony_double_drawer_counter",""
"Unknown","mcwfurnituresbyg:stripped_ebony_double_kitchen_cabinet",9996,"Stripped Ebony  Double Kitchen","mcwfurnituresbyg:stripped_ebony_double_kitchen_cabinet",""
"Unknown","mcwfurnituresbyg:stripped_ebony_double_wardrobe",9967,"Stripped Ebony Double Wardrobe","mcwfurnituresbyg:stripped_ebony_double_wardrobe",""
"Unknown","mcwfurnituresbyg:stripped_ebony_drawer",9970,"Stripped Ebony Drawer","mcwfurnituresbyg:stripped_ebony_drawer",""
"Unknown","mcwfurnituresbyg:stripped_ebony_drawer_counter",9989,"Stripped Ebony Drawer Counter","mcwfurnituresbyg:stripped_ebony_drawer_counter",""
"Unknown","mcwfurnituresbyg:stripped_ebony_end_table",9981,"Stripped Ebony End Table","mcwfurnituresbyg:stripped_ebony_end_table",""
"Unknown","mcwfurnituresbyg:stripped_ebony_glass_kitchen_cabinet",9997,"Stripped Ebony Glass Kitchen Cabinet","mcwfurnituresbyg:stripped_ebony_glass_kitchen_cabinet",""
"Unknown","mcwfurnituresbyg:stripped_ebony_glass_table",9983,"Stripped Ebony Glass Table","mcwfurnituresbyg:stripped_ebony_glass_table",""
"Unknown","mcwfurnituresbyg:stripped_ebony_kitchen_cabinet",9995,"Stripped Ebony Kitchen Cabinet","mcwfurnituresbyg:stripped_ebony_kitchen_cabinet",""
"Unknown","mcwfurnituresbyg:stripped_ebony_large_drawer",9974,"Stripped Ebony Large Drawer","mcwfurnituresbyg:stripped_ebony_large_drawer",""
"Unknown","mcwfurnituresbyg:stripped_ebony_lower_bookshelf_drawer",9973,"Stripped Ebony Lower Bookshelf Drawer","mcwfurnituresbyg:stripped_ebony_lower_bookshelf_drawer",""
"Unknown","mcwfurnituresbyg:stripped_ebony_lower_triple_drawer",9975,"Stripped Ebony Lower Triple Drawer","mcwfurnituresbyg:stripped_ebony_lower_triple_drawer",""
"Unknown","mcwfurnituresbyg:stripped_ebony_modern_chair",9985,"Stripped Ebony Modern Chair","mcwfurnituresbyg:stripped_ebony_modern_chair",""
"Unknown","mcwfurnituresbyg:stripped_ebony_modern_desk",9979,"Stripped Ebony Modern Desk","mcwfurnituresbyg:stripped_ebony_modern_desk",""
"Unknown","mcwfurnituresbyg:stripped_ebony_modern_wardrobe",9966,"Stripped Ebony Modern Wardrobe","mcwfurnituresbyg:stripped_ebony_modern_wardrobe",""
"Unknown","mcwfurnituresbyg:stripped_ebony_stool_chair",9987,"Stripped Ebony Stool","mcwfurnituresbyg:stripped_ebony_stool_chair",""
"Unknown","mcwfurnituresbyg:stripped_ebony_striped_chair",9986,"Stripped Ebony Striped Chair","mcwfurnituresbyg:stripped_ebony_striped_chair",""
"Unknown","mcwfurnituresbyg:stripped_ebony_table",9980,"Stripped Ebony Table","mcwfurnituresbyg:stripped_ebony_table",""
"Unknown","mcwfurnituresbyg:stripped_ebony_triple_drawer",9976,"Stripped Ebony Triple Drawer","mcwfurnituresbyg:stripped_ebony_triple_drawer",""
"Unknown","mcwfurnituresbyg:stripped_ebony_wardrobe",9965,"Stripped Ebony Wardrobe","mcwfurnituresbyg:stripped_ebony_wardrobe",""
"Unknown","mcwfurnituresbyg:stripped_fir_bookshelf",10028,"Stripped Fir Bookshelf","mcwfurnituresbyg:stripped_fir_bookshelf",""
"Unknown","mcwfurnituresbyg:stripped_fir_bookshelf_cupboard",10029,"Stripped Fir Cupboard Bookshelf","mcwfurnituresbyg:stripped_fir_bookshelf_cupboard",""
"Unknown","mcwfurnituresbyg:stripped_fir_bookshelf_drawer",10032,"Stripped Fir Bookshelf Drawer","mcwfurnituresbyg:stripped_fir_bookshelf_drawer",""
"Unknown","mcwfurnituresbyg:stripped_fir_chair",10044,"Stripped Fir Chair","mcwfurnituresbyg:stripped_fir_chair",""
"Unknown","mcwfurnituresbyg:stripped_fir_coffee_table",10042,"Stripped Fir Coffee Table","mcwfurnituresbyg:stripped_fir_coffee_table",""
"Unknown","mcwfurnituresbyg:stripped_fir_counter",10048,"Stripped Fir Counter","mcwfurnituresbyg:stripped_fir_counter",""
"Unknown","mcwfurnituresbyg:stripped_fir_covered_desk",10038,"Stripped Fir Covered Desk","mcwfurnituresbyg:stripped_fir_covered_desk",""
"Unknown","mcwfurnituresbyg:stripped_fir_cupboard_counter",10051,"Stripped Fir Cupboard Counter","mcwfurnituresbyg:stripped_fir_cupboard_counter",""
"Unknown","mcwfurnituresbyg:stripped_fir_desk",10037,"Stripped Fir Desk","mcwfurnituresbyg:stripped_fir_desk",""
"Unknown","mcwfurnituresbyg:stripped_fir_double_drawer",10031,"Stripped Fir Double Drawer","mcwfurnituresbyg:stripped_fir_double_drawer",""
"Unknown","mcwfurnituresbyg:stripped_fir_double_drawer_counter",10050,"Stripped Fir Double Drawer Counter","mcwfurnituresbyg:stripped_fir_double_drawer_counter",""
"Unknown","mcwfurnituresbyg:stripped_fir_double_kitchen_cabinet",10056,"Stripped Fir  Double Kitchen","mcwfurnituresbyg:stripped_fir_double_kitchen_cabinet",""
"Unknown","mcwfurnituresbyg:stripped_fir_double_wardrobe",10027,"Stripped Fir Double Wardrobe","mcwfurnituresbyg:stripped_fir_double_wardrobe",""
"Unknown","mcwfurnituresbyg:stripped_fir_drawer",10030,"Stripped Fir Drawer","mcwfurnituresbyg:stripped_fir_drawer",""
"Unknown","mcwfurnituresbyg:stripped_fir_drawer_counter",10049,"Stripped Fir Drawer Counter","mcwfurnituresbyg:stripped_fir_drawer_counter",""
"Unknown","mcwfurnituresbyg:stripped_fir_end_table",10041,"Stripped Fir End Table","mcwfurnituresbyg:stripped_fir_end_table",""
"Unknown","mcwfurnituresbyg:stripped_fir_glass_kitchen_cabinet",10057,"Stripped Fir Glass Kitchen Cabinet","mcwfurnituresbyg:stripped_fir_glass_kitchen_cabinet",""
"Unknown","mcwfurnituresbyg:stripped_fir_glass_table",10043,"Stripped Fir Glass Table","mcwfurnituresbyg:stripped_fir_glass_table",""
"Unknown","mcwfurnituresbyg:stripped_fir_kitchen_cabinet",10055,"Stripped Fir Kitchen Cabinet","mcwfurnituresbyg:stripped_fir_kitchen_cabinet",""
"Unknown","mcwfurnituresbyg:stripped_fir_large_drawer",10034,"Stripped Fir Large Drawer","mcwfurnituresbyg:stripped_fir_large_drawer",""
"Unknown","mcwfurnituresbyg:stripped_fir_lower_bookshelf_drawer",10033,"Stripped Fir Lower Bookshelf Drawer","mcwfurnituresbyg:stripped_fir_lower_bookshelf_drawer",""
"Unknown","mcwfurnituresbyg:stripped_fir_lower_triple_drawer",10035,"Stripped Fir Lower Triple Drawer","mcwfurnituresbyg:stripped_fir_lower_triple_drawer",""
"Unknown","mcwfurnituresbyg:stripped_fir_modern_chair",10045,"Stripped Fir Modern Chair","mcwfurnituresbyg:stripped_fir_modern_chair",""
"Unknown","mcwfurnituresbyg:stripped_fir_modern_desk",10039,"Stripped Fir Modern Desk","mcwfurnituresbyg:stripped_fir_modern_desk",""
"Unknown","mcwfurnituresbyg:stripped_fir_modern_wardrobe",10026,"Stripped Fir Modern Wardrobe","mcwfurnituresbyg:stripped_fir_modern_wardrobe",""
"Unknown","mcwfurnituresbyg:stripped_fir_stool_chair",10047,"Stripped Fir Stool","mcwfurnituresbyg:stripped_fir_stool_chair",""
"Unknown","mcwfurnituresbyg:stripped_fir_striped_chair",10046,"Stripped Fir Striped Chair","mcwfurnituresbyg:stripped_fir_striped_chair",""
"Unknown","mcwfurnituresbyg:stripped_fir_table",10040,"Stripped Fir Table","mcwfurnituresbyg:stripped_fir_table",""
"Unknown","mcwfurnituresbyg:stripped_fir_triple_drawer",10036,"Stripped Fir Triple Drawer","mcwfurnituresbyg:stripped_fir_triple_drawer",""
"Unknown","mcwfurnituresbyg:stripped_fir_wardrobe",10025,"Stripped Fir Wardrobe","mcwfurnituresbyg:stripped_fir_wardrobe",""
"Unknown","mcwfurnituresbyg:stripped_florus_bookshelf",11048,"Stripped Florus Bookshelf","mcwfurnituresbyg:stripped_florus_bookshelf",""
"Unknown","mcwfurnituresbyg:stripped_florus_bookshelf_cupboard",11049,"Stripped Florus Cupboard Bookshelf","mcwfurnituresbyg:stripped_florus_bookshelf_cupboard",""
"Unknown","mcwfurnituresbyg:stripped_florus_bookshelf_drawer",11052,"Stripped Florus Bookshelf Drawer","mcwfurnituresbyg:stripped_florus_bookshelf_drawer",""
"Unknown","mcwfurnituresbyg:stripped_florus_chair",11064,"Stripped Florus Chair","mcwfurnituresbyg:stripped_florus_chair",""
"Unknown","mcwfurnituresbyg:stripped_florus_coffee_table",11062,"Stripped Florus Coffee Table","mcwfurnituresbyg:stripped_florus_coffee_table",""
"Unknown","mcwfurnituresbyg:stripped_florus_counter",11068,"Stripped Florus Counter","mcwfurnituresbyg:stripped_florus_counter",""
"Unknown","mcwfurnituresbyg:stripped_florus_covered_desk",11058,"Stripped Florus Covered Desk","mcwfurnituresbyg:stripped_florus_covered_desk",""
"Unknown","mcwfurnituresbyg:stripped_florus_cupboard_counter",11071,"Stripped Florus Cupboard Counter","mcwfurnituresbyg:stripped_florus_cupboard_counter",""
"Unknown","mcwfurnituresbyg:stripped_florus_desk",11057,"Stripped Florus Desk","mcwfurnituresbyg:stripped_florus_desk",""
"Unknown","mcwfurnituresbyg:stripped_florus_double_drawer",11051,"Stripped Florus Double Drawer","mcwfurnituresbyg:stripped_florus_double_drawer",""
"Unknown","mcwfurnituresbyg:stripped_florus_double_drawer_counter",11070,"Stripped Florus Double Drawer Counter","mcwfurnituresbyg:stripped_florus_double_drawer_counter",""
"Unknown","mcwfurnituresbyg:stripped_florus_double_kitchen_cabinet",11076,"Stripped Florus  Double Kitchen","mcwfurnituresbyg:stripped_florus_double_kitchen_cabinet",""
"Unknown","mcwfurnituresbyg:stripped_florus_double_wardrobe",11047,"Stripped Florus Double Wardrobe","mcwfurnituresbyg:stripped_florus_double_wardrobe",""
"Unknown","mcwfurnituresbyg:stripped_florus_drawer",11050,"Stripped Florus Drawer","mcwfurnituresbyg:stripped_florus_drawer",""
"Unknown","mcwfurnituresbyg:stripped_florus_drawer_counter",11069,"Stripped Florus Drawer Counter","mcwfurnituresbyg:stripped_florus_drawer_counter",""
"Unknown","mcwfurnituresbyg:stripped_florus_end_table",11061,"Stripped Florus End Table","mcwfurnituresbyg:stripped_florus_end_table",""
"Unknown","mcwfurnituresbyg:stripped_florus_glass_kitchen_cabinet",11077,"Stripped Florus Glass Kitchen Cabinet","mcwfurnituresbyg:stripped_florus_glass_kitchen_cabinet",""
"Unknown","mcwfurnituresbyg:stripped_florus_glass_table",11063,"Stripped Florus Glass Table","mcwfurnituresbyg:stripped_florus_glass_table",""
"Unknown","mcwfurnituresbyg:stripped_florus_kitchen_cabinet",11075,"Stripped Florus Kitchen Cabinet","mcwfurnituresbyg:stripped_florus_kitchen_cabinet",""
"Unknown","mcwfurnituresbyg:stripped_florus_large_drawer",11054,"Stripped Florus Large Drawer","mcwfurnituresbyg:stripped_florus_large_drawer",""
"Unknown","mcwfurnituresbyg:stripped_florus_lower_bookshelf_drawer",11053,"Stripped Florus Lower Bookshelf Drawer","mcwfurnituresbyg:stripped_florus_lower_bookshelf_drawer",""
"Unknown","mcwfurnituresbyg:stripped_florus_lower_triple_drawer",11055,"Stripped Florus Lower Triple Drawer","mcwfurnituresbyg:stripped_florus_lower_triple_drawer",""
"Unknown","mcwfurnituresbyg:stripped_florus_modern_chair",11065,"Stripped Florus Modern Chair","mcwfurnituresbyg:stripped_florus_modern_chair",""
"Unknown","mcwfurnituresbyg:stripped_florus_modern_desk",11059,"Stripped Florus Modern Desk","mcwfurnituresbyg:stripped_florus_modern_desk",""
"Unknown","mcwfurnituresbyg:stripped_florus_modern_wardrobe",11046,"Stripped Florus Modern Wardrobe","mcwfurnituresbyg:stripped_florus_modern_wardrobe",""
"Unknown","mcwfurnituresbyg:stripped_florus_stool_chair",11067,"Stripped Florus Stool","mcwfurnituresbyg:stripped_florus_stool_chair",""
"Unknown","mcwfurnituresbyg:stripped_florus_striped_chair",11066,"Stripped Florus Striped Chair","mcwfurnituresbyg:stripped_florus_striped_chair",""
"Unknown","mcwfurnituresbyg:stripped_florus_table",11060,"Stripped Florus Table","mcwfurnituresbyg:stripped_florus_table",""
"Unknown","mcwfurnituresbyg:stripped_florus_triple_drawer",11056,"Stripped Florus Triple Drawer","mcwfurnituresbyg:stripped_florus_triple_drawer",""
"Unknown","mcwfurnituresbyg:stripped_florus_wardrobe",11045,"Stripped Florus Wardrobe","mcwfurnituresbyg:stripped_florus_wardrobe",""
"Unknown","mcwfurnituresbyg:stripped_green_enchanted_bookshelf",10088,"Stripped Green Enchanted Bookshelf","mcwfurnituresbyg:stripped_green_enchanted_bookshelf",""
"Unknown","mcwfurnituresbyg:stripped_green_enchanted_bookshelf_cupboard",10089,"Stripped Green Enchanted Cupboard Bookshelf","mcwfurnituresbyg:stripped_green_enchanted_bookshelf_cupboard",""
"Unknown","mcwfurnituresbyg:stripped_green_enchanted_bookshelf_drawer",10092,"Stripped Green Enchanted Bookshelf Drawer","mcwfurnituresbyg:stripped_green_enchanted_bookshelf_drawer",""
"Unknown","mcwfurnituresbyg:stripped_green_enchanted_chair",10104,"Stripped Green Enchanted Chair","mcwfurnituresbyg:stripped_green_enchanted_chair",""
"Unknown","mcwfurnituresbyg:stripped_green_enchanted_coffee_table",10102,"Stripped Green Enchanted Coffee Table","mcwfurnituresbyg:stripped_green_enchanted_coffee_table",""
"Unknown","mcwfurnituresbyg:stripped_green_enchanted_counter",10108,"Stripped Green Enchanted Counter","mcwfurnituresbyg:stripped_green_enchanted_counter",""
"Unknown","mcwfurnituresbyg:stripped_green_enchanted_covered_desk",10098,"Stripped Green Enchanted Covered Desk","mcwfurnituresbyg:stripped_green_enchanted_covered_desk",""
"Unknown","mcwfurnituresbyg:stripped_green_enchanted_cupboard_counter",10111,"Stripped Green Enchanted Cupboard Counter","mcwfurnituresbyg:stripped_green_enchanted_cupboard_counter",""
"Unknown","mcwfurnituresbyg:stripped_green_enchanted_desk",10097,"Stripped Green Enchanted Desk","mcwfurnituresbyg:stripped_green_enchanted_desk",""
"Unknown","mcwfurnituresbyg:stripped_green_enchanted_double_drawer",10091,"Stripped Green Enchanted Double Drawer","mcwfurnituresbyg:stripped_green_enchanted_double_drawer",""
"Unknown","mcwfurnituresbyg:stripped_green_enchanted_double_drawer_counter",10110,"Stripped Green Enchanted Double Drawer Counter","mcwfurnituresbyg:stripped_green_enchanted_double_drawer_counter",""
"Unknown","mcwfurnituresbyg:stripped_green_enchanted_double_kitchen_cabinet",10116,"Stripped Green Enchanted  Double Kitchen","mcwfurnituresbyg:stripped_green_enchanted_double_kitchen_cabinet",""
"Unknown","mcwfurnituresbyg:stripped_green_enchanted_double_wardrobe",10087,"Stripped Green Enchanted Double Wardrobe","mcwfurnituresbyg:stripped_green_enchanted_double_wardrobe",""
"Unknown","mcwfurnituresbyg:stripped_green_enchanted_drawer",10090,"Stripped Green Enchanted Drawer","mcwfurnituresbyg:stripped_green_enchanted_drawer",""
"Unknown","mcwfurnituresbyg:stripped_green_enchanted_drawer_counter",10109,"Stripped Green Enchanted Drawer Counter","mcwfurnituresbyg:stripped_green_enchanted_drawer_counter",""
"Unknown","mcwfurnituresbyg:stripped_green_enchanted_end_table",10101,"Stripped Green Enchanted End Table","mcwfurnituresbyg:stripped_green_enchanted_end_table",""
"Unknown","mcwfurnituresbyg:stripped_green_enchanted_glass_kitchen_cabinet",10117,"Stripped Green Enchanted Glass Kitchen Cabinet","mcwfurnituresbyg:stripped_green_enchanted_glass_kitchen_cabinet",""
"Unknown","mcwfurnituresbyg:stripped_green_enchanted_glass_table",10103,"Stripped Green Enchanted Glass Table","mcwfurnituresbyg:stripped_green_enchanted_glass_table",""
"Unknown","mcwfurnituresbyg:stripped_green_enchanted_kitchen_cabinet",10115,"Stripped Green Enchanted Kitchen Cabinet","mcwfurnituresbyg:stripped_green_enchanted_kitchen_cabinet",""
"Unknown","mcwfurnituresbyg:stripped_green_enchanted_large_drawer",10094,"Stripped Green Enchanted Large Drawer","mcwfurnituresbyg:stripped_green_enchanted_large_drawer",""
"Unknown","mcwfurnituresbyg:stripped_green_enchanted_lower_bookshelf_drawer",10093,"Stripped Green Enchanted Lower Bookshelf Drawer","mcwfurnituresbyg:stripped_green_enchanted_lower_bookshelf_drawer",""
"Unknown","mcwfurnituresbyg:stripped_green_enchanted_lower_triple_drawer",10095,"Stripped Green Enchanted Lower Triple Drawer","mcwfurnituresbyg:stripped_green_enchanted_lower_triple_drawer",""
"Unknown","mcwfurnituresbyg:stripped_green_enchanted_modern_chair",10105,"Stripped Green Enchanted Modern Chair","mcwfurnituresbyg:stripped_green_enchanted_modern_chair",""
"Unknown","mcwfurnituresbyg:stripped_green_enchanted_modern_desk",10099,"Stripped Green Enchanted Modern Desk","mcwfurnituresbyg:stripped_green_enchanted_modern_desk",""
"Unknown","mcwfurnituresbyg:stripped_green_enchanted_modern_wardrobe",10086,"Stripped Green Enchanted Modern Wardrobe","mcwfurnituresbyg:stripped_green_enchanted_modern_wardrobe",""
"Unknown","mcwfurnituresbyg:stripped_green_enchanted_stool_chair",10107,"Stripped Green Enchanted Stool","mcwfurnituresbyg:stripped_green_enchanted_stool_chair",""
"Unknown","mcwfurnituresbyg:stripped_green_enchanted_striped_chair",10106,"Stripped Green Enchanted Striped Chair","mcwfurnituresbyg:stripped_green_enchanted_striped_chair",""
"Unknown","mcwfurnituresbyg:stripped_green_enchanted_table",10100,"Stripped Green Enchanted Table","mcwfurnituresbyg:stripped_green_enchanted_table",""
"Unknown","mcwfurnituresbyg:stripped_green_enchanted_triple_drawer",10096,"Stripped Green Enchanted Triple Drawer","mcwfurnituresbyg:stripped_green_enchanted_triple_drawer",""
"Unknown","mcwfurnituresbyg:stripped_green_enchanted_wardrobe",10085,"Stripped Green Enchanted Wardrobe","mcwfurnituresbyg:stripped_green_enchanted_wardrobe",""
"Unknown","mcwfurnituresbyg:stripped_holly_bookshelf",10148,"Stripped Holly Bookshelf","mcwfurnituresbyg:stripped_holly_bookshelf",""
"Unknown","mcwfurnituresbyg:stripped_holly_bookshelf_cupboard",10149,"Stripped Holly Cupboard Bookshelf","mcwfurnituresbyg:stripped_holly_bookshelf_cupboard",""
"Unknown","mcwfurnituresbyg:stripped_holly_bookshelf_drawer",10152,"Stripped Holly Bookshelf Drawer","mcwfurnituresbyg:stripped_holly_bookshelf_drawer",""
"Unknown","mcwfurnituresbyg:stripped_holly_chair",10164,"Stripped Holly Chair","mcwfurnituresbyg:stripped_holly_chair",""
"Unknown","mcwfurnituresbyg:stripped_holly_coffee_table",10162,"Stripped Holly Coffee Table","mcwfurnituresbyg:stripped_holly_coffee_table",""
"Unknown","mcwfurnituresbyg:stripped_holly_counter",10168,"Stripped Holly Counter","mcwfurnituresbyg:stripped_holly_counter",""
